"UniqueID","StreetAddress","City","State","ZIP","i"
10040,"3613 CROSSLAND AVE","BALTIMORE","Maryland","21213",5
10041,"3301 GIBBONS AVE","BALTIMORE","Maryland","21214",5
10042,"3800 HARFORD RD","BALTIMORE","Maryland","21213",5
10043,"3401 BOSTON ST","BALTIMORE","Maryland","21224",5
10044,"200 W GRISWALD LN","BALTIMORE","Maryland","21210",5
10045,"28 N WOLFE ST","BALTIMORE","Maryland","21231",5
10046,"2000 WINFORD RD","BALTIMORE","Maryland","21239",5
10047,"1125 E 25TH ST","BALTIMORE","Maryland","21218",5
10048,"10 TAMWORTH RD","BALTIMORE","Maryland","21210",5
10049,"2800 MARYLAND AVE","BALTIMORE","Maryland","21218",5
10050,"FREEMAN ST & 6TH ST, BALTIMORE, MD, 2122",NA,"Maryland",NA,5
10051,"3400 E BIDDLE ST","BALTIMORE","Maryland","21213",5
10052,"3100 PARKSIDE DR","BALTIMORE","Maryland","21214",5
10053,"112 S FULTON AVE","BALTIMORE","Maryland","21223",5
10054,"500 N HILTON ST","BALTIMORE","Maryland","21229",5
10055,"5000 ELMER AVE","BALTIMORE","Maryland","21215",5
10056,"3415 PINEWOOD AVE","BALTIMORE","Maryland","21206",5
10057,"219 29TH DIVISION ST","BALTIMORE","Maryland","21201",5
10058,"GASCONY LN & SAINT GEORGES RD, BALTIMORE",NA,"Maryland",NA,5
10059,"4720 PIMLICO RD","BALTIMORE","Maryland","21215",5
10060,"912 W NORTHERN PKWY","BALTIMORE","Maryland","21210",5
10061,"3916 SOUTHERN AVE","BALTIMORE","Maryland","21206",5
10062,"859 LENTON AVE","BALTIMORE","Maryland","21212",5
10063,"1541 COX ST","BALTIMORE","Maryland","21211",5
10064,"2406 WESTWOOD AVE","BALTIMORE","Maryland","21216",5
10065,"710 S DECKER AVE","BALTIMORE","Maryland","21224",5
10066,"3400 PARKLAWN AVE","BALTIMORE","Maryland","21213",5
10067,"5700 RUBIN AVE","BALTIMORE","Maryland","21215",5
10068,"1700 N HILTON ST","BALTIMORE","Maryland",NA,5
10069,"1300 N ROSEDALE ST","BALTIMORE","Maryland","21216",5
10070,"1207 LAKESIDE AVE","BALTIMORE","Maryland","21218",5
10071,"605 WINSTON AVE","BALTIMORE","Maryland","21212",5
10072,"GELSTON DR & N GRANTLEY ST, BALTIMORE, M",NA,"Maryland",NA,5
10073,"1049 CHURCH ST","BALTIMORE","Maryland","21225",5
10074,"6400 CARDIFF AVE","BALTIMORE","Maryland","21224",5
10075,"600 COKESBURY AVE","BALTIMORE","Maryland","21218",5
10076,"S WOLFE ST & THAMES ST, BALTIMORE, MD, 2",NA,"Maryland",NA,5
10077,"PHELPS LN &N MOUNT OLIVET LN","BALTIMORE","Maryland","21229",5
10078,"228 W LEXINGTON ST","BALTIMORE","Maryland","21201",5
10079,"3236 SEQUOIA AVE","BALTIMORE","Maryland","21215",5
10080,"2200 PRESSTMAN ST","BALTIMORE","Maryland","21216",5
10081,"3615 HARFORD RD","BALTIMORE","Maryland","21218",5
10082,"5401 MORELLO RD","BALTIMORE","Maryland","21214",5
10083,"108 ELMWOOD RD","BALTIMORE","Maryland","21210",5
10084,"6900 PARK HEIGHTS AVE","BALTIMORE","Maryland",NA,5
10085,"MACTAVISH AVE & HAVERHILL RD","BALTIMORE","Maryland","21229",5
10086,"EASTERN AVE &S CAROLINE ST","BALTIMORE","Maryland","21231",5
10087,"3000 ROCKWOOD AVE","BALTIMORE","Maryland","21215",5
10088,"800 VINE ST","BALTIMORE","Maryland","21201",5
10089,"4106 LIBERTY HEIGHTS AVE","BALTIMORE","Maryland","21207",5
10090,"1 N CARLTON ST","BALTIMORE","Maryland","21223",5
10091,"6300 EASTERN AVE","BALTIMORE","Maryland","21224",5
10092,"801 S DALLAS ST","BALTIMORE","Maryland","21231",5
10093,"201 CHESAPEAKE AVE","BALTIMORE","Maryland","21225",5
10094,"2605 LATONA RD","BALTIMORE","Maryland","21214",5
10095,"6000 OLD HARFORD RD","BALTIMORE","Maryland","21214",5
10096,"6001 HILLEN RD","BALTIMORE","Maryland","21239",5
10097,"903 S CURLEY ST","BALTIMORE","Maryland","21224",5
10098,"6015 OLD HARFORD RD","BALTIMORE","Maryland","21214",5
10099,"5826 GREENSPRING AVE","BALTIMORE","Maryland","21209",5
10100,"1057 UPNOR RD","BALTIMORE","Maryland","21212",5
10101,"600 S CLINTON ST","BALTIMORE","Maryland","21224",5
10102,"KENWAY RD & GERNAND RD, BALTIMORE, MD, 2","   Baltimore ","Maryland","21209",5
10103,"S HANOVER ST & I 95 N, BALTIMORE, MD, 21",NA,"Maryland",NA,5
10104,"1109 HARRITON RD","BALTIMORE","Maryland","21210",5
10105,"S HANOVER ST & I 95 S, BALTIMORE, MD, 21","   Baltimore","Maryland","21230",5
10106,"3400 W SARATOGA ST","BALTIMORE","Maryland","21229",5
10107,"1500 KENHILL AVE","BALTIMORE","Maryland","21213",5
10108,"1601 S HAVEN ST","BALTIMORE","Maryland","21224",5
10109,"207 PADDINGTON RD","BALTIMORE","Maryland","21212",5
10110,"31 LIGHT ST","BALTIMORE","Maryland","21202",5
10111,"N FREMONT AVE & VINE ST","BALTIMORE","Maryland","21201",5
10112,"3316 W FRANKLIN ST","BALTIMORE","Maryland","21229",5
10113,"700 CHERRY HILL RD","BALTIMORE","Maryland","21225",5
10114,"715 COOKS LN","BALTIMORE","Maryland","21229",5
10115,"1700 PRESBURY ST","BALTIMORE","Maryland","21217",5
10116,"6100 MARLORA RD","BALTIMORE","Maryland",NA,5
10117,"5211 OVERCREST AVE","BALTIMORE","Maryland","21207",5
10118,"3021 GREENMOUNT AVE","BALTIMORE","Maryland","21218",5
10119,"3916 SOUTHERN AVE","BALTIMORE","Maryland","21206",5
10120,"4817 THE ALAMEDA","BALTIMORE","Maryland","21239",5
10121,"200 E WEST ST","BALTIMORE","Maryland","21230",5
10122,"1109 KELLY PL","BALTIMORE","Maryland","21211",5
10123,"EDMONDSON AVE & ALLENDALE ST, BALTIMORE,",NA,"Maryland",NA,5
10124,"250 E MEDWICK GARTH","BALTIMORE","Maryland","21228",5
10125,"4000 ELSA TERR","BALTIMORE","Maryland","21211",5
10126,"5100 HOLABIRD AVE","BALTIMORE","Maryland","21224",5
10127,"2400 W COLD SPRING LN","BALTIMORE","Maryland","21215",5
10128,"3343 BEECH AVE","BALTIMORE","Maryland","21211",5
10129,"100 N KENWOOD AVE","BALTIMORE","Maryland","21224",5
10130,"BRIDGEVIEW RD & ROUNDVIEW RD, BALTIMORE,",NA,"Maryland",NA,5
10131,"600 W FRANKLIN ST","BALTIMORE","Maryland","21201",5
10132,"1912 EUTAW PL","BALTIMORE","Maryland","21217",5
10133,"900 HARGROVE ALY","BALTIMORE","Maryland","21202",5
10134,"850 S LINWOOD AVE","BALTIMORE","Maryland","21224",5
10135,"5000 SINCLAIR LN","BALTIMORE","Maryland","21206",5
10136,"S BELNORD AVE & FLEET ST, BALTIMORE, MD,","BALTIMORE","Maryland",NA,5
10137,"6517 COLGATE AVE","BALTIMORE","Maryland","21222",5
10138,"3900 ROSECREST AVE","BALTIMORE","Maryland","21215",5
10139,"3400 O'DONNELL ST","BALTIMORE","Maryland","21224",5
10140,"4100 SPRINGDALE AVE","BALTIMORE","Maryland","21207",5
10141,"4923 HERRING RUN DR","BALTIMORE","Maryland","21214",5
10142,"306 EDGEVALE RD","BALTIMORE","Maryland","21210",5
10143,"BELAIR RD & CHESTERFIELD AVE","BALTIMORE","Maryland","21213",5
10144,"1600 E PRESTON ST","BALTIMORE","Maryland","21213",5
10145,"700 E MADISON ST","BALTIMORE","Maryland","21202",5
10146,"3616 E NORTHERN PKWY","BALTIMORE","Maryland","21206",5
10147,"3810 FRANKFORD AVE","BALTIMORE","Maryland","21206",5
10148,"211 E FORT AVE","BALTIMORE","Maryland","21230",5
10149,"6200 DANVILLE AVE","BALTIMORE","Maryland","21224",5
10150,"2201 SOUTHPORT AVE","BALTIMORE","Maryland","21226",5
10151,"7100 COMMERCIAL AVE","BALTIMORE","Maryland","21237",5
10152,"2300 LAURETTA AVE","BALTIMORE","Maryland","21223",5
10153,"PULASKI HWY &N HAVEN ST","BALTIMORE","Maryland","21224",5
10154,"861 LENTON AVE","BALTIMORE","Maryland","21212",5
10155,"2201 SOUTHPORT AVE","BALTIMORE","Maryland","21226",5
10156,"BRADDISH AVE & W LAFAYETTE AVE, BALTIMOR",NA,"Maryland",NA,5
10157,"5600 WOODMONT AVE","BALTIMORE","Maryland","21239",5
10158,"2300 CHESAPEAKE AVE","BALTIMORE","Maryland","21222",5
10159,"5401 O'DONNELL ST","BALTIMORE","Maryland","21224",5
10160,"3500 SINCLAIR LN","BALTIMORE","Maryland","21213",5
10161,"3800 BENSON AVE","BALTIMORE","Maryland","21227",5
10162,"900 W FAYETTE ST","BALTIMORE","Maryland","21223",5
10163,"1131 HOMESTEAD ST","BALTIMORE","Maryland","21218",5
10164,"1420 MADISON AVE","BALTIMORE","Maryland","21217",5
10165,"HILLEN RD & E COLD SPRING LN, BALTIMORE,","BALTIMORE","Maryland","21218",5
10166,"WASHBURN AVE & 8TH ST, BALTIMORE, MD, 21","baltimore","Maryland",NA,5
10167,"1800 S CATON AVE","BALTIMORE","Maryland","21227",5
10168,"2701 BOSTON ST","BALTIMORE","Maryland","21224",5
10169,"S GAY ST & E PRATT ST, BALTIMORE, MD, 21","baltimore","Maryland",NA,5
10170,"6033 ARIZONA AVE","BALTIMORE","Maryland","21206",5
10171,"3111 WHITE AVE","BALTIMORE","Maryland","21214",5
10172,"714 ROUNDVIEW RD","BALTIMORE","Maryland","21225",5
10173,"301 N EDGEWOOD ST","BALTIMORE","Maryland","21229",5
10174,"2000 GREENMOUNT AVE","BALTIMORE","Maryland","21218",5
10175,"LAKESIDE AVE & HILLEN RD, BALTIMORE, MD,",NA,"Maryland",NA,5
10176,"3413 PINEWOOD AVE","BALTIMORE","Maryland","21206",5
10177,"3802 MACTAVISH AVE","BALTIMORE","Maryland","21229",5
10178,"19 E MOUNT ROYAL AVE","BALTIMORE","Maryland","21201",5
10179,"3606 EVERSLEY ST","BALTIMORE","Maryland","21229",5
10180,"2500 ANNAPOLIS RD","BALTIMORE","Maryland","21230",5
10181,"3701 DILLON ST","BALTIMORE","Maryland","21224",5
10182,"1053 MARLAU DR","BALTIMORE","Maryland","21212",5
10183,"786 N GRANTLEY ST","BALTIMORE","Maryland","21229",5
10184,"E FAYETTE ST & I 83 S","BALTIMORE","Maryland","21202",5
10185,"6410 HILLTOP AVE","BALTIMORE","Maryland","21206",5
10186,"2201 GARRETT AVE","BALTIMORE","Maryland","21218",5
10187,"3401 ROSALIE AVE","BALTIMORE","Maryland","21234",5
10188,"3320 BELAIR RD","BALTIMORE","Maryland","21213",5
10189,"1100 GREENMOUNT AVE","BALTIMORE","Maryland","21202",5
10190,"809 BELLEMORE RD","BALTIMORE","Maryland","21210",5
10191,"DESOTO RD & COWAN AVE, BALTIMORE, MD, 21","BALTIMORE","Maryland",NA,5
10192,"1619 JOPLIN ST","BALTIMORE","Maryland","21224",5
10193,"1800 N PATTERSON PARK AVE","BALTIMORE","Maryland","21213",5
10194,"1000 OGDEN ST","BALTIMORE","Maryland","21224",5
10195,"JENIFER AVE &E 31ST ST","BALTIMORE","Maryland","21218",5
10196,"5004 LIBERTY HEIGHTS AVE","BALTIMORE","Maryland","21207",5
10197,"700 NORTH POINT RD","BALTIMORE","Maryland","21224",5
10198,"3700 HOWARD PARK AVE","BALTIMORE","Maryland","21207",5
10199,"610 W CONWAY ST","BALTIMORE","Maryland","21230",5
10200,"2405 WASHINGTON BLVD","BALTIMORE","Maryland","21230",5
10201,"DOLPHIN ST &N HOWARD ST","BALTIMORE","Maryland","21201",5
10202,"2782 W FRANKLIN ST","BALTIMORE","Maryland","21216",5
10203,"2939 SAINT PAUL ST","BALTIMORE","Maryland","21218",5
10204,"SEFTON AVE & MARY AVE, BALTIMORE, MD, 21",NA,"Maryland",NA,5
10205,"1240 HENRY ST","BALTIMORE","Maryland","21230",5
10206,"SCRABBLE ALY & LOVEGROVE ST","BALTIMORE","Maryland","21202",5
10207,"4621 HARFORD RD","BALTIMORE","Maryland","21214",5
10208,"100 W UNIVERSITY PKWY","BALTIMORE","Maryland","21210",5
10209,"1638 GLENEAGLE RD","BALTIMORE","Maryland","21239",5
10210,"4913 MIDWOOD AVE","BALTIMORE","Maryland","21212",5
10211,"204 PADDINGTON RD","BALTIMORE","Maryland","21212",5
10212,"2800 SISSON ST","BALTIMORE","Maryland","21211",5
10213,"2708 SULGRAVE AVE","BALTIMORE","Maryland","21215",5
10214,"700 S ROBINSON ST","BALTIMORE","Maryland","21224",5
10215,"OAKLAND AVE & YORK RD, BALTIMORE, MD, 21",NA,"Maryland",NA,5
10216,"5600 THE ALAMEDA","BALTIMORE","Maryland","21239",5
10217,"500 WILDWOOD PKWY","BALTIMORE","Maryland","21229",5
10218,"3239 E BALTIMORE ST","BALTIMORE","Maryland","21224",5
10219,"1700 S PONCA ST","BALTIMORE","Maryland","21224",5
10220,"N ARLINGTON AVE & W FRANKLIN ST, BALTIMO",NA,"Maryland",NA,5
10221,"N BENTALOU ST & PRESBURY ST","BALTIMORE","Maryland","21216",5
10222,"4427 BUENA VISTA AVE","BALTIMORE","Maryland","21211",5
10223,"3000 MONDAWMIN AVE","BALTIMORE","Maryland","21216",5
10224,"3401 PULASKI HWY","BALTIMORE","Maryland","21224",5
10225,"FALLS RD & W COLD SPRING-WOOD HEIGHTS, B",NA,"Maryland",NA,5
10226,"MOUNT CLARE ST & LEMMON ST","BALTIMORE","Maryland","21223",5
10227,"ELSRODE AVE & EVERGREEN AVE, BALTIMORE,","Baltimore","Maryland","21214",5
10228,"500 NOTTINGHAM RD","BALTIMORE","Maryland","21229",5
10229,"2723 ROUND RD","BALTIMORE","Maryland","21225",5
10230,"300 N GAY ST","BALTIMORE","Maryland","21202",5
10231,"533 E 25TH ST","BALTIMORE","Maryland","21218",5
10232,"325 S SMALLWOOD ST","BALTIMORE","Maryland","21223",5
10233,"2800 E MADISON ST","BALTIMORE","Maryland","21205",5
10234,"5900 NORTHWOOD DR","BALTIMORE","Maryland","21212",5
10235,"707 S ANN ST","BALTIMORE","Maryland","21231",5
10236,"2800 MARYLAND AVE","BALTIMORE","Maryland","21218",5
10237,"1101 ARGONNE DR","BALTIMORE","Maryland","21218",5
10238,"700 E NORTH AVE","BALTIMORE","Maryland","21202",5
10239,"300 E 33RD ST","BALTIMORE","Maryland","21218",5
10240,"401 E MADISON ST","BALTIMORE","Maryland","21202",5
10241,"4629 FOSTER AVE","BALTIMORE","Maryland","21224",5
10242,"1207 S HANOVER ST","BALTIMORE","Maryland","21230",5
10243,"4400 PALL MALL RD","BALTIMORE","Maryland","21215",5
10244,"GUTMAN AVE & LOCH RAVEN RD, BALTIMORE, M",NA,"Maryland",NA,5
10245,"MARTINGALE AVE & FREDERICK AVE","BALTIMORE","Maryland","21229",5
10246,"3200 WESTWOOD AVE","BALTIMORE","Maryland","21216",5
10247,"1524 N ELLAMONT ST","BALTIMORE","Maryland","21216",5
10248,"301 N GRANTLEY ST","BALTIMORE","Maryland","21229",5
10249,"4545 N CHARLES ST","BALTIMORE","Maryland","21210",5
10250,"2900 CARVER RD","BALTIMORE","Maryland","21225",5
10251,"186 W READ ST","BALTIMORE","Maryland","21201",5
10252,"WELLESLEY ST & STAFFORD ST, BALTIMORE, M",NA,"Maryland",NA,5
10253,"4005 SHANNON DR","BALTIMORE","Maryland","21213",5
10254,"2500 W FRANKLIN ST","BALTIMORE","Maryland","21223",5
10255,"700 GORSUCH AVE","BALTIMORE","Maryland","21218",5
10256,"3505 FOSTER AVE","BALTIMORE","Maryland","21224",5
10257,"2700 FREDERICK AVE","BALTIMORE","Maryland","21223",5
10258,"DUNDALK AVE & HOLABIRD AVE","BALTIMORE","Maryland","21224",5
10259,"501 E 33RD ST","BALTIMORE","Maryland","21218",5
10260,"3900 PARKSIDE DR","BALTIMORE","Maryland","21206",5
10261,"3600 W SARATOGA ST","BALTIMORE","Maryland","21229",5
10262,"RAYNER AVE & POPLAR GROVE ST","BALTIMORE","Maryland","21216",5
10263,"N CAREY ST & W LEXINGTON ST, BALTIMORE,",NA,"Maryland",NA,5
10264,"2001 N BROADWAY","BALTIMORE","Maryland","21213",5
10265,"2700 FLEET ST","BALTIMORE","Maryland","21224",5
10266,"NORMANDY AVE &W FRANKLIN ST","BALTIMORE","Maryland","21229",5
10267,"1829 W MULBERRY ST","BALTIMORE","Maryland","21223",5
10268,"3058 BRIGHTON ST","BALTIMORE","Maryland","21216",5
10269,"205 W MADISON ST","BALTIMORE","Maryland","21201",5
10270,"2749 BAKER ST","BALTIMORE","Maryland","21216",5
10271,"1700 CHILTON ST","BALTIMORE","Maryland","21218",5
10272,"5500 PULASKI HWY","BALTIMORE","Maryland",NA,5
10273,"S GAY ST & E LOMBARD ST, BALTIMORE, MD,",NA,"Maryland",NA,5
10274,"5731 GOVANE AVE","BALTIMORE","Maryland","21212",5
10275,"5800 RUSHBROOK RD","BALTIMORE","Maryland","21212",5
10276,"2900 E LOMBARD ST","BALTIMORE","Maryland","21224",5
10277,"2600 EASTERN AVE","BALTIMORE","Maryland","21224",5
10278,"1590 HAVENWOOD RD","BALTIMORE","Maryland","21218",5
10279,"FRISBY ST & MCKEWIN AVE, BALTIMORE, MD,",NA,"Maryland",NA,5
10280,"TRUESDALE AVE & MORAVIA RD, BALTIMORE, M",NA,"Maryland",NA,5
10281,"PULASKI HWY & N HAVEN ST, BALTIMORE, MD,",NA,"Maryland",NA,5
10282,"WESTERN RUN DR & CLARKS LN, BALTIMORE, M",NA,"Maryland",NA,5
10283,"KERNWOOD AVE & E COLD SPRING LN, BALTIMO",NA,"Maryland",NA,5
10284,"600 E LOMBARD ST","BALTIMORE","Maryland","21202",5
10285,"E NORTH AVE & N GAY ST, BALTIMORE, MD, 2",NA,"Maryland",NA,5
10286,"400 NORMANDY AVE","BALTIMORE","Maryland","21229",5
10287,"5601 LOCH RAVEN BLVD","BALTIMORE","Maryland","21239",5
10288,"600 MOUNT HOLLY ST","BALTIMORE","Maryland","21229",5
10289,"3500 SINCLAIR LN","BALTIMORE","Maryland","21213",5
10290,"OLD HARFORD RD & MOORE AVE, BALTIMORE, M",NA,"Maryland",NA,5
10291,"5400 REISTERSTOWN RD","BALTIMORE","Maryland","21215",5
10292,"BUCKNELL RD & ARIZONA AVE","BALTIMORE","Maryland","21206",5
10293,"2900 S HANOVER ST","BALTIMORE","Maryland","21225",5
10294,"4002 SPRINGDALE AVE","BALTIMORE","Maryland","21207",5
10295,"1900 W PRATT ST","BALTIMORE","Maryland","21223",5
10296,"201 S KRESSON ST","BALTIMORE","Maryland","21224",5
10297,"OREM AVE & PARKWOOD AVE, BALTIMORE, MD,",NA,"Maryland",NA,5
10298,"5811 LOCHLEA RD","BALTIMORE","Maryland","21209",5
10299,"KEY HWY & I 95 N, BALTIMORE, MD, 21230",NA,"Maryland",NA,5
10300,"510 N FRANKLINTOWN RD","BALTIMORE","Maryland","21223",5
10301,"BRIGHTON ST &N LONGWOOD ST","BALTIMORE","Maryland","21216",5
10302,"S HANOVER ST & CHERRY HILL RD","BALTIMORE","Maryland","21225",5
10303,"4917 MIDWOOD AVE","BALTIMORE","Maryland","21212",5
10304,"1035 S CHARLES ST","BALTIMORE","Maryland","21230",5
10305,"2400 W FRANKLIN ST","BALTIMORE","Maryland","21223",5
10306,"1557 CARSWELL ST","BALTIMORE","Maryland","21218",5
10307,"4100 N CHARLES ST","BALTIMORE","Maryland","21218",5
10308,"414 S ROBINSON ST","BALTIMORE","Maryland","21224",5
10309,"2410 ERDMAN AVE","BALTIMORE","Maryland","21213",5
10310,"WOODBROOK AVE & TRACTION ST","BALTIMORE","Maryland","21217",5
10311,"4109 BOSTON ST","BALTIMORE","Maryland","21224",5
10312,"1200 S CHARLES ST","BALTIMORE","Maryland","21230",5
10313,"1108 S BOULDIN ST","BALTIMORE","Maryland","21224",5
10314,"2026 N WOLFE ST","BALTIMORE","Maryland","21213",5
10315,"BRIDGEVIEW RD & CARVER RD, BALTIMORE, MD",NA,"Maryland",NA,5
10316,"2331 ANOKA AVE","BALTIMORE","Maryland","21215",5
10317,"202 E COLD SPRING LN","BALTIMORE","Maryland",NA,5
10318,"440 E CROSS ST","BALTIMORE","Maryland","21230",5
10319,"1222 SEMINOLE AVE","BALTIMORE","Maryland","21229",5
10320,"210 W BALTIMORE ST","BALTIMORE","Maryland","21201",5
10321,"4200 EVANS CHAPEL RD","BALTIMORE","Maryland","21211",5
10322,"313 TUNBRIDGE RD","BALTIMORE","Maryland","21212",5
10323,"701 RAPPOLLA ST","BALTIMORE","Maryland","21224",5
10324,"4100 SINCLAIR LN","BALTIMORE","Maryland","21213",5
10325,"1300 BERRY ST","BALTIMORE","Maryland","21211",5
10326,"HAMILTON AVE & HARFORD RD, BALTIMORE, MD",NA,"Maryland",NA,5
10327,"3100 HILLTOP DR","BALTIMORE","Maryland","21213",5
10328,"E COLD SPRING LN & LOCH RAVEN BLVD","BALTIMORE","Maryland","21239",5
10329,"1215 WOODBOURNE AVE","BALTIMORE","Maryland","21239",5
10330,"3300 W MULBERRY ST","BALTIMORE","Maryland","21229",5
10331,"3108 TYNDALE AVE","BALTIMORE","Maryland","21214",5
10332,"900 N CAROLINE ST","BALTIMORE","Maryland","21205",5
10333,"1160 WARD ST","BALTIMORE","Maryland","21230",5
10334,"1701 PARK AVE","BALTIMORE","Maryland","21217",5
10335,"EAGLE ST & S FULTON AVE, BALTIMORE, MD,",NA,"Maryland",NA,5
10336,"2740 MARBOURNE AVE","BALTIMORE","Maryland","21230",5
10337,"3700 W FRANKLIN ST","BALTIMORE","Maryland","21229",5
10338,"N HOWARD ST & DOLPHIN ST","BALTIMORE","Maryland","21217",5
10339,"S WARWICK AVE & W BALTIMORE ST, BALTIMOR",NA,"Maryland",NA,5
10340,"120 SAINT DUNSTANS RD","BALTIMORE","Maryland","21212",5
10341,"311 TAPLOW RD","BALTIMORE","Maryland","21212",5
10342,"FLEET ST & S DURHAM ST, BALTIMORE, MD, 2","BALTIMORE","Maryland",NA,5
10343,"LANDWEHR LN & LIPPS LN, BALTIMORE, MD, 2",NA,"Maryland",NA,5
10344,"500 KANE ST","BALTIMORE","Maryland","21224",5
10345,"3300 KEITH AVE","BALTIMORE","Maryland",NA,5
10346,"2300 LAURETTA AVE","BALTIMORE","Maryland","21223",5
10347,"1331 MERIDENE DR","BALTIMORE","Maryland","21239",5
10348,"1111 E COLD SPRING LN","BALTIMORE","Maryland","21239",5
