"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","lon","lat"
"6200  SMITH AVE","BALTIMORE CITY","WWSTORM6","WW-Storm Manhole/Grate Replacement","2014-08-04T01:44:14.000","2014-08-08T01:44:14.000","MOUNT WASHINGTON","14-00576817","MD","OPEN","2014-08-04T01:44:14.000","21209",NA,NA
