"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Field Work Completed","1718  BARCLAY ST","BALTIMORE CITY","WWWATERP","WW-Surface Repair (Concrete)","2014-08-06T00:44:01.000","2014-11-04T00:44:01.000","GREENMOUNT WEST","Work related to this SR is completed.","14-00584318","MD","CLOSED","2014-08-06T17:59:25.000","2014-08-06T17:57:00.000","21202",NA,NA
