"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"700  ORKNEY RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T19:50:50.000","2014-08-10T19:50:50.000","CHINQUAPIN PARK-BELVEDERE","14-00587277","MD","CLOSED","2014-08-07T05:19:33.000","21212",NA,NA,NA,7,-76.6050312,39.3638548
"700 E BELVEDERE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T19:50:29.000","2014-08-10T19:50:29.000","CHINQUAPIN PARK-BELVEDERE","14-00587273","MD","CLOSED","2014-08-07T05:35:09.000","21212",NA,NA,NA,7,-76.6072777,39.3641007
"5602  EVERHURST RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T17:54:56.000","2014-08-10T17:54:56.000","MOUNT WASHINGTON","14-00586716","MD","CLOSED","2014-08-07T05:51:15.000","21209",NA,NA,NA,7,-76.670286,39.360111
"4100  REISTERSTOWN RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T17:36:37.000","2014-08-10T17:36:37.000","TOWANDA-GRANTLEY","14-00586633","MD","CLOSED","2014-08-07T06:45:11.000","21215",NA,NA,NA,7,-76.665224,39.33496
"3000  DARBY ST E","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T17:32:36.000","2014-08-10T17:32:36.000","HAMPDEN","14-00586622","MD","CLOSED","2014-08-07T09:25:37.000","21211",NA,NA,NA,7,-76.6304007,39.3247501
"1202 W 42ND ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T16:53:26.000","2014-08-10T16:53:26.000","MEDFIELD","14-00586439","MD","CLOSED","2014-08-07T09:25:14.000","21211",NA,NA,NA,7,-76.63903,39.339062
"4200  FALLS RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T16:51:21.000","2014-08-10T16:51:21.000","MEDFIELD","14-00586432","MD","CLOSED","2014-08-07T09:25:34.000","21211",NA,NA,NA,7,-76.63884,39.339324
"1233  PINE HEIGHTS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T16:34:59.000","2014-08-10T16:34:59.000","VIOLETVILLE","14-00586350","MD","CLOSED","2014-08-07T07:29:11.000","21229",NA,NA,NA,7,-76.6733527,39.2670264
"2848  MAYFIELD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T16:04:56.000","2014-08-10T16:04:56.000","BELAIR-EDISON","14-00586220","MD","DUPCLOSD","2014-08-08T09:23:14.000","21213",NA,NA,NA,7,-76.573517,39.3229183
"1611  PARKMAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T15:35:03.000","2014-08-10T15:35:03.000","MORRELL PARK","14-00586118","MD","DUPCLOSD","2014-08-07T17:53:14.000","21230",NA,NA,NA,7,-76.661833,39.262746
"3700  HARFORD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T14:17:47.000","2014-08-10T14:17:47.000","MAYFIELD","14-00585761","MD","DUPCLOSD","2014-08-08T17:53:15.000","21218","Cityworks SR Comments","UPDATED","2014-08-06T15:03:43.000",7,-76.5790845,39.331204
"4712  VANCOUVER RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T14:12:47.000","2014-08-10T14:12:47.000","BEECHFIELD","14-00585732","MD","CLOSED","2014-08-07T08:25:12.000","21229",NA,NA,NA,7,-76.6954692,39.2739518
"2800  MAYFIELD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T14:01:14.000","2014-08-10T14:01:14.000","BELAIR-EDISON","14-00585676","MD","DUPCLOSD","2014-08-08T09:23:11.000","21213",NA,NA,NA,7,-76.5745,39.323564
"4745  IVANHOE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T14:00:55.000","2014-08-10T14:00:55.000","WILSON PARK","14-00585675","MD","CLOSED","2014-08-07T04:15:09.000","21212",NA,NA,NA,7,-76.604804,39.345127
"3836  DERBY MANOR DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T13:41:19.000","2014-08-10T13:41:19.000","PARK CIRCLE","14-00585574","MD","CLOSED","2014-08-07T09:25:16.000","21215",NA,NA,NA,7,-76.658036,39.334641
"6410  ERDMAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T13:00:31.000","2014-08-10T13:00:31.000","PULASKI INDUSTRIAL AREA","14-00585337","MD","CLOSED","2014-08-08T05:46:30.000","21205",NA,NA,NA,7,-76.539598,39.302314
"6300  ERDMAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T12:50:44.000","2014-08-10T12:50:44.000","PULASKI INDUSTRIAL AREA","14-00585280","MD","CLOSED","2014-08-08T05:46:11.000","21205",NA,NA,NA,7,-76.5418789,39.3023054
"5100  ERDMAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T12:49:44.000","2014-08-10T12:49:44.000","ARMISTEAD GARDENS","14-00585274","MD","CLOSED","2014-08-08T05:19:11.000","21205",NA,NA,NA,7,-76.5563591,39.3050273
"600  NORTH POINT RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T12:48:36.000","2014-08-10T12:48:36.000","PULASKI INDUSTRIAL AREA","14-00585270","MD","CLOSED","2014-08-08T05:55:07.000","21237",NA,NA,NA,7,-76.5159213,39.2915405
"LAMLEY ST &N MADEIRA ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T12:36:44.000","2014-08-10T12:36:44.000","BUTCHER'S HILL","14-00585207","MD","CLOSED","2014-08-29T14:19:07.000","21231",NA,NA,NA,7,-76.5905725,39.293506
"4131  BUENA VISTA AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:52:37.000","2014-08-10T11:52:37.000","MEDFIELD","14-00584967","MD","CLOSED","2014-08-09T09:05:12.000","21211","Cityworks SR Comments","UPDATED","2014-08-06T12:37:41.000",7,-76.6409521,39.3374504
"4108 W FOREST PARK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:44:53.000","2014-08-10T11:44:53.000","CENTRAL FOREST PARK","14-00584936","MD","CLOSED","2014-08-07T03:07:13.000","21207",NA,NA,NA,7,-76.6875002,39.3245269
"97 N FREMONT AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:30.000","2014-08-10T11:31:30.000","POPPLETON","14-00584885","MD","CLOSED","2014-08-06T11:35:26.000","21201",NA,NA,NA,7,-76.6294633,39.2900372
"1  LIGHT ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:25.000","2014-08-10T11:31:25.000","DOWNTOWN","14-00584884","MD","CLOSED","2014-08-06T11:35:27.000","21202",NA,NA,NA,7,-76.6137732,39.2895018
"896 W LOMBARD ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:23.000","2014-08-10T11:31:23.000","HOLLINS MARKET","14-00584883","MD","CLOSED","2014-08-06T11:35:19.000","21201",NA,NA,NA,7,-76.6318379,39.2870281
"831 E BALTIMORE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:19.000","2014-08-10T11:31:19.000","JONESTOWN","14-00584882","MD","CLOSED","2014-08-06T11:35:24.000","21202",NA,NA,NA,7,-76.6043348,39.2902025
"1  LIGHT ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:13.000","2014-08-10T11:31:13.000","DOWNTOWN","14-00584880","MD","CLOSED","2014-08-06T11:35:22.000","21202",NA,NA,NA,7,-76.6137732,39.2895018
"774 E PRATT ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:09.000","2014-08-10T11:31:09.000","INNER HARBOR","14-00584878","MD","CLOSED","2014-08-06T11:35:18.000","21202",NA,NA,NA,7,-76.6050759,39.2868671
"37 S POPPLETON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:05.000","2014-08-10T11:31:05.000","HOLLINS MARKET","14-00584877","MD","CLOSED","2014-08-06T11:35:14.000","21223",NA,NA,NA,7,-76.632031,39.2873034
"37 S POPPLETON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:03.000","2014-08-10T11:31:03.000","HOLLINS MARKET","14-00584876","MD","CLOSED","2014-08-06T11:35:12.000","21223",NA,NA,NA,7,-76.632031,39.2873034
"37 S POPPLETON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T11:31:01.000","2014-08-10T11:31:01.000","HOLLINS MARKET","14-00584875","MD","CLOSED","2014-08-06T11:35:17.000","21223",NA,NA,NA,7,-76.632031,39.2873034
"200 N BRUCE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T09:55:22.000","2014-08-10T09:55:22.000","FRANKLIN SQUARE","14-00584639","MD","CLOSED","2014-08-06T09:59:16.000","21223",NA,NA,NA,7,-76.6446362,39.2906602
"113 S FULTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T09:55:15.000","2014-08-10T09:55:15.000","CARROLLTON RIDGE","14-00584637","MD","CLOSED","2014-08-06T09:59:15.000","21223",NA,NA,NA,7,-76.6450327,39.2857365
"200 S STRICKER ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T09:55:01.000","2014-08-10T09:55:01.000","NEW SOUTHWEST/MOUNT CLARE","14-00584636","MD","CLOSED","2014-08-06T09:59:12.000","21223",NA,NA,NA,7,-76.6409951,39.2853171
"2901  WHITTINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T09:41:02.000","2014-08-10T09:41:02.000","MORRELL PARK","14-00584623","MD","CLOSED","2014-08-06T09:45:13.000","21230",NA,NA,NA,7,-76.65452,39.259554
"4658  CEDAR GARDEN RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T09:40:54.000","2014-08-10T09:40:54.000","YALE HEIGHTS","14-00584621","MD","CLOSED","2014-08-06T09:45:11.000","21229",NA,NA,NA,7,-76.6944158,39.2777258
"100 E MADISON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T07:14:53.000","2014-08-10T07:14:53.000","MOUNT VERNON","14-00584397","MD","CLOSED","2014-08-06T07:35:06.000","21202",NA,NA,NA,7,-76.6135267,39.298689
"621  GIBSON RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T01:01:11.000","2014-08-10T01:01:11.000","BEECHFIELD","14-00584354","MD","DUPCLOSD","2014-08-06T18:59:18.000","21229",NA,NA,NA,7,-76.6951546,39.2730677
"3204  BONNIE RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T21:44:06.000","2014-08-09T21:44:06.000","CROSS COUNTRY","14-00583991","MD","CLOSED","2014-08-06T04:09:08.000","21208",NA,NA,NA,7,-76.701199,39.370756
"605  GIBSON RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T02:25:00.000","2014-08-10T02:25:00.000","BEECHFIELD","14-00584377","MD","DUPCLOSD","2014-08-07T17:39:13.000","21229",NA,NA,NA,7,-76.694995,39.273485
"353 E PRESTON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T01:50:49.000","2014-08-10T01:50:49.000","JOHNSTON SQUARE","14-00584372","MD","CLOSED","2014-08-06T02:05:09.000","21202",NA,NA,NA,7,-76.6118399,39.3046638
"3911  FLEETWOOD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T01:40:53.000","2014-08-10T01:40:53.000","ROSEMONT EAST","14-00584370","MD","DUPCLOSD","2014-08-07T17:33:12.000","21206",NA,NA,NA,7,-76.533357,39.356188
"MALLOW HILL RD & MALBROOK RD","BALTIMORE COUNTY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T01:17:26.000","2014-08-10T01:17:26.000","WESTGATE","14-00584361","MD","CLOSED","2014-08-06T09:35:06.000","21229",NA,NA,NA,7,-76.7105812,39.2819018
"725  BETHNAL RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T01:02:59.000","2014-08-10T01:02:59.000","YALE HEIGHTS","14-00584356","MD","CLOSED","2014-08-06T09:45:09.000","21229",NA,NA,NA,7,-76.6908678,39.2748703
"1609 E 32ND ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:51:50.000","2014-08-10T00:51:50.000","COLDSTREAM HOMESTEAD MONTEBELLO","14-00584344","MD","DUPCLOSD","2014-08-06T09:15:06.000","21218",NA,NA,NA,7,-76.5932009,39.32659
"1900  GRIFFIS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:41:14.000","2014-08-10T00:41:14.000","MORRELL PARK","14-00584309","MD","DUPCLOSD","2014-08-06T19:27:12.000","21230",NA,NA,NA,7,-76.650739,39.26749
"1923  GRIFFIS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:41:10.000","2014-08-10T00:41:10.000","MORRELL PARK","14-00584308","MD","DUPCLOSD","2014-08-06T18:49:11.000","21230",NA,NA,NA,7,-76.6503005,39.2676998
"1919  GRIFFIS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:33:08.000","2014-08-10T00:33:08.000","MORRELL PARK","14-00584302","MD","DUPCLOSD","2014-08-06T19:19:18.000","21230",NA,NA,NA,7,-76.6503771,39.2677555
"2800  MAYFIELD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:30:08.000","2014-08-10T00:30:08.000","BELAIR-EDISON","14-00584299","MD","DUPCLOSD","2014-08-07T17:29:15.000","21213",NA,NA,NA,7,-76.5745,39.323564
"1625  PARKMAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:25:34.000","2014-08-10T00:25:34.000","MORRELL PARK","14-00584291","MD","CLOSED","2014-08-06T09:39:55.000","21230",NA,NA,NA,7,-76.661516,39.262484
"1216 E MADISON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:25:11.000","2014-08-10T00:25:11.000","OLDTOWN","14-00584290","MD","DUPCLOSD","2014-08-06T04:23:15.000","21202",NA,NA,NA,7,-76.600969,39.2993123
"900  BENNETT PL","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:24:20.000","2014-08-10T00:24:20.000","HARLEM PARK","14-00584287","MD","CLOSED","2014-08-13T09:25:07.000","21223",NA,NA,NA,7,-76.6324437,39.2951395
"1925  GRIFFIS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:21:25.000","2014-08-10T00:21:25.000","MORRELL PARK","14-00584284","MD","DUPCLOSD","2014-08-06T19:19:19.000","21230",NA,NA,NA,7,-76.6502557,39.2676708
"1407  KITMORE RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:21:05.000","2014-08-10T00:21:05.000","NEW NORTHWOOD","14-00584283","MD","CLOSED","2014-08-07T10:28:03.000","21239",NA,NA,NA,7,-76.5936945,39.3508791
"248 S CHESTER ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:14:32.000","2014-08-10T00:14:32.000","UPPER FELLS POINT","14-00584272","MD","CLOSED","2014-08-07T02:29:11.000","21231",NA,NA,NA,7,-76.5872037,39.2882349
"3300  OLYMPIA AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:14:27.000","2014-08-10T00:14:27.000","CROSS COUNTRY","14-00584271","MD","CLOSED","2014-08-06T04:19:12.000","21208",NA,NA,NA,7,-76.701298,39.37018
"3411  SPRINGDALE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-06T00:11:04.000","2014-08-10T00:11:04.000","FOREST PARK","14-00584265","MD","CLOSED","2014-08-06T05:59:06.000","21216",NA,NA,NA,7,-76.675099,39.322773
"702  BETHNAL RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T23:58:53.000","2014-08-09T23:58:53.000","YALE HEIGHTS","14-00584253","MD","CLOSED","2014-08-06T09:39:51.000","21229",NA,NA,NA,7,-76.690922,39.275456
"3600  EDGEGREEN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T23:51:23.000","2014-08-09T23:51:23.000","WOODBERRY","14-00584243","MD","CLOSED","2014-08-06T06:29:08.000","21211",NA,NA,NA,7,-76.6542456,39.3317004
"452  FURROW ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T23:47:25.000","2014-08-09T23:47:25.000","CARROLLTON RIDGE","14-00584237","MD","CLOSED","2014-08-06T05:05:08.000","21223",NA,NA,NA,7,-76.6519992,39.2818568
"2261 E BALTIMORE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T23:45:05.000","2014-08-09T23:45:05.000","BUTCHER'S HILL","14-00584233","MD","CLOSED","2014-08-06T05:55:07.000","21231",NA,NA,NA,7,-76.5848522,39.2918783
"3503  DENNLYN RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T21:17:25.000","2014-08-09T21:17:25.000","ASHBURTON","14-00583908","MD","CLOSED","2014-08-06T06:15:09.000","21215",NA,NA,NA,7,-76.667236,39.325273
"1011  EVESHAM AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T19:25:18.000","2014-08-09T19:25:18.000","CHINQUAPIN PARK-BELVEDERE","14-00583590","MD","DUPCLOSD","2014-08-06T09:39:24.000","21212",NA,NA,NA,7,-76.600486,39.360893
"2200  HARFORD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T19:15:06.000","2014-08-09T19:15:06.000","EAST BALTIMORE MIDWAY","14-00583482","MD","CLOSED","2014-08-15T10:58:13.000","21218",NA,NA,NA,7,-76.597256,39.315334
"508 N BRADFORD ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T19:05:03.000","2014-08-09T19:05:03.000","MCELDERRY PARK","14-00583447","MD","CLOSED","2014-08-06T01:49:08.000","21205",NA,NA,NA,7,-76.5844486,39.2970789
"800 W BALTIMORE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T18:46:20.000","2014-08-09T18:46:20.000","POPPLETON","14-00583374","MD","DUPCLOSD","2014-08-06T04:49:08.000","21201",NA,NA,NA,7,-76.6295459,39.2892107
"NICHOLAS AVE & BELAIR RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T18:12:46.000","2014-08-09T18:12:46.000","ARCADIA","14-00583180","MD","CLOSED","2014-08-06T05:25:06.000","21206",NA,NA,NA,7,-81.5301475,41.5932946
"701  BETHNAL RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T17:24:57.000","2014-08-09T17:24:57.000","YALE HEIGHTS","14-00582890","MD","CLOSED","2014-08-06T09:39:43.000","21229",NA,NA,NA,7,-76.6904304,39.2753045
"2945  WHITTINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T17:23:35.000","2014-08-09T17:23:35.000","MORRELL PARK","14-00582882","MD","CLOSED","2014-08-06T09:39:42.000","21230",NA,NA,NA,7,-76.657093,39.2583849
"3203  NERAK RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T16:51:24.000","2014-08-09T16:51:24.000","CROSS COUNTRY","14-00582641","MD","CLOSED","2014-08-06T04:19:10.000","21208",NA,NA,NA,7,-76.701967,39.37065
"3700  MACTAVISH AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T16:41:44.000","2014-08-09T16:41:44.000","VIOLETVILLE","14-00582591","MD","CLOSED","2014-08-06T09:39:40.000","21229",NA,NA,NA,7,-76.6796596,39.2646922
"5279  CEDONIA AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T16:25:01.000","2014-08-09T16:25:01.000","CEDONIA","14-00582504","MD","DUPCLOSD","2014-08-06T16:33:17.000","21206",NA,NA,NA,7,-76.5330887,39.3287328
"100 W MADISON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T12:23:06.000","2014-08-09T12:23:06.000","MOUNT VERNON","14-00581048","MD","CLOSED","2014-08-06T07:19:08.000","21201",NA,NA,NA,7,-76.6171308,39.2985522
"4501  FURLEY AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T14:05:03.000","2014-08-09T14:05:03.000","FRANKFORD","14-00581716","MD","CLOSED","2014-08-06T05:15:06.000","21206",NA,NA,NA,7,-76.5553259,39.330226
"5400  FAIRLAWN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T14:04:04.000","2014-08-09T14:04:04.000","WOODMERE","14-00581710","MD","CLOSED","2014-08-06T04:39:08.000","21215",NA,NA,NA,7,-76.6897259,39.345214
"226  NORTHWAY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T13:51:03.000","2014-08-09T13:51:03.000","GUILFORD","14-00581647","MD","CLOSED","2014-08-06T06:15:07.000","21218",NA,NA,NA,7,-76.614193,39.343094
"4403  THE ALAMEDA","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T13:41:01.000","2014-08-09T13:41:01.000","WILSON PARK","14-00581602","MD","DUPCLOSD","2014-08-06T06:23:07.000","21239",NA,NA,NA,7,-76.599517,39.344284
"731 S WOODINGTON RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-08-05T13:25:30.000","2014-08-09T13:25:30.000","YALE HEIGHTS","14-00581494","MD","CLOSED","2014-08-06T09:39:37.000","21229",NA,NA,NA,7,-76.690147,39.274313
