"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"3616  WINDSOR MILL RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-14T03:15:02.000","2015-05-18T03:15:02.000","MOUNT HOLLY","15-00376971","MD","CLOSED","2015-05-14T03:18:39.000","21216",NA,NA,NA,8,-76.6797778,39.3126669
"2810 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-28T07:06:06.000","2015-06-01T07:06:06.000","NORTH HARFORD ROAD","15-00414451","MD","CLOSED","2015-05-28T07:09:40.000","21214",NA,NA,NA,8,-76.555375,39.364891
"1500  HOLBROOK ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-16T15:41:01.000","2015-07-20T15:41:01.000","OLIVER","15-00561323","MD","CLOSED","2015-07-17T03:56:31.000","21202",NA,NA,NA,8,-76.6033659,39.3072135
"1500 W MULBERRY ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-08-04T12:31:07.000","2015-08-08T12:31:07.000","HARLEM PARK","15-00616293","MD","CLOSED","2015-08-05T03:46:22.000","21223",NA,NA,NA,8,-76.6412987,39.2931267
"5617  CARTER AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-23T02:49:11.000","2015-06-27T02:49:11.000","GLENHAM-BELFORD","15-00487374","MD","CLOSED","2015-06-24T05:55:45.000","21214",NA,NA,NA,8,-76.55471,39.349065
"1901  GRINNALDS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-26T00:17:56.000","2015-07-30T00:17:56.000","MORRELL PARK","15-00590778","MD","CLOSED","2015-07-27T06:45:29.000","21230",NA,NA,NA,8,-76.650995,39.267273
"3219  BERKSHIRE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-14T00:31:06.000","2015-05-18T00:31:06.000","ARCADIA","15-00376875","MD","DUPCLOSD","2015-05-14T01:22:48.000","21214",NA,NA,NA,8,-76.568426,39.334874
"1630 N BENTALOU ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-17T23:09:48.000","2015-06-21T23:09:48.000","COPPIN HEIGHTS/ASH-CO-EAST","15-00474427","MD","CLOSED","2015-06-18T03:44:48.000","21216",NA,NA,NA,8,-76.6542489,39.3070639
"2360  BOSTON ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-14T12:30:24.000","2015-05-18T12:30:24.000","CANTON","15-00377961","MD","CLOSED","2015-05-15T03:38:50.000","21224",NA,NA,NA,8,-76.5828911,39.2823422
"104  BIRCKHEAD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-20T23:04:27.000","2015-06-24T23:04:27.000","RIVERSIDE","15-00482818","MD","CLOSED","2015-06-22T02:30:45.000","21230",NA,NA,NA,8,-76.6113197,39.2733782
"841  STAMFORD RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-20T12:21:46.000","2015-07-24T12:21:46.000","WEST HILLS","15-00569411","MD","DUPCLOSD","2015-07-20T14:35:46.000","21229",NA,NA,NA,8,-76.708348,39.2944
"2114  WILHELM ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-12T23:55:52.000","2015-05-16T23:55:52.000","CARROLLTON RIDGE","15-00372870","MD","CLOSED","2015-05-13T09:24:15.000","21223",NA,NA,NA,8,-76.6505264,39.2836898
"1400 N ELLWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-29T00:16:29.000","2015-08-02T00:16:29.000","BEREA","15-00598371","MD","CLOSED","2015-07-30T02:09:43.000","21213",NA,NA,NA,8,-76.574125,39.307326
"708  NOTTINGHAM RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-12T00:40:23.000","2015-06-16T00:40:23.000","HUNTING RIDGE","15-00456941","MD","CLOSED","2015-06-12T15:45:44.000","21229",NA,NA,NA,8,-76.7025348,39.2943352
"1717 E PRATT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-13T00:48:55.000","2015-07-17T00:48:55.000","UPPER FELLS POINT","15-00547232","MD","CLOSED","2015-07-14T07:29:53.000","21231",NA,NA,NA,8,-76.5926585,39.2892712
"4316  SHELDON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-16T00:16:26.000","2015-05-20T00:16:26.000","BELAIR-EDISON","15-00384109","MD","CLOSED","2015-05-18T06:53:32.000","21206",NA,NA,NA,8,-76.5624775,39.3272291
"2204 W FAYETTE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-26T08:01:23.000","2015-05-30T08:01:23.000","PENROSE/FAYETTE STREET OUTREACH","15-00406632","MD","CLOSED","2015-05-26T08:04:34.000","21223",NA,NA,NA,8,-76.6517971,39.2894825
"600  AISQUITH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-09T13:58:07.000","2015-06-13T13:58:07.000","OLDTOWN","15-00448069","MD","CLOSED","2015-06-10T09:20:48.000","21202",NA,NA,NA,8,-76.602154,39.297102
"2800  ROSALIND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T22:16:55.000","2015-05-15T22:16:55.000","CYLBURN","15-00369151","MD","CLOSED","2015-05-12T07:18:02.000","21215",NA,NA,NA,8,-76.662096,39.346109
"700 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-24T02:55:19.000","2015-07-28T02:55:19.000","CHINQUAPIN PARK-BELVEDERE","15-00583947","MD","CLOSED","2015-07-24T03:05:28.000","21212",NA,NA,NA,8,-76.606072,39.3646347
"1222 E COLD SPRING LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-21T06:11:36.000","2015-05-25T06:11:36.000","NEW NORTHWOOD","15-00397452","MD","CLOSED","2015-05-21T06:19:11.000","21239",NA,NA,NA,8,-76.5964269,39.345137
"3549  ROLAND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-15T07:23:46.000","2015-06-19T07:23:46.000","HAMPDEN","15-00462323","MD","CLOSED","2015-06-15T09:01:21.000","21211",NA,NA,NA,8,-76.632298,39.330833
"3300 W COLD SPRING LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-08T17:32:08.000","2015-06-12T17:32:08.000","DOLFIELD","15-00445147","MD","CLOSED","2015-06-08T17:56:01.000","21215",NA,NA,NA,8,-76.6746129,39.336687
"2212  HENNEMAN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-09T00:24:33.000","2015-07-13T00:24:33.000","MIDDLE EAST","15-00537577","MD","CLOSED","2015-07-09T15:58:25.000","21213",NA,NA,NA,8,-76.5863177,39.304217
"1400  ROUNDHILL RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-15T15:30:01.000","2015-06-19T15:30:01.000","ORIGINAL NORTHWOOD","15-00464225","MD","DUPCLOSD","2015-06-16T05:14:56.000","21218",NA,NA,NA,8,-76.5950509,39.337711
"3352 E FAYETTE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-11T01:35:24.000","2015-06-15T01:35:24.000","ELLWOOD PARK/MONUMENT","15-00453708","MD","CLOSED","2015-06-11T01:51:54.000","21224",NA,NA,NA,8,-76.5702733,39.2948815
"5098  ORVILLE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-21T13:36:00.000","2015-05-25T13:36:00.000","ARMISTEAD GARDENS","15-00398584","MD","CLOSED","2015-05-22T04:24:00.000","21205",NA,NA,NA,8,-76.5547791,39.3106364
"445 E LANVALE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-28T07:44:59.000","2015-06-01T07:44:59.000","GREENMOUNT WEST","15-00414459","MD","CLOSED","2015-05-28T08:08:33.000","21202",NA,NA,NA,8,-76.609432,39.3088221
"1626 E 30TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-27T05:06:22.000","2015-05-31T05:06:22.000","COLDSTREAM HOMESTEAD MONTEBELLO","15-00410396","MD","CLOSED","2015-05-27T05:14:00.000","21218",NA,NA,NA,8,-76.5923917,39.3255288
"739  RICHWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-05T03:45:18.000","2015-06-09T03:45:18.000","RICHNOR SPRINGS","15-00439521","MD","CLOSED","2015-06-05T03:49:02.000","21212",NA,NA,NA,8,-76.605364,39.34633
"5458  WHITWOOD RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-10T19:25:14.000","2015-06-14T19:25:14.000","CEDONIA","15-00453195","MD","CLOSED","2015-06-11T04:25:24.000","21206",NA,NA,NA,8,-76.535026,39.333576
"3726  ELLERSLIE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-29T01:24:39.000","2015-08-02T01:24:39.000","WAVERLY","15-00598402","MD","CLOSED","2015-07-30T02:05:41.000","21218",NA,NA,NA,8,-76.6052909,39.335008
"3400  OLYMPIA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-14T13:14:24.000","2015-06-18T13:14:24.000","CROSS COUNTRY","15-00461546","MD","CLOSED","2015-06-15T04:02:11.000","21215",NA,NA,NA,8,-76.701758,39.368531
"700 S CURLEY ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-20T00:34:58.000","2015-05-24T00:34:58.000","CANTON","15-00394230","MD","CLOSED","2015-05-21T02:43:55.000","21224",NA,NA,NA,8,-76.5751515,39.2841457
"3691  DUDLEY AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-20T01:41:26.000","2015-05-24T01:41:26.000","BELAIR-EDISON","15-00394300","MD","CLOSED","2015-05-21T09:22:06.000","21213",NA,NA,NA,8,-76.561301,39.317912
"1700 N BENTALOU ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-18T21:03:59.000","2015-06-22T21:03:59.000","COPPIN HEIGHTS/ASH-CO-EAST","15-00477243","MD","CLOSED","2015-06-19T02:15:16.000","21216",NA,NA,NA,8,-76.654293,39.307747
"1500  UNION AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-08-03T16:12:47.000","2015-08-07T16:12:47.000","HAMPDEN","15-00613297","MD","CLOSED","2015-08-04T03:00:45.000","21211",NA,NA,NA,8,-76.6403099,39.3324058
"804 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-29T14:14:32.000","2015-08-02T14:14:32.000","NORTH ROLAND PARK/POPLAR HILL","15-00599795","MD","CLOSED","2015-07-30T03:12:53.000","21210",NA,NA,NA,8,-76.6359298,39.3623119
"3100  POTEE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-01T12:56:54.000","2015-06-05T12:56:54.000","MIDDLE BRANCH/REEDBIRD PARKS","15-00425574","MD","DUPCLOSD","2015-06-11T07:00:45.000","21225","Cityworks SR Comments","UPDATED","2015-06-03T13:59:26.000",8,-76.6148887,39.249452
"2451 N CALVERT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-15T23:00:00.000","2015-05-19T23:00:00.000","BARCLAY","15-00384018","MD","CLOSED","2015-05-16T09:01:25.000","21218",NA,NA,NA,8,-76.6139868,39.317767
"6300 E LOMBARD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-04-10T12:10:19.000","2015-04-14T12:10:19.000","PULASKI INDUSTRIAL AREA","15-00280240","MD","DUPCLOSD","2015-06-19T16:16:31.000","21224",NA,NA,NA,8,-76.5343894,39.2957844
"526  WALKER AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-04T03:13:14.000","2015-07-08T03:13:14.000","LAKE WALKER","15-00524228","MD","CLOSED","2015-07-08T02:50:02.000","21212",NA,NA,NA,8,-76.6068562,39.371919
"1055  CHURCH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-26T23:30:35.000","2015-05-30T23:30:35.000","CURTIS BAY","15-00410244","MD","CLOSED","2015-05-27T03:48:49.000","21225",NA,NA,NA,8,-76.5955017,39.2220919
"2300  GARRISON BLVD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-21T04:09:44.000","2015-05-25T04:09:44.000","GARWYN OAKS","15-00397428","MD","CLOSED","2015-05-21T04:23:27.000","21216",NA,NA,NA,8,-76.6774142,39.3144925
"1400 N BOND ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-24T17:57:16.000","2015-07-28T17:57:16.000","OLIVER","15-00587010","MD","CLOSED","2015-07-28T02:11:05.000","21213",NA,NA,NA,8,-76.596968,39.306426
"4500 E MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-14T12:39:12.000","2015-05-18T12:39:12.000","ORANGEVILLE","15-00378028","MD","CLOSED","2015-05-18T05:38:31.000","21205",NA,NA,NA,8,-76.559629,39.299717
"4430  EDMONDSON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-29T04:50:20.000","2015-06-02T04:50:20.000","ROGNEL HEIGHTS","15-00418508","MD","CLOSED","2015-05-29T08:59:34.000","21229",NA,NA,NA,8,-76.69052,39.293571
"520 N EDGEWOOD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-01T16:13:46.000","2015-07-05T16:13:46.000","ALLENDALE","15-00516932","MD","CLOSED","2015-07-02T05:46:40.000","21229",NA,NA,NA,8,-76.675766,39.293374
"1200 N CENTRAL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-11T23:32:31.000","2015-06-15T23:32:31.000","OLIVER","15-00456861","MD","CLOSED","2015-06-12T00:50:56.000","21202",NA,NA,NA,8,-76.600759,39.304164
"601 S CAROLINE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-01T05:20:50.000","2015-06-05T05:20:50.000","FELLS POINT","15-00424891","MD","CLOSED","2015-06-01T05:34:23.000","21231",NA,NA,NA,8,-76.596356,39.284209
"2801  CHESWOLDE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-20T12:37:42.000","2015-05-24T12:37:42.000","CHESWOLDE","15-00394987","MD","DUPCLOSD","2015-05-20T17:49:30.000","21209",NA,NA,NA,8,-76.6834329,39.36865
"533  WILLOW AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-29T01:55:48.000","2015-06-02T01:55:48.000","WILSON PARK","15-00418472","MD","CLOSED","2015-05-29T01:59:14.000","21212",NA,NA,NA,8,-76.608131,39.34464
"4184 E MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-23T03:19:17.000","2015-07-27T03:19:17.000","ORANGEVILLE","15-00580090","MD","CLOSED","2015-07-23T03:25:23.000","21205",NA,NA,NA,8,-76.5621104,39.29982
"5802  STONY RUN DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-16T18:30:10.000","2015-07-20T18:30:10.000","THE ORCHARDS","15-00562070","MD","CLOSED","2015-07-17T04:47:05.000","21210",NA,NA,NA,8,-76.6286329,39.36811
"156 N LINWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-31T04:26:33.000","2015-08-04T04:26:33.000","BALTIMORE-LINWOOD","15-00605412","MD","CLOSED","2015-07-31T04:29:47.000","21224",NA,NA,NA,8,-76.5765738,39.2945046
"3924  FERNHILL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-27T04:05:36.000","2015-05-31T04:05:36.000","DOLFIELD","15-00410374","MD","CLOSED","2015-05-27T08:04:31.000","21215",NA,NA,NA,8,-76.683791,39.337974
"3623  ROLAND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-11T00:26:42.000","2015-06-15T00:26:42.000","HAMPDEN","15-00453678","MD","CLOSED","2015-06-12T03:06:06.000","21211",NA,NA,NA,8,-76.632285,39.331905
"2000 W FRANKLIN ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-04T12:31:53.000","2015-06-08T12:31:53.000","MIDTOWN-EDMONDSON","15-00435999","MD","CLOSED","2015-06-05T03:14:23.000","21223",NA,NA,NA,8,-76.6494053,39.2939237
"PARKSIDE DR & ROBERTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-18T23:29:21.000","2015-05-22T23:29:21.000","PARKSIDE","15-00390527","MD","CLOSED","2015-05-20T07:48:30.000","21206",NA,NA,NA,8,-84.1369363,35.9032001
"2027 E LANVALE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-31T12:51:19.000","2015-08-04T12:51:19.000","BROADWAY EAST","15-00606082","MD","CLOSED","2015-08-01T01:15:33.000","21213",NA,NA,NA,8,-76.589,39.309637
"300  DOLPHIN ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-08-03T15:54:23.000","2015-08-07T15:54:23.000","BOLTON HILL","15-00613153","MD","CLOSED","2015-08-03T16:43:45.000","21217",NA,NA,NA,8,-76.622893,39.3041732
"1115 S LINWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-14T11:30:37.000","2015-05-18T11:30:37.000","CANTON","15-00377656","MD","DUPCLOSD","2015-05-15T12:24:01.000","21224",NA,NA,NA,8,-76.575216,39.279354
"3002 W STRATHMORE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-29T01:11:43.000","2015-07-03T01:11:43.000","CHESWOLDE","15-00505866","MD","CLOSED","2015-06-30T08:26:13.000","21209",NA,NA,NA,8,-76.689443,39.364682
"829  EVESHAM AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-30T11:35:08.000","2015-07-04T11:35:08.000","CHINQUAPIN PARK-BELVEDERE","15-00511424","MD","DUPCLOSD","2015-06-30T17:11:09.000","21212",NA,NA,NA,8,-76.603013,39.3623959
"2954  HARFORD RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-06T16:03:18.000","2015-07-10T16:03:18.000","COLDSTREAM HOMESTEAD MONTEBELLO","15-00528448","MD","DUPCLOSD","2015-07-08T04:49:03.000","21218",NA,NA,NA,8,-76.5866385,39.3250252
"N BENTALOU ST & WINCHESTER ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-06T20:12:36.000","2015-05-10T20:12:36.000","BRIDGEVIEW/GREENLAWN","15-00355630","MD","CLOSED","2015-06-15T09:01:16.000","21216","Cityworks SR Comments","UPDATED","2015-05-09T12:18:23.000",8,-76.6535563,39.300701
"929  BONAPARTE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-30T14:24:17.000","2015-07-04T14:24:17.000","EAST BALTIMORE MIDWAY","15-00512576","MD","CLOSED","2015-07-01T03:20:51.000","21218",NA,NA,NA,8,-76.60174,39.316186
"4729  LUERSSEN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-19T17:04:56.000","2015-06-23T17:04:56.000","WILSON HEIGHTS","15-00479696","MD","CLOSED","2015-06-20T05:49:53.000","21206",NA,NA,NA,8,-76.560235,39.3367099
"1500  HOLBROOK ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-20T11:04:13.000","2015-06-24T11:04:13.000","OLIVER","15-00481302","MD","CLOSED","2015-06-23T14:45:58.000","21202",NA,NA,NA,8,-76.6033659,39.3072135
"1417 N ELLWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-07-22T17:35:36.000","2015-07-26T17:35:36.000","BEREA","15-00578887","MD","CLOSED","2015-07-23T03:05:08.000","21213",NA,NA,NA,8,-76.573638,39.307794
"4331  GRAND VIEW AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-28T07:20:28.000","2015-06-01T07:20:28.000","MEDFIELD","15-00414458","MD","CLOSED","2015-05-28T07:38:04.000","21209",NA,NA,NA,8,-76.6415324,39.3416801
"4622  HARCOURT RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-23T01:10:18.000","2015-06-27T01:10:18.000","MORAVIA-WALTHER","15-00487340","MD","CLOSED","2015-06-23T05:35:09.000","21214",NA,NA,NA,8,-76.564671,39.338885
"5815  YORK RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-10T05:50:12.000","2015-06-14T05:50:12.000","MID-GOVANS","15-00450419","MD","CLOSED","2015-06-10T06:00:37.000","21212",NA,NA,NA,8,-76.6094002,39.3606333
"201 W PRESTON ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-06-08T14:31:14.000","2015-06-12T14:31:14.000","MID-TOWN BELVEDERE","15-00444491","MD","DUPCLOSD","2015-06-08T14:31:14.000","21217",NA,NA,NA,8,-76.6211338,39.3020044
