"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"200 N LIBERTY ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T12:10:17.000","2014-09-29T12:10:17.000","DOWNTOWN","14-00723848","MD","CLOSED","2014-09-29T06:38:56.000","21201",NA,NA,NA,6,-76.6168198,39.292355
"2700  MARYLAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T12:05:58.000","2014-09-29T12:05:58.000","CHARLES VILLAGE","14-00723831","MD","CLOSED","2014-09-26T08:24:56.000","21218",NA,NA,NA,6,-76.6188109,39.3206879
"W NORTH AVE & MOUNT ROYAL TER","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T11:43:02.000","2014-09-29T11:43:02.000","RESERVOIR HILL","14-00723749","MD","CLOSED","2014-09-26T15:35:02.000","21217",NA,NA,NA,6,-87.8106306,41.9087923
"4314  GROVELAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T11:30:53.000","2014-09-29T11:30:53.000","WEST ARLINGTON","14-00723691","MD","CLOSED","2014-09-26T06:08:57.000","21215",NA,NA,NA,6,-76.693269,39.341031
"6204  SHIPVIEW WAY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T11:11:45.000","2014-09-29T11:11:45.000","O'DONNELL HEIGHTS","14-00723605","MD","CLOSED","2014-09-26T12:55:03.000","21224",NA,NA,NA,6,-76.5417765,39.2765014
"2511  DRUID HILL AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T08:41:00.000","2014-09-29T08:41:00.000","PENN NORTH","14-00723281","MD","CLOSED","2014-09-25T08:55:01.000","21217",NA,NA,NA,6,-76.6410325,39.3132392
"905  REVERDY RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T08:35:36.000","2014-09-29T08:35:36.000","CHINQUAPIN PARK-BELVEDERE","14-00723280","MD","CLOSED","2014-09-25T08:45:00.000","21212",NA,NA,NA,6,-76.602045,39.362917
"1027 E NORTHERN PKWY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T07:34:51.000","2014-09-29T07:34:51.000","CHINQUAPIN PARK-BELVEDERE","14-00723174","MD","CLOSED","2014-09-25T07:39:19.000","21212",NA,NA,NA,6,-76.601102,39.365083
"2500 W NORTHERN PKWY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T07:24:50.000","2014-09-29T07:24:50.000","MOUNT WASHINGTON","14-00723173","MD","CLOSED","2014-09-25T07:29:02.000","21209",NA,NA,NA,6,-76.6708014,39.3566286
"918 N WOODINGTON RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T07:14:53.000","2014-09-29T07:14:53.000","ROGNEL HEIGHTS","14-00723171","MD","CLOSED","2014-09-25T07:19:13.000","21229",NA,NA,NA,6,-76.686476,39.298346
"1495 E BALTIMORE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T06:45:02.000","2014-09-29T06:45:02.000","WASHINGTON HILL","14-00723167","MD","CLOSED","2014-09-25T06:54:59.000","21231",NA,NA,NA,6,-76.5971888,39.2914129
"4600  WALTHER AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T06:11:06.000","2014-09-29T06:11:06.000","MORAVIA-WALTHER","14-00723158","MD","CLOSED","2014-09-25T06:19:01.000","21214",NA,NA,NA,6,-76.5672249,39.339889
"4703  BRIARCLIFT RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T06:10:51.000","2014-09-29T06:10:51.000","HUNTING RIDGE","14-00723156","MD","CLOSED","2014-09-25T06:14:59.000","21229",NA,NA,NA,6,-76.702205,39.296772
"3927  NORFOLK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T05:51:01.000","2014-09-29T05:51:01.000","CONCERNED CITIZENS OF FOREST PARK","14-00723152","MD","CLOSED","2014-09-25T06:09:21.000","21216",NA,NA,NA,6,-76.684896,39.323924
"393 N FRANKLINTOWN RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T05:50:52.000","2014-09-29T05:50:52.000","PENROSE/FAYETTE STREET OUTREACH","14-00723151","MD","CLOSED","2014-09-25T07:05:00.000","21223",NA,NA,NA,6,-76.6622961,39.2930318
"3700  PARKVIEW AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T05:34:50.000","2014-09-29T05:34:50.000","GROVE PARK","14-00723150","MD","CLOSED","2014-09-25T05:49:17.000","21207",NA,NA,NA,6,-76.7067922,39.3372803
"220  OAKDALE RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T05:22:05.000","2014-09-29T05:22:05.000","ROLAND PARK","14-00723145","MD","CLOSED","2014-09-25T05:35:03.000","21210",NA,NA,NA,6,-76.63211,39.348439
"143 N FRANKLINTOWN RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T05:21:56.000","2014-09-29T05:21:56.000","PENROSE/FAYETTE STREET OUTREACH","14-00723144","MD","CLOSED","2014-09-25T05:49:15.000","21223",NA,NA,NA,6,-76.6599715,39.2894673
"4715  ROLAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T04:50:57.000","2014-09-29T04:50:57.000","ROLAND PARK","14-00723142","MD","CLOSED","2014-09-25T04:55:01.000","21210",NA,NA,NA,6,-76.6347739,39.3496669
"3336  SAINT AMBROSE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T04:50:52.000","2014-09-29T04:50:52.000","CENTRAL PARK HEIGHTS","14-00723141","MD","CLOSED","2014-09-25T04:54:59.000","21215",NA,NA,NA,6,-76.671145,39.341572
"2427  FREDERICK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T04:10:57.000","2014-09-29T04:10:57.000","MILLHILL","14-00723136","MD","CLOSED","2014-09-25T04:29:03.000","21223",NA,NA,NA,6,-76.6548983,39.2840284
"4900  WILLSHIRE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T03:51:04.000","2014-09-29T03:51:04.000","FRANKFORD","14-00723134","MD","CLOSED","2014-09-25T03:55:03.000","21206",NA,NA,NA,6,-76.541287,39.331866
"2427  FREDERICK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T03:50:51.000","2014-09-29T03:50:51.000","MILLHILL","14-00723133","MD","CLOSED","2014-09-25T04:09:17.000","21223",NA,NA,NA,6,-76.6548983,39.2840284
"5501  RUSK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T03:31:26.000","2014-09-29T03:31:26.000","MOUNT WASHINGTON","14-00723130","MD","CLOSED","2014-09-25T03:39:03.000","21215",NA,NA,NA,6,-76.6721099,39.3568253
"201  HOMELAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T03:05:00.000","2014-09-29T03:05:00.000","HOMELAND","14-00723122","MD","CLOSED","2014-09-25T03:15:01.000","21212",NA,NA,NA,6,-76.6180688,39.3534273
"835  PARK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-23T14:41:38.000","2014-09-27T14:41:38.000","MOUNT VERNON","14-00717734","MD","CLOSED","2014-09-24T04:39:32.000","21201",NA,NA,NA,6,-76.618235,39.2997159
"900  EASTERN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T23:03:23.000","2014-09-28T23:03:23.000","INNER HARBOR","14-00723023","MD","CLOSED","2014-09-27T09:04:58.000","21202",NA,NA,NA,6,-76.6011055,39.2852609
"4828  ROLAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-25T01:40:47.000","2014-09-29T01:40:47.000","ROLAND PARK","14-00723111","MD","CLOSED","2014-09-25T01:49:10.000","21210",NA,NA,NA,6,-76.63498,39.351913
"800  EASTERN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T23:06:34.000","2014-09-28T23:06:34.000","LITTLE ITALY","14-00723028","MD","CLOSED","2014-09-26T09:19:04.000","21202","Cityworks SR Comments","UPDATED","2014-09-24T23:35:49.000",6,-76.6030511,39.2851874
"RUSK AVE & MANHATTAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T22:54:28.000","2014-09-28T22:54:28.000","MOUNT WASHINGTON","14-00723016","MD","CLOSED","2014-09-25T03:29:57.000","21215",NA,NA,NA,6,-76.6733855,39.3612406
"800  EDMONDSON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T22:51:54.000","2014-09-28T22:51:54.000","UPTON","14-00723012","MD","CLOSED","2014-09-25T02:09:01.000","21201",NA,NA,NA,6,-76.6308352,39.2961646
"905  REVERDY RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T22:51:01.000","2014-09-28T22:51:01.000","CHINQUAPIN PARK-BELVEDERE","14-00723010","MD","DUPCLOSD","2014-09-25T09:03:01.000","21212",NA,NA,NA,6,-76.602045,39.362917
"609 E 25TH ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T19:30:51.000","2014-09-28T19:30:51.000","COLDSTREAM HOMESTEAD MONTEBELLO","14-00722604","MD","CLOSED","2014-09-25T11:39:02.000","21218",NA,NA,NA,6,-76.6058816,39.3180876
"3006  VIRGINIA AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T20:30:53.000","2014-09-28T20:30:53.000","CYLBURN","14-00722775","MD","CLOSED","2014-09-25T04:29:02.000","21215",NA,NA,NA,6,-76.666227,39.345262
"5408  PURLINGTON WAY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T18:35:01.000","2014-09-28T18:35:01.000","HOMELAND","14-00722343","MD","DUPCLOSD","2014-09-25T10:23:02.000","21212",NA,NA,NA,6,-76.619018,39.361896
"2800  BRENDAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T18:26:44.000","2014-09-28T18:26:44.000","BELAIR-EDISON","14-00722319","MD","CLOSED","2014-09-25T05:45:50.000","21213",NA,NA,NA,6,-76.5724043,39.3242973
"2198  FRANKFURST AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T18:14:51.000","2014-09-28T18:14:51.000","FAIRFIELD AREA","14-00722247","MD","CLOSED","2014-09-24T18:24:37.000","21226",NA,NA,NA,6,-76.5737473,39.2421735
"201  HOMELAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T17:50:26.000","2014-09-28T17:50:26.000","HOMELAND","14-00722141","MD","DUPCLOSD","2014-09-25T03:06:00.000","21212",NA,NA,NA,6,-76.6180688,39.3534273
"131  NORTH BEND RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T17:10:54.000","2014-09-28T17:10:54.000","WESTGATE","14-00721965","MD","CLOSED","2014-09-25T05:23:00.000","21229",NA,NA,NA,6,-76.70527,39.28241
"3400  DUPONT AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T15:40:58.000","2014-09-28T15:40:58.000","CENTRAL PARK HEIGHTS","14-00721539","MD","CLOSED","2014-09-25T05:05:00.000","21215",NA,NA,NA,6,-76.671676,39.3421639
"1401 W FAYETTE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T15:34:54.000","2014-09-28T15:34:54.000","FRANKLIN SQUARE","14-00721523","MD","CLOSED","2014-09-26T01:59:17.000","21223",NA,NA,NA,6,-76.639778,39.289435
"3336  SAINT AMBROSE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T15:30:50.000","2014-09-28T15:30:50.000","CENTRAL PARK HEIGHTS","14-00721508","MD","CLOSED","2014-09-25T04:49:12.000","21215",NA,NA,NA,6,-76.671145,39.341572
"3400  GWYNNS FALLS PKWY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T15:13:10.000","2014-09-28T15:13:10.000","HANLON-LONGWOOD","14-00721433","MD","CLOSED","2014-09-25T11:35:49.000","21216",NA,NA,NA,6,-76.674607,39.314528
"4409  OLD FREDERICK RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T14:20:45.000","2014-09-28T14:20:45.000","UPLANDS","14-00721146","MD","CLOSED","2014-09-25T06:29:01.000","21229",NA,NA,NA,6,-76.6902844,39.2886274
"5612  ELDERON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T14:14:49.000","2014-09-28T14:14:49.000","GROVE PARK","14-00721109","MD","CLOSED","2014-09-25T05:29:05.000","21215",NA,NA,NA,6,-76.702501,39.342355
"BRIARCLIFT RD & WINANS WAY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:43:00.000","2014-09-28T13:43:00.000","HUNTING RIDGE","14-00720964","MD","CLOSED","2014-09-25T05:59:19.000","21229",NA,NA,NA,6,-76.7032006,39.2960395
"3600  BOWERS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:32:46.000","2014-09-28T13:32:46.000","GROVE PARK","14-00720917","MD","CLOSED","2014-09-25T07:39:17.000","21207",NA,NA,NA,6,-76.7061241,39.336285
"3700  PARKVIEW AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:30:59.000","2014-09-28T13:30:59.000","GROVE PARK","14-00720910","MD","CLOSED","2014-09-25T05:39:01.000","21207",NA,NA,NA,6,-76.7067922,39.3372803
"3700  PARKVIEW AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:29:25.000","2014-09-28T13:29:25.000","GROVE PARK","14-00720905","MD","DUPCLOSD","2014-09-24T16:41:01.000","21207",NA,NA,NA,6,-76.7067922,39.3372803
"3600  PARKVIEW AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:27:34.000","2014-09-28T13:27:34.000","GROVE PARK","14-00720894","MD","CLOSED","2014-09-25T05:59:16.000","21207",NA,NA,NA,6,-76.7073251,39.3365989
"3600  PARKVIEW AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:26:01.000","2014-09-28T13:26:01.000","GROVE PARK","14-00720885","MD","DUPCLOSD","2014-09-24T16:44:59.000","21207",NA,NA,NA,6,-76.7073251,39.3365989
"4700  LOCH RAVEN BLVD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:23:46.000","2014-09-28T13:23:46.000","NEW NORTHWOOD","14-00720872","MD","CLOSED","2014-09-25T09:19:01.000","21239",NA,NA,NA,6,-76.592324,39.347947
"3000  HARFORD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:19:52.000","2014-09-28T13:19:52.000","CLIFTON PARK","14-00720842","MD","CLOSED","2014-09-26T02:45:13.000","21213",NA,NA,NA,6,-76.58631,39.32537
"3100  HARFORD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:16:34.000","2014-09-28T13:16:34.000","CLIFTON PARK","14-00720815","MD","CLOSED","2014-09-25T05:22:59.000","21218",NA,NA,NA,6,-76.585718,39.326208
"2900  HARFORD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T13:15:15.000","2014-09-28T13:15:15.000","CLIFTON PARK","14-00720806","MD","CLOSED","2014-09-25T04:19:02.000","21218",NA,NA,NA,6,-76.5876229,39.3234936
"3123  TILDEN DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T05:04:48.000","2014-09-28T05:04:48.000","HAMPDEN","14-00719596","MD","CLOSED","2014-09-24T05:08:57.000","21211",NA,NA,NA,6,-76.62829,39.3254244
"2607 W BELVEDERE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T12:56:53.000","2014-09-28T12:56:53.000","LEVINDALE","14-00720691","MD","CLOSED","2014-09-25T03:55:02.000","21215",NA,NA,NA,6,-76.667598,39.35224
"2825  EASTSHIRE DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T12:51:00.000","2014-09-28T12:51:00.000","LAKELAND","14-00720646","MD","DUPCLOSD","2014-09-25T10:19:07.000","21230",NA,NA,NA,6,-76.642497,39.255422
"844  EDMONDSON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T12:26:44.000","2014-09-28T12:26:44.000","UPTON","14-00720478","MD","DUPCLOSD","2014-09-25T09:59:03.000","21201",NA,NA,NA,6,-76.632352,39.296318
"100 S CAROLINE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T12:17:13.000","2014-09-28T12:17:13.000","WASHINGTON HILL","14-00720416","MD","CLOSED","2014-09-25T06:35:01.000","21231",NA,NA,NA,6,-76.5974149,39.2897227
"2002  HARFORD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T12:14:38.000","2014-09-28T12:14:38.000","EAST BALTIMORE MIDWAY","14-00720402","MD","DUPCLOSD","2014-09-25T10:13:02.000","21218",NA,NA,NA,6,-76.5992656,39.3131513
"918 N WOODINGTON RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T08:24:50.000","2014-09-28T08:24:50.000","ROGNEL HEIGHTS","14-00719643","MD","CLOSED","2014-09-24T09:14:58.000","21229",NA,NA,NA,6,-76.686476,39.298346
"3903  BROOKLYN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T11:30:54.000","2014-09-28T11:30:54.000","BROOKLYN","14-00720160","MD","CLOSED","2014-09-25T09:08:59.000","21225",NA,NA,NA,6,-76.602014,39.232497
"5109  GOODNOW RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T04:54:48.000","2014-09-28T04:54:48.000","FRANKFORD","14-00719595","MD","CLOSED","2014-09-24T04:58:56.000","21206",NA,NA,NA,6,-76.5438154,39.3258542
"6100  ALTA AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T10:37:39.000","2014-09-28T10:37:39.000","ROSEMONT EAST","14-00720023","MD","CLOSED","2014-09-25T07:09:05.000","21206",NA,NA,NA,6,-76.545052,39.354035
"2256  ANNAPOLIS RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T10:05:07.000","2014-09-28T10:05:07.000","WESTPORT","14-00719886","MD","CLOSED","2014-09-25T09:49:07.000","21230",NA,NA,NA,6,-76.634161,39.263263
"3800  MOHAWK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-23T23:47:03.000","2014-09-27T23:47:03.000","HOWARD PARK","14-00719456","MD","CLOSED","2014-09-24T06:35:00.000","21207",NA,NA,NA,6,-76.6915159,39.334088
"4200  ROKEBY RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T09:10:48.000","2014-09-28T09:10:48.000","GWYNNS FALLS/LEAKIN PARK","14-00719748","MD","CLOSED","2014-09-24T09:14:58.000","21229",NA,NA,NA,6,-76.6863219,39.2992234
"2772  THE ALAMEDA","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T08:20:51.000","2014-09-28T08:20:51.000","COLDSTREAM HOMESTEAD MONTEBELLO","14-00719642","MD","CLOSED","2014-09-24T09:04:58.000","21218",NA,NA,NA,6,-76.592679,39.322358
"4100  FLOWERTON RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T08:15:24.000","2014-09-28T08:15:24.000","EDMONDSON VILLAGE","14-00719641","MD","CLOSED","2014-09-24T08:19:09.000","21229",NA,NA,NA,6,-76.684484,39.298737
"1700  CARSWELL ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T08:05:31.000","2014-09-28T08:05:31.000","COLDSTREAM HOMESTEAD MONTEBELLO","14-00719638","MD","CLOSED","2014-09-24T08:09:01.000","21218",NA,NA,NA,6,-76.5934041,39.321563
"1273 E LANVALE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T07:54:45.000","2014-09-28T07:54:45.000","OLIVER","14-00719635","MD","CLOSED","2014-09-24T07:58:59.000","21202",NA,NA,NA,6,-76.6009196,39.3093488
"338  PRESSTMAN ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T07:44:47.000","2014-09-28T07:44:47.000","MADISON PARK","14-00719632","MD","CLOSED","2014-09-24T08:59:21.000","21217",NA,NA,NA,6,-76.6336929,39.3090059
"1023  WILDWOOD PKWY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-09-24T07:40:50.000","2014-09-28T07:40:50.000","EDMONDSON VILLAGE","14-00719630","MD","CLOSED","2014-09-24T07:45:01.000","21229",NA,NA,NA,6,-76.683391,39.299213
