"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"1600 E 33RD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T12:31:55.000","2015-05-15T12:31:55.000","EDNOR GARDENS-LAKESIDE","15-00366638","MD","DUPCLOSD","2015-05-11T15:59:46.000","21218",NA,NA,NA,1,-76.5922552,39.3285165
"1500 N GAY ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T12:30:37.000","2015-05-15T12:30:37.000","BROADWAY EAST","15-00366618","MD","DUPCLOSD","2015-05-12T02:33:52.000","21213",NA,NA,NA,1,-76.5898576,39.3078776
"952  EXETER HALL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T11:56:31.000","2015-05-15T11:56:31.000","BETTER WAVERLY","15-00366417","MD","CLOSED","2015-05-11T12:00:06.000","21218",NA,NA,NA,1,-76.6045013,39.3220274
"1500 E 33RD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T11:30:02.000","2015-05-15T11:30:02.000","EDNOR GARDENS-LAKESIDE","15-00366274","MD","DUPCLOSD","2015-05-11T15:59:48.000","21218",NA,NA,NA,1,-76.5942122,39.3285076
"2905  MALLVIEW RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T07:10:22.000","2015-05-15T07:10:22.000","LAKELAND","15-00366031","MD","DUPCLOSD","2015-05-11T15:33:38.000","21230",NA,NA,NA,1,-76.64078,39.253259
"S CHARLES ST &W RANDALL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-11T00:06:43.000","2015-05-15T00:06:43.000","SBIC","15-00365974","MD","CLOSED","2015-05-11T07:28:13.000","21230",NA,NA,NA,1,-85.7716671,43.5501403
"603  WILLOW AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-10T16:00:00.000","2015-05-14T16:00:00.000","WILSON PARK","15-00365559","MD","CLOSED","2015-05-11T14:20:42.000","21212",NA,NA,NA,1,-76.60741,39.344042
"1730  BYRD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-10T02:32:16.000","2015-05-14T02:32:16.000","RIVERSIDE","15-00365262","MD","CLOSED","2015-05-11T09:20:04.000","21230",NA,NA,NA,1,-76.6108125,39.2700796
"1713  BYRD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-10T02:14:06.000","2015-05-14T02:14:06.000","RIVERSIDE","15-00365254","MD","CLOSED","2015-05-11T07:07:58.000","21230",NA,NA,NA,1,-76.6104157,39.2702091
"4110  HAMILTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-10T01:00:02.000","2015-05-14T01:00:02.000","GLENHAM-BELFORD","15-00365231","MD","CLOSED","2015-05-11T04:53:55.000","21206",NA,NA,NA,1,-76.546284,39.34377
"1616 N BENTALOU ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-10T00:57:30.000","2015-05-14T00:57:30.000","COPPIN HEIGHTS/ASH-CO-EAST","15-00365229","MD","DUPCLOSD","2015-05-11T14:48:45.000","21216",NA,NA,NA,1,-76.654236,39.306795
"1601  WADSWORTH WAY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-10T00:35:39.000","2015-05-14T00:35:39.000","LOCH RAVEN","15-00365201","MD","CLOSED","2015-05-11T04:23:25.000","21239",NA,NA,NA,1,-76.582388,39.362591
"2907  MALLVIEW RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T19:48:40.000","2015-05-13T19:48:40.000","LAKELAND","15-00364961","MD","DUPCLOSD","2015-05-11T16:34:20.000","21230",NA,NA,NA,1,-76.64079,39.253216
"2100  FLEET ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T18:46:34.000","2015-05-13T18:46:34.000","CANTON","15-00364900","MD","CLOSED","2015-05-11T06:49:40.000","21231",NA,NA,NA,1,-76.586887,39.2850331
"652  WASHINGTON BLVD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T12:53:14.000","2015-05-13T12:53:14.000","RIDGELY'S DELIGHT","15-00363901","MD","DUPCLOSD","2015-05-11T15:29:21.000","21230",NA,NA,NA,1,-76.62499,39.284376
"202 W MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T02:08:06.000","2015-05-13T02:08:06.000","MOUNT VERNON","15-00362807","MD","CLOSED","2015-05-11T01:43:05.000","21201",NA,NA,NA,1,-76.618661,39.297676
"2900  ROSALIND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:38:52.000","2015-05-13T00:38:52.000","CYLBURN","15-00362739","MD","CLOSED","2015-05-11T07:14:00.000","21215",NA,NA,NA,1,-76.6640025,39.3458965
"3707  SINCLAIR LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T05:45:02.000","2015-05-13T05:45:02.000","CLAREMONT-FREEDOM","15-00362944","MD","CLOSED","2015-05-09T05:48:40.000","21213",NA,NA,NA,1,-76.5660547,39.3135502
"3707  SINCLAIR LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T05:30:51.000","2015-05-13T05:30:51.000","CLAREMONT-FREEDOM","15-00362843","MD","CLOSED","2015-05-09T05:44:36.000","21213",NA,NA,NA,1,-76.5660547,39.3135502
"6306  EASTERN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T04:09:43.000","2015-05-13T04:09:43.000","JOSEPH LEE","15-00362839","MD","CLOSED","2015-05-11T14:41:13.000","21224",NA,NA,NA,1,-76.540492,39.2877072
"1208  GLENEAGLE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T02:56:33.000","2015-05-13T02:56:33.000","RAMBLEWOOD","15-00362827","MD","DUPCLOSD","2015-05-11T01:12:56.000","21239",NA,NA,NA,1,-76.5928815,39.3642464
"1201 N CALVERT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T02:26:09.000","2015-05-13T02:26:09.000","MID-TOWN BELVEDERE","15-00362817","MD","CLOSED","2015-05-11T01:39:03.000","21202",NA,NA,NA,1,-76.613003,39.303698
"304 W FRANKLIN ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T02:10:00.000","2015-05-13T02:10:00.000","MOUNT VERNON","15-00362808","MD","DUPCLOSD","2015-05-11T02:27:46.000","21201",NA,NA,NA,1,-76.6201885,39.2950838
"3503  CEDARDALE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T01:10:23.000","2015-05-13T01:10:23.000","ASHBURTON","15-00362776","MD","CLOSED","2015-05-11T08:12:50.000","21215",NA,NA,NA,1,-76.674258,39.327421
"2927  ROSALIND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T01:00:15.000","2015-05-13T01:00:15.000","CYLBURN","15-00362772","MD","DUPCLOSD","2015-05-11T05:42:37.000","21215",NA,NA,NA,1,-76.6645091,39.3458482
"5800  GLENKIRK CT","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:57:57.000","2015-05-13T00:57:57.000","RAMBLEWOOD","15-00362767","MD","CLOSED","2015-05-11T04:09:13.000","21239",NA,NA,NA,1,-76.589821,39.362446
"2913  ROSALIND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:46:09.000","2015-05-13T00:46:09.000","CYLBURN","15-00362752","MD","CLOSED","2015-05-11T05:08:07.000","21215",NA,NA,NA,1,-76.6641896,39.3458606
"3601  GRANTLEY RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:35:13.000","2015-05-13T00:35:13.000","ASHBURTON","15-00362736","MD","CLOSED","2015-05-11T08:23:00.000","21215",NA,NA,NA,1,-76.674779,39.3284809
"3000  BEVERLY RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:09:14.000","2015-05-13T00:09:14.000","BEVERLY HILLS","15-00362597","MD","CLOSED","2015-05-11T04:38:42.000","21214",NA,NA,NA,1,-76.5719029,39.3404372
"3500  GRANTLEY RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:06:47.000","2015-05-13T00:06:47.000","ASHBURTON","15-00362596","MD","CLOSED","2015-05-11T03:44:50.000","21215",NA,NA,NA,1,-76.675861,39.327694
"29 N ELLAMONT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:01:43.000","2015-05-13T00:01:43.000","CARROLL-SOUTH HILTON","15-00362592","MD","CLOSED","2015-05-11T03:34:53.000","21229",NA,NA,NA,1,-76.670265,39.286765
"2900  ROSALIE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-09T00:01:22.000","2015-05-13T00:01:22.000","NORTH HARFORD ROAD","15-00362591","MD","CLOSED","2015-05-09T02:58:08.000","21234",NA,NA,NA,1,-76.55008,39.368985
"2916  ROSALIND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T23:45:08.000","2015-05-12T23:45:08.000","CYLBURN","15-00362580","MD","DUPCLOSD","2015-05-09T00:47:42.000","21215",NA,NA,NA,1,-76.6642278,39.3458877
"3411  CEDARDALE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T23:42:27.000","2015-05-12T23:42:27.000","ASHBURTON","15-00362579","MD","CLOSED","2015-05-11T04:19:23.000","21215",NA,NA,NA,1,-76.674669,39.326593
"652  WASHINGTON BLVD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T23:22:53.000","2015-05-12T23:22:53.000","RIDGELY'S DELIGHT","15-00362491","MD","CLOSED","2015-05-11T08:08:48.000","21230",NA,NA,NA,1,-76.62499,39.284376
"2306  AISQUITH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T22:56:21.000","2015-05-12T22:56:21.000","EAST BALTIMORE MIDWAY","15-00362450","MD","DUPCLOSD","2015-05-11T02:23:42.000","21218",NA,NA,NA,1,-76.599879,39.315959
"E PRESTON ST &N CALVERT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T19:18:53.000","2015-05-12T19:18:53.000","MID-TOWN BELVEDERE","15-00361804","MD","CLOSED","2015-05-11T08:39:11.000","21202",NA,NA,NA,1,-76.5945707,39.305356
"FRANKFORD AVE & RELCREST RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T17:12:18.000","2015-05-12T17:12:18.000","FRANKFORD","15-00361221","MD","CLOSED","2015-05-11T09:38:06.000","21206",NA,NA,NA,1,-75.0602607,40.0277614
"FRANKFORD AVE & MORAVIA PARK DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T17:09:04.000","2015-05-12T17:09:04.000","PULASKI INDUSTRIAL AREA","15-00361206","MD","CLOSED","2015-05-11T05:14:13.000","21206",NA,NA,NA,1,-75.0602607,40.0277614
"2502 W FAIRMOUNT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T16:55:10.000","2015-05-12T16:55:10.000","SHIPLEY HILL","15-00361151","MD","CLOSED","2015-05-11T03:18:28.000","21223",NA,NA,NA,1,-76.656696,39.288524
"2803  SHIREY AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T14:25:29.000","2015-05-12T14:25:29.000","LAURAVILLE","15-00360510","MD","CLOSED","2015-05-11T16:24:04.000","21214",NA,NA,NA,1,-76.569252,39.347398
"2009 W BALTIMORE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T14:25:01.000","2015-05-12T14:25:01.000","BOOTH-BOYD","15-00360506","MD","CLOSED","2015-05-09T01:59:19.000","21223",NA,NA,NA,1,-76.648999,39.287851
"2900  LOCH RAVEN RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T14:08:11.000","2015-05-12T14:08:11.000","BETTER WAVERLY","15-00360405","MD","CLOSED","2015-05-11T02:37:53.000","21218",NA,NA,NA,1,-76.602605,39.3228719
"2900  LOCH RAVEN RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T14:06:01.000","2015-05-12T14:06:01.000","BETTER WAVERLY","15-00360394","MD","CLOSED","2015-05-11T02:37:54.000","21218",NA,NA,NA,1,-76.602605,39.3228719
"3200  GREENMOUNT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T14:03:05.000","2015-05-12T14:03:05.000","ABELL","15-00360382","MD","CLOSED","2015-05-09T08:04:42.000","21218",NA,NA,NA,1,-76.6096206,39.327403
"5700  YORK RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:57:37.000","2015-05-12T13:57:37.000","ROSEBANK","15-00360358","MD","CLOSED","2015-05-09T08:59:26.000","21212",NA,NA,NA,1,-76.6103228,39.3594491
"3300  GREENMOUNT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:55:46.000","2015-05-12T13:55:46.000","OAKENSHAWE","15-00360347","MD","CLOSED","2015-05-09T07:54:28.000","21218",NA,NA,NA,1,-76.609674,39.328591
"2900  GREENMOUNT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:53:58.000","2015-05-12T13:53:58.000","ABELL","15-00360335","MD","CLOSED","2015-05-11T03:04:20.000","21218",NA,NA,NA,1,-76.609708,39.323602
"3100 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:51:45.000","2015-05-12T13:51:45.000","WOODRING","15-00360328","MD","CLOSED","2015-05-09T04:13:21.000","21214",NA,NA,NA,1,-76.5487689,39.362532
"3500 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:49:39.000","2015-05-12T13:49:39.000","WOODRING","15-00360318","MD","DUPCLOSD","2015-05-10T12:32:32.000","21206",NA,NA,NA,1,-76.541167,39.359765
"2700 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:46:46.000","2015-05-12T13:46:46.000","NORTH HARFORD ROAD","15-00360311","MD","DUPCLOSD","2015-05-10T12:32:27.000","21214",NA,NA,NA,1,-76.557902,39.365632
"2300 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:45:41.000","2015-05-12T13:45:41.000","HARFORD-ECHODALE/PERRING PARKWAY","15-00360302","MD","DUPCLOSD","2015-05-09T05:22:14.000","21234",NA,NA,NA,1,-76.5670502,39.3684596
"2200 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:43:38.000","2015-05-12T13:43:38.000","HARFORD-ECHODALE/PERRING PARKWAY","15-00360291","MD","CLOSED","2015-05-09T05:48:39.000","21214",NA,NA,NA,1,-76.5682805,39.3687639
"2100 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:41:52.000","2015-05-12T13:41:52.000","HARFORD-ECHODALE/PERRING PARKWAY","15-00360283","MD","CLOSED","2015-05-09T06:21:07.000","21214",NA,NA,NA,1,-76.5700774,39.3687054
"1700 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:40:40.000","2015-05-12T13:40:40.000","LOCH RAVEN","15-00360276","MD","CLOSED","2015-05-09T06:29:14.000","21239",NA,NA,NA,1,-76.5828133,39.3667358
"1300 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:38:26.000","2015-05-12T13:38:26.000","IDLEWOOD","15-00360262","MD","CLOSED","2015-05-09T07:03:44.000","21239",NA,NA,NA,1,-76.5886699,39.367161
"600 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:36:08.000","2015-05-12T13:36:08.000","CHINQUAPIN PARK-BELVEDERE","15-00360250","MD","CLOSED","2015-05-09T07:24:01.000","21212",NA,NA,NA,1,-76.6071083,39.3648265
"400 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:33:09.000","2015-05-12T13:33:09.000","LAKE EVESHAM","15-00360214","MD","CLOSED","2015-05-09T07:34:10.000","21212",NA,NA,NA,1,-76.6132282,39.3650961
"300 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:32:12.000","2015-05-12T13:32:12.000","LAKE EVESHAM","15-00360187","MD","CLOSED","2015-05-11T06:49:36.000","21212",NA,NA,NA,1,-76.6157046,39.3646967
"200 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:31:14.000","2015-05-12T13:31:14.000","HOMELAND","15-00360182","MD","CLOSED","2015-05-11T06:33:23.000","21212",NA,NA,NA,1,-76.6197644,39.3633285
"3209  ROSALIE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:30:19.000","2015-05-12T13:30:19.000","WOODRING","15-00360177","MD","CLOSED","2015-05-09T03:14:25.000","21234",NA,NA,NA,1,-76.542532,39.365916
"4800 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:26:05.000","2015-05-12T13:26:05.000","SETON BUSINESS PARK","15-00360161","MD","DUPCLOSD","2015-05-09T04:47:49.000","21215",NA,NA,NA,1,-76.7099586,39.3359701
"4200 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:25:21.000","2015-05-12T13:25:21.000","REISTERSTOWN STATION","15-00360158","MD","DUPCLOSD","2015-05-09T05:18:11.000","21215",NA,NA,NA,1,-76.6931145,39.3477927
"3000 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:24:26.000","2015-05-12T13:24:26.000","GLEN","15-00360150","MD","CLOSED","2015-05-11T05:48:44.000","21215",NA,NA,NA,1,-76.677665,39.356054
"2800 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:23:37.000","2015-05-12T13:23:37.000","NORTH HARFORD ROAD","15-00360146","MD","DUPCLOSD","2015-05-10T12:32:28.000","21214",NA,NA,NA,1,-76.556188,39.365161
"200 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:22:55.000","2015-05-12T13:22:55.000","THE ORCHARDS","15-00360145","MD","CLOSED","2015-05-11T06:59:44.000","21210",NA,NA,NA,1,-76.628872,39.3618912
"1200 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:21:14.000","2015-05-12T13:21:14.000","SABINA-MATTFELDT","15-00360133","MD","DUPCLOSD","2015-05-11T12:38:42.000","21209",NA,NA,NA,1,-76.6462459,39.3614338
"600 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:20:03.000","2015-05-12T13:20:03.000","NORTH ROLAND PARK/POPLAR HILL","15-00360129","MD","CLOSED","2015-05-11T06:09:01.000","21210",NA,NA,NA,1,-76.631003,39.362173
"200 W NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:15:37.000","2015-05-12T13:15:37.000","THE ORCHARDS","15-00360105","MD","DUPCLOSD","2015-05-11T06:47:32.000","21210",NA,NA,NA,1,-76.628872,39.3618912
"1 W NORTH AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T13:14:13.000","2015-05-12T13:14:13.000","CHARLES NORTH","15-00360093","MD","CLOSED","2015-05-09T06:25:10.000","21201",NA,NA,NA,1,-76.616694,39.310723
"1100 N DUKELAND ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:55:34.000","2015-05-12T12:55:34.000","WINCHESTER","15-00359992","MD","CLOSED","2015-05-09T02:34:01.000","21216",NA,NA,NA,1,-76.6636611,39.300778
"2940  ROSALIND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:45:25.000","2015-05-12T12:45:25.000","CYLBURN","15-00359934","MD","CLOSED","2015-05-11T15:33:36.000","21215",NA,NA,NA,1,-76.6648164,39.3458648
"3601  SAINT PAUL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:31:26.000","2015-05-12T12:31:26.000","GUILFORD","15-00359852","MD","CLOSED","2015-05-09T05:58:46.000","21218",NA,NA,NA,1,-76.6161608,39.3315656
"952  EXETER HALL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:31:11.000","2015-05-12T12:31:11.000","BETTER WAVERLY","15-00359848","MD","CLOSED","2015-05-11T12:00:07.000","21218",NA,NA,NA,1,-76.6045013,39.3220274
"1613 N WARWICK AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:28:51.000","2015-05-12T12:28:51.000","COPPIN HEIGHTS/ASH-CO-EAST","15-00359836","MD","DUPCLOSD","2015-05-09T03:18:29.000","21216",NA,NA,NA,1,-76.656767,39.306872
"3400  CHESTERFIELD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:20:54.000","2015-05-12T12:20:54.000","BELAIR-EDISON","15-00359778","MD","CLOSED","2015-05-09T06:08:57.000","21213",NA,NA,NA,1,-76.565389,39.321871
"3601  GRANTLEY RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T12:00:45.000","2015-05-12T12:00:45.000","ASHBURTON","15-00359680","MD","CLOSED","2015-05-09T03:59:02.000","21215",NA,NA,NA,1,-76.674779,39.3284809
"3701  SINCLAIR LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T11:54:40.000","2015-05-12T11:54:40.000","CLAREMONT-FREEDOM","15-00359659","MD","CLOSED","2015-05-09T05:44:35.000","21213",NA,NA,NA,1,-76.5652257,39.3129695
"300 W LANVALE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T11:50:45.000","2015-05-12T11:50:45.000","BOLTON HILL","15-00359647","MD","CLOSED","2015-05-09T06:59:41.000","21217",NA,NA,NA,1,-76.6252588,39.3047139
"4437  OLD FREDERICK RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T11:35:48.000","2015-05-12T11:35:48.000","UPLANDS","15-00359583","MD","CLOSED","2015-05-10T10:47:55.000","21229",NA,NA,NA,1,-76.691248,39.289277
"2900  STRICKLAND ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T11:05:03.000","2015-05-12T11:05:03.000","GWYNNS FALLS","15-00359501","MD","CLOSED","2015-05-09T01:18:04.000","21223",NA,NA,NA,1,-76.6647773,39.277348
"2750  RIGGS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T10:51:13.000","2015-05-12T10:51:13.000","WINCHESTER","15-00359457","MD","CLOSED","2015-05-09T02:33:57.000","21216",NA,NA,NA,1,-76.663195,39.300587
"1422  HOLBROOK ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T09:40:40.000","2015-05-12T09:40:40.000","OLIVER","15-00359335","MD","CLOSED","2015-05-08T09:44:15.000","21202",NA,NA,NA,1,-76.6033431,39.3067781
"2920  CRESMONT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-05-08T08:05:17.000","2015-05-12T08:05:17.000","REMINGTON","15-00359307","MD","CLOSED","2015-05-09T06:13:01.000","21211",NA,NA,NA,1,-76.6216169,39.323511
