"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"2202  FLEET ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:40:48.000","2015-01-09T14:40:48.000","CANTON","15-00017213","MD","DUPCLOSD","2015-01-08T17:53:38.000","21231",NA,NA,NA,3,-76.5856117,39.2848942
"1000  BENNETT PL","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:31:10.000","2015-01-09T14:31:10.000","HARLEM PARK","15-00017185","MD","CLOSED","2015-01-08T20:58:01.000","21223","Dispatch Work Crew","Abated - Close SR","2015-01-08T20:57:00.000",3,-76.634494,39.295096
"4900  EDGEMERE AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:24:58.000","2015-01-09T14:24:58.000","CENTRAL PARK HEIGHTS","15-00017167","MD","CLOSED","2015-01-08T17:41:20.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:40:00.000",3,-76.6736566,39.3446335
"2000  ETTING ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:24:09.000","2015-01-09T14:24:09.000","DRUID HEIGHTS","15-00017163","MD","CLOSED","2015-01-08T21:54:39.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:54:00.000",3,-76.6359207,39.3070954
"4500  MAINFIELD AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:20:02.000","2015-01-09T14:20:02.000","LAURAVILLE","15-00017131","MD","CLOSED","2015-01-08T21:12:15.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:12:00.000",3,-76.576749,39.3447249
"100  BIRCKHEAD ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:15:58.000","2015-01-09T14:15:58.000","RIVERSIDE","15-00017096","MD","CLOSED","2015-01-08T18:42:10.000","21230","Dispatch Work Crew",NA,"2015-01-08T18:41:00.000",3,-76.6117715,39.2732674
"2914  OVERLAND AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:14:01.000","2015-01-09T14:14:01.000","LAURAVILLE","15-00017076","MD","CLOSED","2015-01-08T21:13:44.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:13:00.000",3,-76.5736529,39.339922
"347 E 33RD ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:07:00.000","2015-01-09T14:07:00.000","ABELL","15-00017006","MD","CLOSED","2015-01-08T22:28:39.000","21218","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:28:00.000",3,-76.6113967,39.3280398
"3300  ELM AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T14:00:04.000","2015-01-09T14:00:04.000","HAMPDEN","15-00016918","MD","CLOSED","2015-01-08T17:17:21.000","21211","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:16:00.000",3,-76.6316863,39.327037
"2803  LAURETTA AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:58:33.000","2015-01-09T13:58:33.000","PENROSE/FAYETTE STREET OUTREACH","15-00016894","MD","CLOSED","2015-01-09T00:15:41.000","21223","Dispatch Work Crew","Abated - Close SR","2015-01-09T00:15:00.000",3,-76.6632956,39.2935378
"4600  ANNTANA AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:58:29.000","2015-01-09T13:58:29.000","FRANKFORD","15-00016891","MD","CLOSED","2015-01-08T23:51:06.000","21206","Dispatch Work Crew","Abated - Close SR","2015-01-08T23:51:00.000",3,-76.543759,39.336081
"1400  MORLING AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:57:07.000","2015-01-09T13:57:07.000","HAMPDEN","15-00016878","MD","CLOSED","2015-01-08T17:44:11.000","21211","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:43:00.000",3,-76.6392482,39.3339737
"600  SCHOOL ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:48:07.000","2015-01-09T13:48:07.000","SANDTOWN-WINCHESTER","15-00016816","MD","CLOSED","2015-01-08T21:18:34.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:18:00.000",3,-76.6388263,39.3069742
"1101  NANTICOKE ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:42:43.000","2015-01-09T13:42:43.000","WASHINGTON VILLAGE","15-00016780","MD","CLOSED","2015-01-08T20:52:35.000","21230","Dispatch Work Crew","Abated - Close SR","2015-01-08T20:52:00.000",3,-76.630412,39.280811
"5900  GLEN FALLS AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:42:16.000","2015-01-09T13:42:16.000","GLENHAM-BELFORD","15-00016776","MD","CLOSED","2015-01-08T22:40:42.000","21206","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:40:00.000",3,-76.5425099,39.346494
"607  HARDING PL","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:40:58.000","2015-01-09T13:40:58.000","WYMAN PARK","15-00016764","MD","CLOSED","2015-01-08T18:19:52.000","21211","Dispatch Work Crew","Abated - Close SR","2015-01-08T18:19:00.000",3,-76.6271681,39.3279183
"103  SCOTT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:40:49.000","2015-01-09T13:40:49.000","BARRE CIRCLE","15-00016762","MD","DUPCLOSD","2015-01-08T20:52:01.000","21201",NA,NA,NA,3,-76.628805,39.286689
"3300  SAINT AMBROSE AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:40:03.000","2015-01-09T13:40:03.000","CENTRAL PARK HEIGHTS","15-00016757","MD","CLOSED","2015-01-08T16:21:06.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:20:00.000",3,-76.6704479,39.3422428
"7000  ARION AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:33:35.000","2015-01-09T13:33:35.000","HARFORD-ECHODALE/PERRING PARKWAY","15-00016709","MD","CLOSED","2015-01-08T15:02:54.000","21234","Dispatch Work Crew","Abated - Close SR","2015-01-08T15:02:00.000",3,-76.557808,39.369594
"700  MCKEWIN AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:32:32.000","2015-01-09T13:32:32.000","WAVERLY","15-00016705","MD","CLOSED","2015-01-08T22:25:58.000","21218","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:25:00.000",3,-76.6058973,39.3330153
"S CATON AVE & BENSON AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:32:11.000","2015-01-09T13:32:11.000","VIOLETVILLE","15-00016702","MD","CLOSED","2015-01-08T17:59:23.000","21227","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:57:00.000",3,-76.6678926,39.2678098
"2800  LAKE AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:32:02.000","2015-01-09T13:32:02.000","BELAIR-EDISON","15-00016701","MD","DUPCLOSD","2015-01-08T14:17:38.000","21213",NA,NA,NA,3,-76.573867,39.324104
"300  LAURENS ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:28:34.000","2015-01-09T13:28:34.000","BOLTON HILL","15-00016686","MD","CLOSED","2015-01-08T20:54:12.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T20:54:00.000",3,-76.6299193,39.308528
"1214  ANCHORAGE VIEW CT","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:14:37.000","2015-01-09T13:14:37.000","CANTON","15-00016621","MD","CLOSED","2015-01-08T23:55:25.000","21224","Dispatch Work Crew","Abated - Close SR","2015-01-08T23:53:00.000",3,-76.5793801,39.2791434
"1300 N STOCKTON ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:12:20.000","2015-01-09T13:12:20.000","SANDTOWN-WINCHESTER","15-00016607","MD","CLOSED","2015-01-08T17:36:59.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:36:00.000",3,-76.6382435,39.3034084
"4900  LANIER AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:08:22.000","2015-01-09T13:08:22.000","CYLBURN","15-00016584","MD","CLOSED","2015-01-08T16:20:04.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:19:00.000",3,-76.6619486,39.3489993
"500  BRISBANE RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:07:37.000","2015-01-09T13:07:37.000","BEECHFIELD","15-00016580","MD","CLOSED","2015-01-09T00:16:39.000","21229","Dispatch Work Crew","Abated - Close SR","2015-01-09T00:16:00.000",3,-76.6963851,39.2762956
"1600 N SPRING ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:04:24.000","2015-01-09T13:04:24.000","OLIVER","15-00016557","MD","CLOSED","2015-01-08T16:27:59.000","21213","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:26:00.000",3,-76.599026,39.3083807
"1800  BRUNT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T13:04:17.000","2015-01-09T13:04:17.000","UPTON","15-00016555","MD","CLOSED","2015-01-08T21:54:18.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:54:00.000",3,-76.6350773,39.3047243
"1000  POPLAR HILL RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:53:51.000","2015-01-09T12:53:51.000","NORTH ROLAND PARK/POPLAR HILL","15-00016507","MD","CLOSED","2015-01-08T16:39:29.000","21210","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:39:00.000",3,-76.642426,39.368069
"1200  NORTHVIEW RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:53:34.000","2015-01-09T12:53:34.000","ORIGINAL NORTHWOOD","15-00016505","MD","CLOSED","2015-01-08T22:25:20.000","21218","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:25:00.000",3,-76.5989565,39.3423021
"3000  SOUTHERN AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:52:56.000","2015-01-09T12:52:56.000","WALTHERSON","15-00016503","MD","CLOSED","2015-01-09T00:32:23.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-09T00:32:00.000",3,-76.5677142,39.3445073
"900  ARGONNE DR","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:50:07.000","2015-01-09T12:50:07.000","PEN LUCY","15-00016490","MD","CLOSED","2015-01-08T18:18:28.000","21218","Dispatch Work Crew","Abated - Close SR","2015-01-08T18:18:00.000",3,-76.6027027,39.3380786
"112  SCOTT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:49:29.000","2015-01-09T12:49:29.000","HOLLINS MARKET","15-00016487","MD","CLOSED","2015-01-08T20:52:01.000","21201","Dispatch Work Crew","Abated - Close SR","2015-01-08T20:51:00.000",3,-76.6292542,39.2863899
"600 S PAYSON ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:48:03.000","2015-01-09T12:48:03.000","CARROLLTON RIDGE","15-00016477","MD","CLOSED","2015-01-08T17:44:52.000","21223","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:44:00.000",3,-76.647446,39.280593
"2710 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:45:22.000","2015-01-09T12:45:22.000","CHARLES VILLAGE","15-00016466","MD","DUPCLOSD","2015-01-08T22:29:20.000","21218",NA,NA,NA,3,-76.614754,39.321079
"2706 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:45:08.000","2015-01-09T12:45:08.000","CHARLES VILLAGE","15-00016465","MD","DUPCLOSD","2015-01-08T22:29:20.000","21218",NA,NA,NA,3,-76.614748,39.320989
"2102  CAMBRIDGE ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:44:56.000","2015-01-09T12:44:56.000","CANTON","15-00016464","MD","CLOSED","2015-01-08T17:53:38.000","21231","Dispatch Work Crew","Abated - Close SR","2015-01-08T17:53:00.000",3,-76.586176,39.284731
"2612 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:44:30.000","2015-01-09T12:44:30.000","CHARLES VILLAGE","15-00016459","MD","DUPCLOSD","2015-01-08T22:29:20.000","21218",NA,NA,NA,3,-76.6146739,39.3198409
"2616 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:41:48.000","2015-01-09T12:41:48.000","CHARLES VILLAGE","15-00016447","MD","DUPCLOSD","2015-01-08T22:29:20.000","21218",NA,NA,NA,3,-76.61468,39.319935
"2612 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:41:43.000","2015-01-09T12:41:43.000","CHARLES VILLAGE","15-00016445","MD","DUPCLOSD","2015-01-08T22:29:20.000","21218",NA,NA,NA,3,-76.6146739,39.3198409
"2647 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:41:23.000","2015-01-09T12:41:23.000","CHARLES VILLAGE","15-00016443","MD","DUPCLOSD","2015-01-08T22:29:20.000","21218",NA,NA,NA,3,-76.614029,39.320647
"5700  WINNER AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:39:13.000","2015-01-09T12:39:13.000","GLEN","15-00016437","MD","CLOSED","2015-01-08T15:52:49.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T15:52:00.000",3,-76.680406,39.355406
"2900  OVERLAND AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:37:24.000","2015-01-09T12:37:24.000","LAURAVILLE","15-00016428","MD","CLOSED","2015-01-08T21:11:25.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:11:00.000",3,-76.574828,39.34054
"6611  EASTERN PKWY","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:36:20.000","2015-01-09T12:36:20.000","WESTFIELD","15-00016424","MD","CLOSED","2015-01-08T14:44:47.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:44:00.000",3,-76.545283,39.360036
"2801  FALLS RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:35:08.000","2015-01-09T12:35:08.000","JONES FALLS AREA","15-00016418","MD","CLOSED","2015-01-08T16:17:59.000","21211","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:17:00.000",3,-76.6280904,39.319555
"5601  PULASKI HWY","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:34:34.000","2015-01-09T12:34:34.000","PULASKI INDUSTRIAL AREA","15-00016415","MD","CLOSED","2015-01-08T20:02:21.000","21205","Dispatch Work Crew","Abated - Close SR","2015-01-08T20:02:00.000",3,-76.5498038,39.3009172
"700  DEACONHILL CT","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:31:46.000","2015-01-09T12:31:46.000","CHERRY HILL","15-00016404","MD","CLOSED","2015-01-08T16:29:58.000","21225","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:29:00.000",3,-76.6193123,39.2485798
"727 E PRATT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:30:53.000","2015-01-09T12:30:53.000","INNER HARBOR","15-00016397","MD","CLOSED","2015-01-08T15:42:51.000","21202",NA,NA,NA,3,-76.604721,39.285935
"900 N MACON ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:30:33.000","2015-01-09T12:30:33.000","ORANGEVILLE","15-00016394","MD","CLOSED","2015-01-08T19:58:38.000","21205","Dispatch Work Crew","Abated - Close SR","2015-01-08T19:58:00.000",3,-76.559,39.302354
"2054 E HOFFMAN ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:27:14.000","2015-01-09T12:27:14.000","BROADWAY EAST","15-00016381","MD","CLOSED","2015-01-08T14:20:52.000","21213","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:20:00.000",3,-76.5886225,39.306826
"2200  WINCHESTER ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:27:12.000","2015-01-09T12:27:12.000","BRIDGEVIEW/GREENLAWN","15-00016380","MD","CLOSED","2015-01-08T22:04:38.000","21216","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:04:00.000",3,-76.652431,39.302546
"2800  MONTEBELLO TER","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:26:25.000","2015-01-09T12:26:25.000","LAURAVILLE","15-00016379","MD","CLOSED","2015-01-08T21:13:03.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:13:00.000",3,-76.576467,39.3430723
"5713  WINNER AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:26:04.000","2015-01-09T12:26:04.000","GLEN","15-00016378","MD","CLOSED","2015-01-08T15:52:05.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T15:51:00.000",3,-76.6806221,39.3563862
"2646 N CALVERT ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:23:23.000","2015-01-09T12:23:23.000","CHARLES VILLAGE","15-00016368","MD","CLOSED","2015-01-08T22:29:20.000","21218","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:29:00.000",3,-76.614723,39.32062
"7603  DANIELS AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:22:01.000","2015-01-09T12:22:01.000","NORTH HARFORD ROAD","15-00016360","MD","CLOSED","2015-01-08T14:44:01.000","21234","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:43:00.000",3,-76.539626,39.368788
"3000  DUPONT AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:12:57.000","2015-01-09T12:12:57.000","CYLBURN","15-00016311","MD","CLOSED","2015-01-08T15:51:00.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T15:50:00.000",3,-76.665756,39.344425
"4200  SHANNON DR","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:08:13.000","2015-01-09T12:08:13.000","CLAREMONT-FREEDOM","15-00016293","MD","CLOSED","2015-01-08T22:38:04.000","21213","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:38:00.000",3,-76.554818,39.316774
"5500  RUBIN AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:06:39.000","2015-01-09T12:06:39.000","WOODMERE","15-00016287","MD","CLOSED","2015-01-08T16:38:30.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:38:00.000",3,-76.6882713,39.3489821
"3018  WEAVER AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T12:05:23.000","2015-01-09T12:05:23.000","ARCADIA","15-00016279","MD","CLOSED","2015-01-08T21:14:33.000","21214","Dispatch Work Crew","Abated - Close SR","2015-01-08T21:14:00.000",3,-76.572772,39.338235
"3700  FLEETWOOD AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:59:41.000","2015-01-09T11:59:41.000","OVERLEA","15-00016265","MD","CLOSED","2015-01-08T22:27:14.000","21206","Dispatch Work Crew","Abated - Close SR","2015-01-08T22:27:00.000",3,-76.5368582,39.3574544
"3600  KENYON AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:56:44.000","2015-01-09T11:56:44.000","BELAIR-EDISON","15-00016252","MD","CLOSED","2015-01-08T16:42:56.000","21213",NA,NA,NA,3,-76.562439,39.319679
"600  CATOR AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:55:08.000","2015-01-09T11:55:08.000","PEN LUCY","15-00016246","MD","CLOSED","2015-01-08T18:16:19.000","21218","Dispatch Work Crew","Abated - Close SR","2015-01-08T18:16:00.000",3,-76.6074894,39.3391485
"1600  RALWORTH RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:54:09.000","2015-01-09T11:54:09.000","HILLEN","15-00016240","MD","CLOSED","2015-01-08T15:47:31.000","21218",NA,NA,NA,3,-76.591278,39.3395595
"CRESTLYN RD & EDNOR RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:53:43.000","2015-01-09T11:53:43.000","EDNOR GARDENS-LAKESIDE","15-00016238","MD","CLOSED","2015-01-08T15:48:03.000","21218",NA,NA,NA,3,-76.6998051,39.9461485
"6600  BELFORD RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:53:24.000","2015-01-09T11:53:24.000","ROSEMONT EAST","15-00016234","MD","CLOSED","2015-01-08T23:43:40.000","21206","Dispatch Work Crew","Abated - Close SR","2015-01-08T23:43:00.000",3,-76.5385361,39.3574111
"1509 N STRICKER ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:46:38.000","2015-01-09T11:46:38.000","SANDTOWN-WINCHESTER","15-00016205","MD","CLOSED","2015-01-08T14:16:09.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:15:00.000",3,-76.6417198,39.3059237
"1800  WESTPHAL PL","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:42:49.000","2015-01-09T11:42:49.000","RIVERSIDE","15-00016191","MD","CLOSED","2015-01-08T15:52:36.000","21230","Dispatch Work Crew",NA,"2015-01-08T15:50:00.000",3,-76.6112713,39.2694531
"1500 N STRICKER ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:40:36.000","2015-01-09T11:40:36.000","SANDTOWN-WINCHESTER","15-00016186","MD","DUPCLOSD","2015-01-08T11:40:36.000","21217",NA,NA,NA,3,-76.6419527,39.3057992
"300  TAYLOR AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:36:11.000","2015-01-09T11:36:11.000","BEECHFIELD","15-00016163","MD","CLOSED","2015-01-08T16:44:03.000","21228","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:44:00.000",3,-76.7099167,39.2780663
"1600 E 28TH ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:14:26.000","2015-01-09T11:14:26.000","COLDSTREAM HOMESTEAD MONTEBELLO","15-00016056","MD","CLOSED","2015-01-08T15:48:43.000","21218",NA,NA,NA,3,-76.592761,39.324077
"3700  COLUMBUS DR","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:12:37.000","2015-01-09T11:12:37.000","DOLFIELD","15-00016049","MD","CLOSED","2015-01-08T14:08:55.000","21215","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:00:00.000",3,-76.675332,39.337565
"1200  ETTING ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T11:03:49.000","2015-01-09T11:03:49.000","UPTON","15-00016013","MD","CLOSED","2015-01-08T14:14:58.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:14:00.000",3,-76.6280995,39.3007807
"6015  BAYWOOD AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:59:08.000","2015-01-09T10:59:08.000","CHESWOLDE","15-00016000","MD","CLOSED","2015-01-08T16:41:38.000","21209","Dispatch Work Crew","Abated - Close SR","2015-01-08T16:41:00.000",3,-76.683606,39.363335
"300  KENDALL RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:57:59.000","2015-01-09T10:57:59.000","EVERGREEN","15-00015998","MD","CLOSED","2015-01-08T18:35:55.000","21210","Dispatch Work Crew","Abated - Close SR","2015-01-08T18:35:00.000",3,-76.6285334,39.3457748
"1550  ARGYLE AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:48:49.000","2015-01-09T10:48:49.000","UPTON","15-00015974","MD","CLOSED","2015-01-08T14:08:47.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:00:00.000",3,-76.634924,39.302057
"500  BLOOM ST","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:47:39.000","2015-01-09T10:47:39.000","DRUID HEIGHTS","15-00015969","MD","CLOSED","2015-01-08T14:13:33.000","21217","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:13:00.000",3,-76.6363716,39.3082621
"10  CHERRY HILL RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:41:51.000","2015-01-09T10:41:51.000","MIDDLE BRANCH/REEDBIRD PARKS","15-00015959","MD","CLOSED","2015-01-08T14:43:15.000","21225","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:43:00.000",3,-76.617129,39.253042
"504  KINGSTON RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:39:04.000","2015-01-09T10:39:04.000","WESTGATE","15-00015951","MD","CLOSED","2015-01-08T18:49:33.000","21229","Dispatch Work Crew","Abated - Close SR","2015-01-08T18:49:00.000",3,-76.7102079,39.2866651
"5510  CEDELLA AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:38:56.000","2015-01-09T10:38:56.000","FRANKFORD","15-00015948","MD","CLOSED","2015-01-08T23:49:28.000","21206","Dispatch Work Crew","Abated - Close SR","2015-01-08T23:49:00.000",3,-76.541261,39.332598
"ARGYLE AVE & MCCULLOUGH CIR","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:30:09.000","2015-01-09T10:30:09.000","HERITAGE CROSSING","15-00015923","MD","CLOSED","2015-01-08T14:09:34.000","21201","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:00:00.000",3,-106.1645392,31.6974145
"2500  RIGGS AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:22:09.000","2015-01-09T10:22:09.000","BRIDGEVIEW/GREENLAWN","15-00015904","MD","CLOSED","2015-01-08T14:42:45.000","21216","Dispatch Work Crew","Abated - Close SR","2015-01-08T14:42:00.000",3,-76.656813,39.300889
"3815  BAYONNE AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:17:52.000","2015-01-09T10:17:52.000","GLENHAM-BELFORD","15-00015895","MD","CLOSED","2015-01-08T16:41:32.000","21206",NA,NA,NA,3,-76.548384,39.346539
"3932  KENYON AVE","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:12:55.000","2015-01-09T10:12:55.000","BELAIR-EDISON","15-00015879","MD","CLOSED","2015-01-08T16:43:30.000","21213",NA,NA,NA,3,-76.561434,39.316677
"4900  HARFORD RD","BALTIMORE","ICYCONDI","TRM-Snow/Icy Conditions","2015-01-08T10:07:24.000","2015-01-09T10:07:24.000","LAURAVILLE","15-00015867","MD","CLOSED","2015-01-08T16:59:56.000","21214",NA,NA,NA,3,-76.567466,39.345645
