"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"801 E BALTIMORE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T02:49:48.000","2014-11-15T02:49:48.000","JONESTOWN","14-00849818","MD","CLOSED","2014-11-11T03:00:39.000","21202",NA,NA,NA,5,-76.6051338,39.2899122
"801 E BALTIMORE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T02:49:43.000","2014-11-15T02:49:43.000","JONESTOWN","14-00849817","MD","CLOSED","2014-11-11T03:00:36.000","21202",NA,NA,NA,5,-76.6051338,39.2899122
"1900 W FAYETTE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T02:20:40.000","2014-11-15T02:20:40.000","PENROSE/FAYETTE STREET OUTREACH","14-00849813","MD","CLOSED","2014-11-11T02:30:33.000","21223",NA,NA,NA,5,-76.6471628,39.2896678
"1541  SHERWOOD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T01:36:35.000","2014-11-15T01:36:35.000","LOCH RAVEN","14-00849811","MD","DUPCLOSD","2014-11-11T14:24:52.000","21239",NA,NA,NA,5,-76.5849161,39.3621941
"408 S BETHEL ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T01:25:17.000","2014-11-15T01:25:17.000","FELLS POINT","14-00849808","MD","CLOSED","2014-11-12T03:40:41.000","21231",NA,NA,NA,5,-76.5946216,39.2859105
"2958  KESWICK RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T01:15:33.000","2014-11-15T01:15:33.000","HAMPDEN","14-00849805","MD","DUPCLOSD","2014-11-11T14:24:53.000","21211",NA,NA,NA,5,-76.6281539,39.3234771
"3530  LYNCHESTER RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T00:35:21.000","2014-11-15T00:35:21.000","ASHBURTON","14-00849789","MD","DUPCLOSD","2014-11-11T14:30:50.000","21215",NA,NA,NA,5,-76.6691401,39.3271569
"1101  BONSAL ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T00:21:21.000","2014-11-15T00:21:21.000","MEDFORD","14-00849781","MD","CLOSED","2014-11-12T05:30:38.000","21224",NA,NA,NA,5,-76.5445063,39.2812926
"3200  DORCHESTER RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T00:14:09.000","2014-11-15T00:14:09.000","ASHBURTON","14-00849776","MD","DUPCLOSD","2014-11-12T09:38:53.000","21215",NA,NA,NA,5,-76.668713,39.325594
"1251 E BELVEDERE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-11T00:01:29.000","2014-11-15T00:01:29.000","RAMBLEWOOD","14-00849758","MD","DUPCLOSD","2014-11-11T16:34:54.000","21239",NA,NA,NA,5,-76.591894,39.360452
"1200 E BELVEDERE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T23:41:36.000","2014-11-14T23:41:36.000","RAMBLEWOOD","14-00849742","MD","DUPCLOSD","2014-11-11T12:08:48.000","21239",NA,NA,NA,5,-76.5938869,39.3609734
"2716  ELLICOTT DWY","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T22:50:41.000","2014-11-14T22:50:41.000","WINCHESTER","14-00849701","MD","CLOSED","2014-11-12T02:50:42.000","21216",NA,NA,NA,5,-76.7805844,39.2736854
"200 E MONTGOMERY ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T22:40:56.000","2014-11-14T22:40:56.000","FEDERAL HILL","14-00849683","MD","CLOSED","2014-11-11T09:25:14.000","21230",NA,NA,NA,5,-76.6110653,39.2802107
"E BELVEDERE AVE & LOCH RAVEN BLVD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T22:25:35.000","2014-11-14T22:25:35.000","WOODBOURNE HEIGHTS","14-00849668","MD","DUPCLOSD","2014-11-11T12:04:46.000","21239",NA,NA,NA,5,-76.5959071,39.3604586
"1200 E BELVEDERE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:50:04.000","2014-11-14T21:50:04.000","RAMBLEWOOD","14-00849626","MD","DUPCLOSD","2014-11-11T04:08:35.000","21239",NA,NA,NA,5,-76.5938869,39.3609734
"400  ROSEBANK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:44:13.000","2014-11-14T21:44:13.000","ROSEBANK","14-00849619","MD","DUPCLOSD","2014-11-11T20:14:56.000","21212",NA,NA,NA,5,-76.6130884,39.3627849
"5104  NORWOOD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:39:02.000","2014-11-14T21:39:02.000","RADNOR-WINSTON","14-00849610","MD","CLOSED","2014-11-12T05:00:44.000","21212",NA,NA,NA,5,-76.613145,39.350589
"1809 N COLLINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:35:23.000","2014-11-14T21:35:23.000","BROADWAY EAST","14-00849605","MD","DUPCLOSD","2014-11-11T14:30:53.000","21213",NA,NA,NA,5,-76.587174,39.311112
"6220  BURGESS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:35:18.000","2014-11-14T21:35:18.000","WESTFIELD","14-00849604","MD","CLOSED","2014-11-13T17:22:57.000","21214",NA,NA,NA,5,-76.551113,39.358354
"3311  KENTUCKY AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:34:29.000","2014-11-14T21:34:29.000","BELAIR-EDISON","14-00849603","MD","CLOSED","2014-11-11T02:48:02.000","21213",NA,NA,NA,5,-76.5679258,39.3215242
"2802 W MULBERRY ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:07:00.000","2014-11-14T21:07:00.000","PENROSE/FAYETTE STREET OUTREACH","14-00849553","MD","CLOSED","2014-11-13T04:10:44.000","21223",NA,NA,NA,5,-76.6627303,39.2928216
"4411  NORWOOD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T21:05:09.000","2014-11-14T21:05:09.000","GUILFORD","14-00849550","MD","DUPCLOSD","2014-11-12T10:25:01.000","21218",NA,NA,NA,5,-76.612369,39.3443759
"2721  PELHAM AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T20:51:14.000","2014-11-14T20:51:14.000","BELAIR-EDISON","14-00849528","MD","CLOSED","2014-11-11T03:15:00.000","21213",NA,NA,NA,5,-76.573612,39.32625
"3400  LYNCHESTER RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T20:48:06.000","2014-11-14T20:48:06.000","ASHBURTON","14-00849520","MD","CLOSED","2014-11-11T06:44:48.000","21215",NA,NA,NA,5,-76.670475,39.32453
"500  POPLAR GROVE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T20:44:51.000","2014-11-14T20:44:51.000","PENROSE/FAYETTE STREET OUTREACH","14-00849512","MD","CLOSED","2014-11-13T04:04:50.000","21223",NA,NA,NA,5,-76.665097,39.2932
"3100  REMINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T20:39:05.000","2014-11-14T20:39:05.000","REMINGTON","14-00849502","MD","CLOSED","2014-11-11T04:46:38.000","21211",NA,NA,NA,5,-76.6246927,39.3246126
"3627  MALDEN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T20:11:10.000","2014-11-14T20:11:10.000","WOODBERRY","14-00849431","MD","CLOSED","2014-11-12T06:24:40.000","21211",NA,NA,NA,5,-76.6506731,39.3324529
"4900  LINDSAY RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:47:47.000","2014-11-14T19:47:47.000","WEST HILLS","14-00849365","MD","CLOSED","2014-11-11T07:44:42.000","21229",NA,NA,NA,5,-76.70694,39.295544
"1500  SHERWOOD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:45:47.000","2014-11-14T19:45:47.000","LOCH RAVEN","14-00849360","MD","DUPCLOSD","2014-11-10T20:09:23.000","21239",NA,NA,NA,5,-76.5865596,39.3638155
"2210  PINEWOOD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:35:08.000","2014-11-14T19:35:08.000","HARFORD-ECHODALE/PERRING PARKWAY","14-00849324","MD","DUPCLOSD","2014-11-12T07:08:43.000","21214",NA,NA,NA,5,-76.5675659,39.3664031
"3402  LYNCHESTER RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:25:19.000","2014-11-14T19:25:19.000","ASHBURTON","14-00849271","MD","DUPCLOSD","2014-11-10T19:45:09.000","21215",NA,NA,NA,5,-76.670391,39.324697
"NORTHWAY DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:21:24.000","2014-11-14T19:21:24.000","WOODRING","14-00849235","MD","CLOSED","2014-11-11T05:45:05.000","21234",NA,NA,NA,5,-76.5434516,39.3611882
"2525  INSULATOR DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:15:11.000","2014-11-14T19:15:11.000","PORT COVINGTON","14-00849192","MD","CLOSED","2014-11-11T09:25:01.000","21230",NA,NA,NA,5,-76.6124582,39.2601355
"3200  LOCH RAVEN BLVD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T19:15:07.000","2014-11-14T19:15:07.000","BETTER WAVERLY","14-00849191","MD","CLOSED","2014-11-12T03:50:39.000","21218",NA,NA,NA,5,-76.600547,39.325016
"1927  WALBROOK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T18:45:09.000","2014-11-14T18:45:09.000","MONDAWMIN","14-00849074","MD","CLOSED","2014-11-12T03:44:43.000","21217",NA,NA,NA,5,-76.649098,39.310642
"4100  RIDGEWOOD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T18:16:49.000","2014-11-14T18:16:49.000","WEST ARLINGTON","14-00848959","MD","CLOSED","2014-11-11T06:04:38.000","21215",NA,NA,NA,5,-76.687246,39.336925
"3310  BRENDAN AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T17:36:28.000","2014-11-14T17:36:28.000","BELAIR-EDISON","14-00848795","MD","CLOSED","2014-11-11T08:34:43.000","21213",NA,NA,NA,5,-76.568246,39.3213875
"1800 N COLLINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T17:32:21.000","2014-11-14T17:32:21.000","BROADWAY EAST","14-00848780","MD","DUPCLOSD","2014-11-10T19:49:17.000","21213",NA,NA,NA,5,-76.5876606,39.3110692
"2905  HAMILTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T17:17:52.000","2014-11-14T17:17:52.000","HARFORD-ECHODALE/PERRING PARKWAY","14-00848725","MD","CLOSED","2014-11-12T08:10:52.000","21214",NA,NA,NA,5,-76.5629194,39.3528701
"501 N KRESSON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T17:11:07.000","2014-11-14T17:11:07.000","KRESSON","14-00848700","MD","CLOSED","2014-11-20T13:20:48.000","21224",NA,NA,NA,5,-76.559158,39.297267
"5709  HIGHGATE DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T16:51:48.000","2014-11-14T16:51:48.000","GLEN","14-00848622","MD","CLOSED","2014-11-11T05:54:46.000","21215",NA,NA,NA,5,-76.6812386,39.3556833
"3133  WILKENS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T16:36:55.000","2014-11-14T16:36:55.000","GWYNNS FALLS","14-00848542","MD","CLOSED","2014-11-11T05:10:43.000","21229",NA,NA,NA,5,-76.667677,39.274738
"4017  CARLISLE AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T15:55:00.000","2014-11-14T15:55:00.000","WINDSOR HILLS","14-00848340","MD","CLOSED","2014-11-11T07:04:39.000","21216",NA,NA,NA,5,-76.686487,39.317302
"1900 W FAYETTE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T15:15:54.000","2014-11-14T15:15:54.000","PENROSE/FAYETTE STREET OUTREACH","14-00848095","MD","DUPCLOSD","2014-11-11T02:54:35.000","21223",NA,NA,NA,5,-76.6471628,39.2896678
"2313  WILKENS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T15:00:58.000","2014-11-14T15:00:58.000","CARROLLTON RIDGE","14-00848026","MD","CLOSED","2014-11-12T13:14:57.000","21223",NA,NA,NA,5,-76.652233,39.279745
"HILLSDALE RD & ELDERON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T14:49:19.000","2014-11-14T14:49:19.000","WEST ARLINGTON","14-00847971","MD","DUPCLOSD","2014-11-10T19:49:13.000","21215",NA,NA,NA,5,-73.4498074,42.1658737
"2700 N HOWARD ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T14:10:52.000","2014-11-14T14:10:52.000","REMINGTON","14-00847677","MD","CLOSED","2014-11-12T03:30:43.000","21211",NA,NA,NA,5,-76.620189,39.3208709
"E MCCOMAS ST &E CROMWELL ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T14:03:50.000","2014-11-14T14:03:50.000","PORT COVINGTON","14-00847624","MD","DUPCLOSD","2014-11-10T19:59:10.000","21230",NA,NA,NA,5,-76.5883108,39.263904
"1330  GITTINGS AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T14:02:15.000","2014-11-14T14:02:15.000","IDLEWOOD","14-00847612","MD","DUPCLOSD","2014-11-10T19:55:22.000","21239",NA,NA,NA,5,-76.587345,39.3701239
"419  ROSEBANK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T14:00:54.000","2014-11-14T14:00:54.000","ROSEBANK","14-00847603","MD","DUPCLOSD","2014-11-10T19:55:19.000","21212",NA,NA,NA,5,-76.612063,39.362591
"N COLLINGTON AVE &E NORTH AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:54:58.000","2014-11-14T13:54:58.000","BROADWAY EAST","14-00847556","MD","CLOSED","2014-11-11T09:00:44.000","21213",NA,NA,NA,5,-76.586937,39.30298
"5407  ROLAND AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:50:54.000","2014-11-14T13:50:54.000","WYNDHURST","14-00847527","MD","CLOSED","2014-11-11T05:25:03.000","21210",NA,NA,NA,5,-76.6339458,39.3614446
"5600  PENNINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:48:11.000","2014-11-14T13:48:11.000","CURTIS BAY","14-00847504","MD","CLOSED","2014-11-12T02:44:39.000","21226",NA,NA,NA,5,-76.587973,39.216519
"5700  PENNINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:45:41.000","2014-11-14T13:45:41.000","CURTIS BAY INDUSTRIAL AREA","14-00847488","MD","CLOSED","2014-11-12T02:50:40.000","21226",NA,NA,NA,5,-76.5875715,39.2158844
"6300  FORT SMALLWOOD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:39:49.000","2014-11-14T13:39:49.000","HAWKINS POINT","14-00847453","MD","CLOSED","2014-11-12T03:44:41.000","21226",NA,NA,NA,5,-76.5571877,39.2020618
"400  ROSEBANK AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:25:43.000","2014-11-14T13:25:43.000","ROSEBANK","14-00847375","MD","DUPCLOSD","2014-11-10T19:55:18.000","21212",NA,NA,NA,5,-76.6130884,39.3627849
"6300  FORT SMALLWOOD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:17:58.000","2014-11-14T13:17:58.000","HAWKINS POINT","14-00847329","MD","CLOSED","2014-11-12T03:40:44.000","21226",NA,NA,NA,5,-76.5571877,39.2020618
"HAWKINS PT RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:09:39.000","2014-11-14T13:09:39.000","HAWKINS POINT","14-00847282","MD","CLOSED","2014-11-12T03:30:41.000","21226",NA,NA,NA,5,-76.5604513,39.2033925
"TUSCANY RD & RIDGEMEDE RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:08:45.000","2014-11-14T13:08:45.000","TUSCANY-CANTERBURY","14-00847275","MD","CLOSED","2014-11-11T05:00:39.000","21210",NA,NA,NA,5,-97.6594933,30.3319318
"4411  OLD FREDERICK RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T13:06:46.000","2014-11-14T13:06:46.000","UPLANDS","14-00847259","MD","CLOSED","2014-11-12T08:34:48.000","21229",NA,NA,NA,5,-76.6903589,39.2886777
"2800  BOSTON ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-04T23:40:11.000","2014-11-08T23:40:11.000","CANTON","14-00831745","MD","CLOSED","2014-11-07T02:34:36.000","21224",NA,NA,NA,5,-76.5767837,39.2785025
"2899  HAWKINS POINT RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:53:53.000","2014-11-14T12:53:53.000","HAWKINS POINT","14-00847177","MD","CLOSED","2014-11-12T03:10:38.000","21226",NA,NA,NA,5,-76.5585065,39.2028241
"1413 S HAVEN ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:51:27.000","2014-11-14T12:51:27.000","CANTON INDUSTRIAL AREA","14-00847164","MD","CLOSED","2014-11-11T04:34:22.000","21224",NA,NA,NA,5,-76.5614049,39.276241
"6100  PENNINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:44:38.000","2014-11-14T12:44:38.000","HAWKINS POINT","14-00847124","MD","CLOSED","2014-11-11T09:25:08.000","21226",NA,NA,NA,5,-76.5856781,39.2101253
"3810  TOWANDA AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:41:11.000","2014-11-14T12:41:11.000","PARK CIRCLE","14-00847102","MD","CLOSED","2014-11-12T06:10:45.000","21215",NA,NA,NA,5,-76.6640029,39.331528
"6000  PENNINGTON AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:28:15.000","2014-11-14T12:28:15.000","HAWKINS POINT","14-00847016","MD","CLOSED","2014-11-12T02:54:43.000","21226",NA,NA,NA,5,-76.5870645,39.2109348
"3000  MALLVIEW RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:08:04.000","2014-11-14T12:08:04.000","LAKELAND","14-00846908","MD","CLOSED","2014-11-12T05:14:39.000","21230",NA,NA,NA,5,-76.64238,39.251731
"3914 S HANOVER ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T12:19:19.000","2014-11-14T12:19:19.000","BROOKLYN","14-00846959","MD","CLOSED","2014-11-11T09:25:07.000","21225",NA,NA,NA,5,-76.611545,39.235146
"3100  POTEE ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T11:58:56.000","2014-11-14T11:58:56.000","MIDDLE BRANCH/REEDBIRD PARKS","14-00846835","MD","CLOSED","2014-11-18T09:24:57.000","21225","Cityworks SR Comments","UPDATED","2014-11-10T12:33:16.000",5,-76.6148887,39.249452
"3210  DORCHESTER RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T11:25:34.000","2014-11-14T11:25:34.000","ASHBURTON","14-00846700","MD","CLOSED","2014-11-11T06:20:38.000","21215",NA,NA,NA,5,-76.669854,39.325964
"1300  WARNER ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T11:01:49.000","2014-11-14T11:01:49.000","CARROLL - CAMDEN INDUSTRIAL AREA","14-00846622","MD","CLOSED","2014-11-11T06:24:41.000","21230",NA,NA,NA,5,-76.6241019,39.2763418
"700  GLEN ALLEN DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T10:59:39.000","2014-11-14T10:59:39.000","HUNTING RIDGE","14-00846613","MD","CLOSED","2014-11-11T07:54:42.000","21229",NA,NA,NA,5,-76.697295,39.29598
"1539  SHERWOOD AVE","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T10:40:45.000","2014-11-14T10:40:45.000","LOCH RAVEN","14-00846577","MD","DUPCLOSD","2014-11-10T19:55:14.000","21239",NA,NA,NA,5,-76.5849903,39.3622674
"229 E MONTGOMERY ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T10:35:19.000","2014-11-14T10:35:19.000","FEDERAL HILL","14-00846572","MD","DUPCLOSD","2014-11-10T19:59:09.000","21230",NA,NA,NA,5,-76.610035,39.279813
"3904  HILLSDALE RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T10:00:43.000","2014-11-14T10:00:43.000","WEST ARLINGTON","14-00846524","MD","DUPCLOSD","2014-11-10T19:49:14.000","21215",NA,NA,NA,5,-76.692201,39.336025
"1800 W FRANKLIN ST","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T07:34:48.000","2014-11-14T07:34:48.000","HARLEM PARK","14-00846485","MD","CLOSED","2014-11-10T08:30:46.000","21223",NA,NA,NA,5,-76.646002,39.294081
"5654  METRO DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T04:30:41.000","2014-11-14T04:30:41.000","SETON BUSINESS PARK","14-00846476","MD","CLOSED","2014-11-10T04:42:16.000","21215",NA,NA,NA,5,-76.7074682,39.3450681
"5500  CALIFORNIA BLVD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-04T15:50:10.000","2014-11-08T15:50:10.000","HOWARD PARK","14-00830471","MD","CLOSED","2014-11-11T19:27:34.000","21207",NA,NA,NA,5,-76.7067092,39.3260238
"5011  HERRING RUN DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-08T21:32:22.000","2014-11-12T21:32:22.000","LAURAVILLE","14-00845273","MD","CLOSED","2014-11-10T16:25:07.000","21214",NA,NA,NA,5,-76.573787,39.35224
"5000  BLYTHEWOOD RD","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T02:56:36.000","2014-11-14T02:56:36.000","WYNDHURST","14-00846470","MD","CLOSED","2014-11-10T03:04:38.000","21210",NA,NA,NA,5,-76.628224,39.354002
"5105  HERRING RUN DR","BALTIMORE CITY","BGESTLI1","BGE-StLight(s) Out","2014-11-10T01:50:50.000","2014-11-14T01:50:50.000","LAURAVILLE","14-00846465","MD","DUPCLOSD","2014-11-10T19:55:13.000","21214",NA,NA,NA,5,-76.573019,39.352908
