"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"6839  EASTBROOK AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T21:48:44.000","2015-02-28T21:48:44.000","EASTWOOD","15-00144018","MD","CLOSED","2015-02-25T07:29:57.000","21224",NA,NA,NA,3,-76.5303624,39.2912647
"5921  FALKIRK RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T21:46:53.000","2015-02-28T21:46:53.000","RAMBLEWOOD","15-00144010","MD","DUPCLOSD","2015-02-25T04:27:50.000","21239",NA,NA,NA,3,-76.587817,39.363606
"3509  HICKORY AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T21:33:02.000","2015-02-28T21:33:02.000","HAMPDEN","15-00143971","MD","CLOSED","2015-02-25T09:40:40.000","21211",NA,NA,NA,3,-76.633246,39.3301
"3927  ANNELLEN RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T20:22:48.000","2015-02-28T20:22:48.000","EAST ARLINGTON","15-00143665","MD","CLOSED","2015-02-25T05:14:02.000","21215",NA,NA,NA,3,-76.66991,39.33199
"226 N ELLWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T20:16:49.000","2015-02-28T20:16:49.000","ELLWOOD PARK/MONUMENT","15-00143614","MD","CLOSED","2015-02-25T06:49:56.000","21224",NA,NA,NA,3,-76.573744,39.2953057
"5900  BLAND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T19:49:32.000","2015-02-28T19:49:32.000","GLEN","15-00143485","MD","CLOSED","2015-02-25T07:50:01.000","21215",NA,NA,NA,3,-76.682685,39.359273
"1641  HEATHFIELD RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T19:15:17.000","2015-02-28T19:15:17.000","PERRING LOCH","15-00143332","MD","CLOSED","2015-02-25T04:19:55.000","21239",NA,NA,NA,3,-76.5844655,39.3518207
"5304  PARK HEIGHTS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T18:56:43.000","2015-02-28T18:56:43.000","ARLINGTON","15-00143235","MD","CLOSED","2015-02-25T07:39:55.000","21215",NA,NA,NA,3,-76.679686,39.3497861
"1200 W 40TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T18:36:42.000","2015-02-28T18:36:42.000","HAMPDEN","15-00143126","MD","CLOSED","2015-02-25T08:45:58.000","21211",NA,NA,NA,3,-76.637447,39.33691
"4928  GREENSPRING AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T17:06:42.000","2015-02-28T17:06:42.000","CYLBURN","15-00142582","MD","CLOSED","2015-02-25T04:19:50.000","21209",NA,NA,NA,3,-76.660058,39.350597
"5006  ARABIA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T17:34:54.000","2015-02-28T17:34:54.000","WALTHERSON","15-00142772","MD","DUPCLOSD","2015-02-25T10:27:57.000","21214",NA,NA,NA,3,-76.563722,39.346237
"423 W MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T17:06:45.000","2015-02-28T17:06:45.000","SETON HILL","15-00142583","MD","CLOSED","2015-02-24T17:40:32.000","21201",NA,NA,NA,3,-76.621981,39.297249
"5900  BLAND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T17:03:53.000","2015-02-28T17:03:53.000","GLEN","15-00142560","MD","CLOSED","2015-02-25T05:13:59.000","21215",NA,NA,NA,3,-76.682685,39.359273
"423 W MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T16:50:47.000","2015-02-28T16:50:47.000","SETON HILL","15-00142474","MD","CLOSED","2015-02-24T17:00:35.000","21201",NA,NA,NA,3,-76.621981,39.297249
"2207 W FAYETTE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T16:50:43.000","2015-02-28T16:50:43.000","PENROSE/FAYETTE STREET OUTREACH","15-00142473","MD","CLOSED","2015-02-25T03:29:48.000","21223",NA,NA,NA,3,-76.651824,39.289122
"1024 E LAKE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T16:40:51.000","2015-02-28T16:40:51.000","LAKE WALKER","15-00142409","MD","CLOSED","2015-02-25T06:53:56.000","21212",NA,NA,NA,3,-76.599985,39.367272
"300 W MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T16:30:52.000","2015-02-28T16:30:52.000","MOUNT VERNON","15-00142357","MD","CLOSED","2015-02-24T16:46:25.000","21201",NA,NA,NA,3,-76.6198983,39.29739
"FREDERICK AVE & GOLDSMITH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T16:13:36.000","2015-02-28T16:13:36.000","BOOTH-BOYD","15-00142268","MD","CLOSED","2015-02-25T02:49:49.000","21223",NA,NA,NA,3,-94.8048155,39.7769802
"1300  RAMBLEWOOD RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T15:55:53.000","2015-02-28T15:55:53.000","RAMBLEWOOD","15-00142174","MD","DUPCLOSD","2015-02-25T06:07:54.000","21239",NA,NA,NA,3,-76.590874,39.362175
"4219  MORAVIA RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T15:30:45.000","2015-02-28T15:30:45.000","FRANKFORD","15-00142051","MD","CLOSED","2015-02-25T09:19:55.000","21206",NA,NA,NA,3,-76.560567,39.3298289
"624 E 38TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T14:54:45.000","2015-02-28T14:54:45.000","WAVERLY","15-00141898","MD","CLOSED","2015-03-03T17:14:00.000","21218","Cityworks SR Comments","UPDATED","2015-02-24T15:09:22.000",3,-76.6064727,39.3357968
"4023  BIDDISON LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T14:50:35.000","2015-02-28T14:50:35.000","WALTHERSON","15-00141881","MD","DUPCLOSD","2015-02-25T06:17:53.000","21206",NA,NA,NA,3,-76.5542032,39.3374755
"4219  MORAVIA RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T14:46:40.000","2015-02-28T14:46:40.000","FRANKFORD","15-00141860","MD","CLOSED","2015-02-25T09:15:57.000","21206",NA,NA,NA,3,-76.560567,39.3298289
"3713  WOODHAVEN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T14:46:36.000","2015-02-28T14:46:36.000","GARWYN OAKS","15-00141859","MD","CLOSED","2015-02-25T07:44:04.000","21216",NA,NA,NA,3,-76.6800935,39.3221989
"925 N CAROLINE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T13:36:31.000","2015-02-28T13:36:31.000","GAY STREET","15-00141457","MD","CLOSED","2015-02-25T04:55:52.000","21205",NA,NA,NA,3,-76.5977553,39.3011742
"5806  WESTERN RUN DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T13:20:32.000","2015-02-28T13:20:32.000","CHESWOLDE","15-00141362","MD","CLOSED","2015-02-25T07:44:01.000","21209",NA,NA,NA,3,-76.6749632,39.3643401
"2600 E MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T13:12:55.000","2015-02-28T13:12:55.000","MADISON-EASTEND","15-00141315","MD","CLOSED","2015-04-01T12:49:26.000","21205",NA,NA,NA,3,-76.580713,39.2990803
"4800  MELBOURNE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T13:00:30.000","2015-02-28T13:00:30.000","BEECHFIELD","15-00141211","MD","DUPCLOSD","2015-02-25T10:13:56.000","21229",NA,NA,NA,3,-76.6974819,39.27308
"3100  MONDAWMIN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T11:58:41.000","2015-02-28T11:58:41.000","HANLON-LONGWOOD","15-00140790","MD","CLOSED","2015-02-25T07:49:57.000","21216",NA,NA,NA,3,-76.669819,39.315469
"4826  MELBOURNE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T11:57:21.000","2015-02-28T11:57:21.000","BEECHFIELD","15-00140786","MD","CLOSED","2015-02-25T10:18:02.000","21229",NA,NA,NA,3,-76.698708,39.273305
"1700  LEMMON ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T09:48:02.000","2015-02-28T09:48:02.000","UNION SQUARE","15-00140241","MD","CLOSED","2015-03-10T20:04:49.000","21223",NA,NA,NA,3,-76.6443496,39.2857474
"2747  WILKENS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T09:47:38.000","2015-02-28T09:47:38.000","MILLHILL","15-00140239","MD","CLOSED","2015-03-10T20:04:03.000","21223",NA,NA,NA,3,-76.659844,39.277377
"2000  WILKENS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T09:47:35.000","2015-02-28T09:47:35.000","CARROLLTON RIDGE","15-00140238","MD","CLOSED","2015-03-10T20:02:30.000","21223",NA,NA,NA,3,-76.6480349,39.2818479
"2004  EUTAW PL","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T09:47:31.000","2015-02-28T09:47:31.000","MADISON PARK","15-00140237","MD","CLOSED","2015-03-06T17:06:18.000","21217",NA,NA,NA,3,-76.6337411,39.3097846
"2900  LOCH RAVEN RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T09:47:27.000","2015-02-28T09:47:27.000","BETTER WAVERLY","15-00140235","MD","CLOSED","2015-03-10T19:58:33.000","21218",NA,NA,NA,3,-76.602605,39.3228719
"703  CATHEDRAL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T09:24:21.000","2015-02-28T09:24:21.000","MOUNT VERNON","15-00140191","MD","CLOSED","2015-03-10T19:31:36.000","21201",NA,NA,NA,3,-76.616731,39.298286
"3311  LEIGHTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T08:36:12.000","2015-02-28T08:36:12.000","BURLEITH-LEIGHTON","15-00140151","MD","CLOSED","2015-03-10T19:56:46.000","21215",NA,NA,NA,3,-76.6590655,39.3186368
"3514  HICKORY AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T08:08:16.000","2015-02-28T08:08:16.000","HAMPDEN","15-00140149","MD","CLOSED","2015-03-10T19:25:51.000","21211",NA,NA,NA,3,-76.633852,39.330145
"4011  ANNELLEN RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T07:56:08.000","2015-02-28T07:56:08.000","EAST ARLINGTON","15-00140148","MD","CLOSED","2015-03-06T20:18:17.000","21215",NA,NA,NA,3,-76.6691376,39.3324485
"5900  RADECKE AVE","RASPEBURG","BGESTLI1","BGE-StLight(s) Out","2015-02-24T07:26:10.000","2015-02-28T07:26:10.000","CEDONIA","15-00140146","MD","CLOSED","2015-03-10T19:26:40.000","21206",NA,NA,NA,3,-76.5329631,39.3305654
"330 W 23RD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T07:00:05.000","2015-02-28T07:00:05.000","REMINGTON","15-00140143","MD","DUPCLOSD","2015-03-10T16:17:41.000","21211",NA,NA,NA,3,-76.62159,39.315618
"3250  GWYNNS FALLS PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T06:10:31.000","2015-02-28T06:10:31.000","HANLON-LONGWOOD","15-00140138","MD","CLOSED","2015-03-10T19:25:07.000","21216",NA,NA,NA,3,-76.6725392,39.3144024
"5500  CADILLAC AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T06:10:12.000","2015-02-28T06:10:12.000","GROVE PARK","15-00140136","MD","DUPCLOSD","2015-03-09T16:58:32.000","21207",NA,NA,NA,3,-76.70132,39.337764
"0","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T06:10:06.000","2015-02-28T06:10:06.000","JONES FALLS AREA","15-00140135","MD","CLOSED","2015-03-10T19:23:19.000",NA,NA,NA,NA,3,-76.6145743,39.2798939
"1400  ANDRE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T04:46:04.000","2015-02-28T04:46:04.000","LOCUST POINT","15-00140129","MD","CLOSED","2015-03-10T19:22:27.000","21230",NA,NA,NA,3,-76.5905413,39.2693548
"3928  FERNHILL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T04:26:01.000","2015-02-28T04:26:01.000","DOLFIELD","15-00140127","MD","DUPCLOSD","2015-03-10T16:10:41.000","21215",NA,NA,NA,3,-76.684127,39.337963
"821 W 34TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T04:24:09.000","2015-02-28T04:24:09.000","HAMPDEN","15-00140126","MD","CLOSED","2015-03-10T19:20:57.000","21211",NA,NA,NA,3,-76.630004,39.328445
"3708  WINTERBOURNE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T03:36:02.000","2015-02-28T03:36:02.000","FAIRMONT","15-00140123","MD","CLOSED","2015-03-10T19:19:47.000","21216",NA,NA,NA,3,-76.680746,39.307725
"3106  MONDAWMIN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T01:11:19.000","2015-02-28T01:11:19.000","HANLON-LONGWOOD","15-00140067","MD","CLOSED","2015-03-06T17:00:04.000","21216",NA,NA,NA,3,-76.6700454,39.3154786
"5500  CADILLAC AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T01:05:21.000","2015-02-28T01:05:21.000","GROVE PARK","15-00140058","MD","DUPCLOSD","2015-03-09T16:58:32.000","21207",NA,NA,NA,3,-76.70132,39.337764
"5500  CADILLAC AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:51:18.000","2015-02-28T00:51:18.000","GROVE PARK","15-00140041","MD","CLOSED","2015-03-09T16:58:32.000","21207",NA,NA,NA,3,-76.70132,39.337764
"2504  RUSCOMBE LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:35:56.000","2015-02-28T00:35:56.000","CYLBURN","15-00140008","MD","CLOSED","2015-03-06T16:00:20.000","21215",NA,NA,NA,3,-76.659954,39.34843
"5004  ARABIA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:35:27.000","2015-02-28T00:35:27.000","WALTHERSON","15-00140007","MD","CLOSED","2015-03-10T19:19:00.000","21214",NA,NA,NA,3,-76.56382,39.346113
"1223 W MOUNT ROYAL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:30:47.000","2015-02-28T00:30:47.000","MID-TOWN BELVEDERE","15-00139999","MD","CLOSED","2015-03-10T19:18:23.000","21217",NA,NA,NA,3,-76.6203371,39.3072025
"3111  WHITE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:30:35.000","2015-02-28T00:30:35.000","GLENHAM-BELFORD","15-00139998","MD","CLOSED","2015-03-10T19:05:20.000","21214",NA,NA,NA,3,-76.556483,39.353037
"2504  RUSCOMBE LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:26:45.000","2015-02-28T00:26:45.000","CYLBURN","15-00139991","MD","CLOSED","2015-03-06T15:58:27.000","21215",NA,NA,NA,3,-76.659954,39.34843
"5536  BELLE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:09:45.000","2015-02-28T00:09:45.000","GROVE PARK","15-00139955","MD","CLOSED","2015-03-10T19:03:06.000","21207",NA,NA,NA,3,-76.701933,39.3393439
"915  CHAUNCEY AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-24T00:04:12.000","2015-02-28T00:04:12.000","RESERVOIR HILL","15-00139946","MD","CLOSED","2015-03-10T19:02:22.000","21217",NA,NA,NA,3,-76.637187,39.314486
"3715  LYNDALE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:42:02.000","2015-02-27T23:42:02.000","BELAIR-EDISON","15-00139910","MD","CLOSED","2015-03-06T16:30:17.000","21213",NA,NA,NA,3,-76.5664989,39.316619
"5807  THE ALAMEDA","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:41:14.000","2015-02-27T23:41:14.000","RAMBLEWOOD","15-00139906","MD","CLOSED","2015-03-10T19:01:11.000","21239",NA,NA,NA,3,-76.5936107,39.3629927
"5900  BLAND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:33:56.000","2015-02-27T23:33:56.000","GLEN","15-00139898","MD","CLOSED","2015-03-06T19:26:14.000","21215",NA,NA,NA,3,-76.682685,39.359273
"1427  MEDFIELD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:21:13.000","2015-02-27T23:21:13.000","MEDFIELD","15-00139867","MD","CLOSED","2015-03-10T18:52:12.000","21211",NA,NA,NA,3,-76.6421359,39.338842
"2000  RUXTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:15:24.000","2015-02-27T23:15:24.000","MONDAWMIN","15-00139854","MD","DUPCLOSD","2015-03-06T16:15:02.000","21216",NA,NA,NA,3,-76.6551597,39.310677
"1111  PARK AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:15:19.000","2015-02-27T23:15:19.000","BOLTON HILL","15-00139852","MD","CLOSED","2015-03-10T18:51:02.000","21201",NA,NA,NA,3,-76.621589,39.3054953
"2000  RUXTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:13:10.000","2015-02-27T23:13:10.000","MONDAWMIN","15-00139843","MD","CLOSED","2015-03-06T16:18:12.000","21216",NA,NA,NA,3,-76.6551597,39.310677
"2000  RUXTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:09:39.000","2015-02-27T23:09:39.000","MONDAWMIN","15-00139835","MD","CLOSED","2015-03-06T16:17:13.000","21216",NA,NA,NA,3,-76.6551597,39.310677
"2403  CHRISTIAN ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:05:23.000","2015-02-27T23:05:23.000","MILLHILL","15-00139829","MD","CLOSED","2015-03-10T17:39:20.000","21223",NA,NA,NA,3,-76.6542334,39.2800686
"N HILTON ST & GWYNNS FALLS PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:05:20.000","2015-02-27T23:05:20.000","HANLON-LONGWOOD","15-00139828","MD","CLOSED","2015-03-10T17:38:00.000","21216",NA,NA,NA,3,-76.6726637,39.3142125
"3908  WILKE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:02:47.000","2015-02-27T23:02:47.000","WILSON HEIGHTS","15-00139816","MD","CLOSED","2015-03-10T17:36:46.000","21206",NA,NA,NA,3,-76.5608044,39.3375719
"2000  RUXTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:02:37.000","2015-02-27T23:02:37.000","MONDAWMIN","15-00139815","MD","CLOSED","2015-03-06T16:15:58.000","21216",NA,NA,NA,3,-76.6551597,39.310677
"1400 N HOWARD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T23:01:49.000","2015-02-27T23:01:49.000","MID-TOWN BELVEDERE","15-00139810","MD","CLOSED","2015-03-10T17:35:39.000","21217",NA,NA,NA,3,-76.6209626,39.3073439
"1600  HEATHFIELD RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:47:40.000","2015-02-27T22:47:40.000","PERRING LOCH","15-00139764","MD","CLOSED","2015-03-10T17:33:23.000","21239",NA,NA,NA,3,-76.586235,39.35255
"900 E FORT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:39:45.000","2015-02-27T22:39:45.000","RIVERSIDE","15-00139738","MD","CLOSED","2015-03-10T17:32:29.000","21230",NA,NA,NA,3,-76.6014283,39.2717078
"5512  CADILLAC AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:32:47.000","2015-02-27T22:32:47.000","GROVE PARK","15-00139718","MD","CLOSED","2015-03-06T20:02:30.000","21207",NA,NA,NA,3,-76.702051,39.338375
"2224  EUTAW PL","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:25:26.000","2015-02-27T22:25:26.000","RESERVOIR HILL","15-00139699","MD","DUPCLOSD","2015-03-06T13:22:11.000","21217",NA,NA,NA,3,-76.635055,39.311051
"3107  MONDAWMIN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:21:16.000","2015-02-27T22:21:16.000","HANLON-LONGWOOD","15-00139682","MD","CLOSED","2015-03-06T17:02:48.000","21216",NA,NA,NA,3,-76.669993,39.315033
"4716  EUGENE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:21:12.000","2015-02-27T22:21:12.000","MORAVIA-WALTHER","15-00139681","MD","CLOSED","2015-03-06T20:14:31.000","21206",NA,NA,NA,3,-76.56149,39.3380171
"5518  CADILLAC AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-02-23T22:18:17.000","2015-02-27T22:18:17.000","GROVE PARK","15-00139674","MD","CLOSED","2015-03-06T20:03:19.000","21207",NA,NA,NA,3,-76.702408,39.338673
