"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Repair Pothole","5500  PULASKI HWY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-25T17:50:00.000","2015-03-25T17:50:00.000","ORANGEVILLE","Repair Completed","15-00236715","MD","CLOSED","2015-03-25T17:50:00.000","2015-03-25T17:50:00.000","21205",1,-76.5525335,39.3004667
"Repair Pothole","5400  PULASKI HWY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-25T17:49:22.000","2015-03-25T17:49:22.000","ORANGEVILLE","Repair Completed","15-00236711","MD","CLOSED","2015-03-25T17:49:22.000","2015-03-25T17:49:22.000","21205",1,-76.5535754,39.3001368
"Repair Pothole","E NORTH AVE & AISQUITH ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-25T17:48:43.000","2015-03-25T17:48:43.000","EAST BALTIMORE MIDWAY","Repair Completed","15-00236709","MD","CLOSED","2015-03-25T17:48:43.000","2015-03-25T17:48:43.000","21202",1,-87.9735577,41.9055261
"Repair Pothole","1500  ORLEANS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-25T17:47:51.000","2015-03-25T17:47:51.000","DUNBAR-BROADWAY","Repair Completed","15-00236705","MD","CLOSED","2015-03-25T17:47:51.000","2015-03-25T17:47:51.000","21204",1,-76.5973413,39.2952037
"Repair Pothole","2300 N ELLAMONT ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:21:07.000","2015-03-24T19:21:07.000","WALBROOK","Repair Completed","15-00233770","MD","CLOSED","2015-03-24T19:21:40.000","2015-03-24T19:21:00.000","21216",1,-76.6715229,39.313764
"Repair Pothole","5800  PARK HEIGHTS AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:19:02.000","2015-03-24T19:19:02.000","GLEN","Repair Completed","15-00233761","MD","CLOSED","2015-03-24T19:19:35.000","2015-03-24T19:19:00.000","21215",1,-76.686425,39.3538172
"Repair Pothole","5400  PRICE AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:18:01.000","2015-03-24T19:18:01.000","WOODMERE","Repair Completed","15-00233758","MD","CLOSED","2015-03-24T19:18:28.000","2015-03-24T19:18:00.000","21215",1,-76.687088,39.347408
"Repair Pothole","4000  LEWISTON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:16:52.000","2015-03-24T19:16:52.000","WOODMERE","Repair Completed","15-00233753","MD","CLOSED","2015-03-24T19:17:19.000","2015-03-24T19:17:00.000","21215",1,-76.6868285,39.3474816
"Repair Pothole","3000  REISTERSTOWN RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:15:02.000","2015-03-24T19:15:02.000","LIBERTY SQUARE","Repair Completed","15-00233742","MD","CLOSED","2015-03-24T19:15:44.000","2015-03-24T19:15:00.000","21215",1,-76.65553,39.321882
"Repair Pothole","3500  CLIPPER RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:13:42.000","2015-03-24T19:13:42.000","WOODBERRY","Repair Completed","15-00233738","MD","CLOSED","2015-03-24T19:14:10.000","2015-03-24T19:14:00.000","21211",1,-76.6442384,39.3324395
"Repair Pothole","3600  MILFORD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:12:30.000","2015-03-24T19:12:30.000","HOWARD PARK","Repair Completed","15-00233732","MD","CLOSED","2015-03-24T19:12:56.000","2015-03-24T19:12:00.000","21207",1,-76.7006157,39.3329857
"Repair Pothole","3700  MILFORD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:11:04.000","2015-03-24T19:11:04.000","HOWARD PARK","Repair Completed","15-00233729","MD","CLOSED","2015-03-24T19:11:31.000","2015-03-24T19:11:00.000","21207",1,-76.699401,39.334693
"Repair Pothole","3600  PARKVIEW AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:09:48.000","2015-03-24T19:09:48.000","GROVE PARK","Repair Completed","15-00233723","MD","CLOSED","2015-03-24T19:10:17.000","2015-03-24T19:10:00.000","21207",1,-76.7073251,39.3365989
"Repair Pothole","3800  PARKVIEW AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:08:10.000","2015-03-24T19:08:10.000","GROVE PARK","Repair Completed","15-00233718","MD","CLOSED","2015-03-24T19:09:02.000","2015-03-24T19:00:00.000","21207",1,-76.7056695,39.3387326
"Repair Pothole","5600  BELLE AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:07:07.000","2015-03-24T19:07:07.000","GROVE PARK","Repair Completed","15-00233716","MD","CLOSED","2015-03-24T19:07:31.000","2015-03-24T19:07:00.000","21207",1,-76.702135,39.33951
"Repair Pothole","5500  GROVELAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:05:16.000","2015-03-24T19:05:16.000","GROVE PARK","Repair Completed","15-00233708","MD","CLOSED","2015-03-24T19:05:44.000","2015-03-24T19:05:00.000","21215",1,-76.697293,39.341055
"Repair Pothole","5400  SINCLAIR LN","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T19:00:21.000","2015-03-24T19:00:21.000","FRANKFORD","Repair Completed","15-00233696","MD","CLOSED","2015-03-24T19:00:21.000","2015-03-24T19:00:21.000","21206",1,-76.5407651,39.3238953
"Repair Pothole","500 N COLLINGTON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:58:58.000","2015-03-24T18:58:58.000","MIDDLE EAST","Repair Completed","15-00233682","MD","CLOSED","2015-03-24T18:58:58.000","2015-03-24T18:58:58.000","21205",1,-76.586784,39.2968819
"Repair Pothole","5600  SINCLAIR LN","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:52:34.000","2015-03-24T18:52:34.000","FRANKFORD","Repair Completed","15-00233621","MD","CLOSED","2015-03-24T18:52:34.000","2015-03-24T18:52:34.000","21206",1,-76.536454,39.3258013
"Repair Pothole","1516 N MONTFORD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:49:29.000","2015-03-24T18:49:29.000","BROADWAY EAST","Repair Completed","15-00233600","MD","CLOSED","2015-03-24T18:49:29.000","2015-03-24T18:49:29.000","21213",1,-76.584582,39.308516
"Repair Pothole","1409 N MONTFORD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:48:39.000","2015-03-24T18:48:39.000","BROADWAY EAST","Repair Completed","15-00233588","MD","CLOSED","2015-03-24T18:48:39.000","2015-03-24T18:48:39.000","21213",1,-76.584006,39.307441
"Repair Pothole","2311 E BIDDLE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:44:45.000","2015-03-24T18:44:45.000","BIDDLE STREET","Repair Completed","15-00233575","MD","CLOSED","2015-03-24T18:44:45.000","2015-03-24T18:44:45.000","21213",1,-76.584456,39.304496
"Repair Pothole","4000 E BALTIMORE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:43:42.000","2015-03-24T18:43:42.000","BALTIMORE HIGHLANDS","Repair Completed","15-00233571","MD","CLOSED","2015-03-24T18:43:42.000","2015-03-24T18:43:42.000","21224",1,-76.56361,39.293648
"Repair Pothole","3100  CRITTENTON PL","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:38:25.000","2015-03-24T18:38:25.000","HAMPDEN","Repair Completed","15-00233491","MD","CLOSED","2015-03-24T18:38:59.000","2015-03-24T18:38:00.000","21211",1,-76.6299383,39.3251095
"Repair Pothole","1 N EDEN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:30:53.000","2015-03-24T18:30:53.000","WASHINGTON HILL","Repair Completed","15-00233456","MD","CLOSED","2015-03-24T18:30:53.000","2015-03-24T18:30:53.000","21202",1,-76.5986855,39.2914161
"Repair Pothole","5100 N CHARLES ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:35:43.000","2015-03-24T18:35:43.000","WYNDHURST","Repair Completed","15-00233468","MD","CLOSED","2015-03-24T18:36:11.000","2015-03-24T18:36:00.000","21210",1,-76.62447,39.355369
"Repair Pothole","3900  EMMART AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:35:29.000","2015-03-24T18:35:29.000","GLEN","Repair Completed","15-00233467","MD","CLOSED","2015-03-24T18:36:37.000","2015-03-24T18:35:00.000","21215",1,-76.691198,39.351737
"Repair Pothole","1600 E EAGER ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:34:01.000","2015-03-24T18:34:01.000","GAY STREET","Repair Completed","15-00233472","MD","CLOSED","2015-03-24T18:34:01.000","2015-03-24T18:34:01.000","21205",1,-76.5962753,39.3019179
"Repair Pothole","4000 N CHARLES ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:33:59.000","2015-03-24T18:33:59.000","TUSCANY-CANTERBURY","Repair Completed","15-00233457","MD","CLOSED","2015-03-24T18:34:27.000","2015-03-24T18:34:00.000","21218",1,-76.6188528,39.3382582
"Repair Pothole","600 E MONUMENT ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:33:30.000","2015-03-24T18:33:30.000","PENN-FALLSWAY","Repair Completed","15-00233470","MD","CLOSED","2015-03-24T18:33:30.000","2015-03-24T18:33:30.000","21202",1,-76.6078697,39.297842
"Repair Pothole","400 E MONUMENT ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:32:32.000","2015-03-24T18:32:32.000","PENN-FALLSWAY","Repair Completed","15-00233465","MD","CLOSED","2015-03-24T18:32:32.000","2015-03-24T18:32:32.000","21202",1,-76.6103705,39.2977758
"Repair Pothole","2100  GIRARD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:31:55.000","2015-03-24T18:31:55.000","WOODBERRY","Repair Completed","15-00233445","MD","CLOSED","2015-03-24T18:33:06.000","2015-03-24T18:33:00.000","21211",1,-76.649886,39.3325639
"Repair Pothole","7 W CENTRE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:30:09.000","2015-03-24T18:30:09.000","MOUNT VERNON","Repair Completed","15-00233450","MD","CLOSED","2015-03-24T18:30:09.000","2015-03-24T18:30:09.000","21201",1,-76.6156696,39.2963512
NA,"3100  FALLS RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:28:49.000","2015-03-24T18:28:49.000","JONES FALLS AREA",NA,"15-00233427","MD","CLOSED","2015-03-24T18:29:35.000",NA,"21211",1,-76.6329329,39.3251195
"Repair Pothole","4700  ROLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:25:25.000","2015-03-24T18:25:25.000","ROLAND PARK","Repair Completed","15-00233395","MD","CLOSED","2015-03-24T18:26:20.000","2015-03-24T18:25:00.000","21210",1,-76.6365353,39.3479441
"Repair Pothole","726  PACIFIC ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:24:45.000","2015-03-24T18:24:45.000","HAMPDEN","Repair Completed","15-00233384","MD","CLOSED","2015-03-24T18:31:11.000","2015-03-24T18:30:00.000","21211",1,-76.629275,39.323009
"Repair Pothole","5000  ROLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:22:47.000","2015-03-24T18:22:47.000","ROLAND PARK","Repair Completed","15-00233373","MD","CLOSED","2015-03-24T18:23:25.000","2015-03-24T18:23:00.000","21210",1,-76.634482,39.353611
"Repair Pothole","2200  DRUID PARK DR","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:12:59.000","2015-03-24T18:12:59.000","WOODBERRY","Repair Completed","15-00233328","MD","CLOSED","2015-03-24T18:13:36.000","2015-03-24T18:13:00.000","21211",1,-76.651764,39.3314
"Repair Pothole","1800  ELGIN AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:11:52.000","2015-03-24T18:11:52.000","MONDAWMIN","Repair Completed","15-00233323","MD","CLOSED","2015-03-24T18:12:31.000","2015-03-24T18:12:00.000","21217",1,-76.6495221,39.3140078
"Repair Pothole","1000 E PRESTON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:11:38.000","2015-03-24T18:11:38.000","OLIVER","Repair Completed","15-00233339","MD","CLOSED","2015-03-24T18:11:38.000","2015-03-24T18:11:38.000","21202",1,-76.603501,39.305205
"Repair Pothole","2000 E PRESTON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:10:49.000","2015-03-24T18:10:49.000","BROADWAY EAST","Repair Completed","15-00233331","MD","CLOSED","2015-03-24T18:10:49.000","2015-03-24T18:10:49.000","21213",1,-76.5898977,39.3057289
"Repair Pothole","2200 E PRESTON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:10:00.000","2015-03-24T18:10:00.000","BROADWAY EAST","Repair Completed","15-00233327","MD","CLOSED","2015-03-24T18:10:00.000","2015-03-24T18:10:00.000","21213",1,-76.5870756,39.3056808
"Repair Pothole","2500 E PRESTON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:09:28.000","2015-03-24T18:09:28.000","BEREA","Repair Completed","15-00233325","MD","CLOSED","2015-03-24T18:09:28.000","2015-03-24T18:09:28.000","21213",1,-76.582566,39.306031
"Repair Pothole","1700  UNION AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:09:04.000","2015-03-24T18:09:04.000","WOODBERRY","Repair Completed","15-00233304","MD","CLOSED","2015-03-24T18:09:27.000","2015-03-24T18:00:00.000","21211",1,-76.6434263,39.3322683
"Repair Pothole","3800 E BIDDLE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:08:28.000","2015-03-24T18:08:28.000","ORANGEVILLE INDUSTRIAL AREA","Repair Completed","15-00233320","MD","CLOSED","2015-03-24T18:08:28.000","2015-03-24T18:08:28.000","21213",1,-76.566248,39.3065039
"Repair Pothole","5000  WRIGHT AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:07:51.000","2015-03-24T18:07:51.000","ARMISTEAD GARDENS","Repair Completed","15-00233312","MD","CLOSED","2015-03-24T18:07:51.000","2015-03-24T18:07:51.000","21205",1,-76.5563771,39.3077525
"Repair Pothole","HARPER WAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:07:27.000","2015-03-24T18:07:27.000","ARMISTEAD GARDENS","Repair Completed","15-00233309","MD","CLOSED","2015-03-24T18:07:27.000","2015-03-24T18:07:27.000","21205",1,-76.5489514,39.3054221
"Repair Pothole","900  ARMISTEAD WAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:07:04.000","2015-03-24T18:07:04.000","ARMISTEAD GARDENS","Repair Completed","15-00233305","MD","CLOSED","2015-03-24T18:07:04.000","2015-03-24T18:07:04.000","21205",1,-76.5480657,39.3026093
"Repair Pothole","5100  WRIGHT AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:04:49.000","2015-03-24T18:04:49.000","ARMISTEAD GARDENS","Repair Completed","15-00233299","MD","CLOSED","2015-03-24T18:04:49.000","2015-03-24T18:04:49.000","21205",1,-76.5562557,39.3068563
"Repair Pothole","1000  ARMISTEAD WAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:03:51.000","2015-03-24T18:03:51.000","ARMISTEAD GARDENS","Repair Completed","15-00233298","MD","CLOSED","2015-03-24T18:03:51.000","2015-03-24T18:03:51.000","21205",1,-76.5485555,39.3037317
"Repair Pothole","E BIDDLE ST & WRIGHT AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-24T18:03:07.000","2015-03-24T18:03:07.000","ARMISTEAD GARDENS","Repair Completed","15-00233292","MD","CLOSED","2015-03-24T18:03:07.000","2015-03-24T18:03:07.000","21205",1,-76.5899495,39.3044615
"Repair Pothole","700  FALLSWAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T23:01:27.000","2015-03-23T23:01:27.000","PENN-FALLSWAY","Repair Completed","15-00230513","MD","CLOSED","2015-03-23T23:01:27.000","2015-03-23T23:01:27.000","21202",1,-76.6104654,39.2977369
"Repair Pothole","300 E CENTRE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T23:00:46.000","2015-03-23T23:00:46.000","MOUNT VERNON","Repair Completed","15-00230511","MD","CLOSED","2015-03-23T23:00:46.000","2015-03-23T23:00:46.000","21202",1,-76.6113994,39.2965159
"Repair Pothole","200 E MONUMENT ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T22:59:43.000","2015-03-23T22:59:43.000","MOUNT VERNON","Repair Completed","15-00230508","MD","CLOSED","2015-03-23T22:59:43.000","2015-03-23T22:59:43.000","21202",1,-76.6128546,39.29766
"Repair Pothole","2000 E BIDDLE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:33:04.000","2015-03-23T18:33:04.000","BROADWAY EAST","Repair Completed","15-00229677","MD","CLOSED","2015-03-23T18:33:04.000","2015-03-23T18:33:04.000","21213",1,-76.5898154,39.3046462
"Repair Pothole","1700 E BIDDLE ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:32:19.000","2015-03-23T18:32:19.000","BROADWAY EAST","Repair Completed","15-00229672","MD","CLOSED","2015-03-23T18:32:19.000","2015-03-23T18:32:19.000","21213",1,-76.5938088,39.3043419
"Repair Pothole","2100  ASHLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:29:56.000","2015-03-23T18:29:56.000","MIDDLE EAST","Repair Completed","15-00229665","MD","CLOSED","2015-03-23T18:29:56.000","2015-03-23T18:29:56.000","21205",1,-76.587476,39.2999799
"Repair Pothole","800 N COLLINGTON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:27:40.000","2015-03-23T18:27:40.000","MIDDLE EAST","Repair Completed","15-00229660","MD","CLOSED","2015-03-23T18:27:40.000","2015-03-23T18:27:40.000","21205",1,-76.5867454,39.2997392
"Repair Pothole","1600  ASHLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:27:04.000","2015-03-23T18:27:04.000","GAY STREET","Repair Completed","15-00229654","MD","CLOSED","2015-03-23T18:27:04.000","2015-03-23T18:27:04.000","21205",1,-76.5962986,39.300456
"Repair Pothole","200 N LINWOOD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:26:00.000","2015-03-23T18:26:00.000","MCELDERRY PARK","Repair Completed","15-00229645","MD","CLOSED","2015-03-23T18:26:00.000","2015-03-23T18:26:00.000","21224",1,-76.5766359,39.295145
"Repair Pothole","1622 E MADISON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:21:04.000","2015-03-23T18:21:04.000","GAY STREET","Repair Completed","15-00229623","MD","CLOSED","2015-03-23T18:21:04.000","2015-03-23T18:21:04.000","21205",1,-76.5950344,39.2997936
"Repair Pothole","1700  MADISON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T18:17:48.000","2015-03-23T18:17:48.000","MADISON PARK","Repair Completed","15-00229583","MD","CLOSED","2015-03-23T18:17:48.000","2015-03-23T18:17:48.000","21217",1,-76.63124,39.3061999
"Repair Pothole","2800 E FEDERAL ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T17:52:28.000","2015-03-23T17:52:28.000","BEREA","Repair Completed","15-00229483","MD","CLOSED","2015-03-23T17:52:28.000","2015-03-23T17:52:28.000","21213",1,-76.578856,39.3093812
"Repair Pothole","1600  ASHLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T17:51:45.000","2015-03-23T17:51:45.000","GAY STREET","Repair Completed","15-00229481","MD","CLOSED","2015-03-23T17:51:45.000","2015-03-23T17:51:45.000","21205",1,-76.5962986,39.300456
"Repair Pothole","700 N BROADWAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T17:51:14.000","2015-03-23T17:51:14.000","GAY STREET","Repair Completed","15-00229478","MD","CLOSED","2015-03-23T17:51:14.000","2015-03-23T17:51:14.000","21205",1,-76.5946228,39.2984746
"Repair Pothole","SAINT PAUL ST &E LEXINGTON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T17:50:41.000","2015-03-23T17:50:41.000","DOWNTOWN","Repair Completed","15-00229474","MD","CLOSED","2015-03-23T17:50:41.000","2015-03-23T17:50:41.000","21202",1,-90.741793,38.8614405
"Repair Pothole","E PLEASANT ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T17:49:21.000","2015-03-23T17:49:21.000","PENN-FALLSWAY","Repair Completed","15-00229469","MD","CLOSED","2015-03-23T17:49:21.000","2015-03-23T17:49:21.000","21202",1,-76.6126209,39.2936273
"Repair Pothole","3400  MUELLER ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-23T03:00:00.000","2015-03-23T03:00:00.000","CANTON","Repair Completed","15-00231487","MD","CLOSED","2015-03-23T03:00:00.000","2015-03-23T03:00:00.000","21224",1,-76.5684269,39.2841104
"Repair Pothole","FALLS RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-21T16:52:34.000","2015-03-21T16:52:34.000","CROSS KEYS","Repair Completed","15-00225743","MD","CLOSED","2015-03-21T16:54:07.000","2015-03-21T16:53:00.000","21210",1,-76.6429372,39.3519523
"Repair Pothole","MORAVIA RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-21T16:20:01.000","2015-03-21T16:20:01.000","BEVERLY HILLS","Repair Completed","15-00225608","MD","CLOSED","2015-03-21T16:20:01.000","2015-03-21T16:20:01.000","21214",1,-76.5477562,39.3201996
"Repair Pothole","1 N PRESIDENT ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-21T16:17:06.000","2015-03-21T16:17:06.000","JONESTOWN","Repair Completed","15-00225595","MD","CLOSED","2015-03-21T16:17:06.000","2015-03-21T16:17:06.000","21202",1,-76.6057802,39.2899819
"Repair Pothole","900  GUILFORD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-21T16:14:37.000","2015-03-21T16:14:37.000","MOUNT VERNON","Repair Completed","15-00225573","MD","CLOSED","2015-03-21T16:14:37.000","2015-03-21T16:14:37.000","21202",1,-76.6116776,39.2998069
"Repair Pothole","WOODBOURNE AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T12:08:48.000","2015-03-20T12:08:48.000","NEW NORTHWOOD","Repair Completed","15-00221874","MD","CLOSED","2015-03-20T12:08:48.000","2015-03-20T12:08:48.000","21239",1,-76.5909041,39.354972
"Repair Pothole","2219  CHESTERFIELD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T12:06:21.000","2015-03-20T12:06:21.000","MAYFIELD","Repair Completed","15-00221867","MD","CLOSED","2015-03-20T12:06:21.000","2015-03-20T12:06:21.000","21213",1,-76.578333,39.330337
"Repair Pothole","2200  CHESTERFIELD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T12:05:15.000","2015-03-20T12:05:15.000","HERRING RUN PARK","Repair Completed","15-00221863","MD","CLOSED","2015-03-20T12:05:15.000","2015-03-20T12:05:15.000","21213",1,-76.5795064,39.3314157
"Repair Pothole","ECHODALE AVE & CARTER AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T11:58:39.000","2015-03-20T11:58:39.000","WALTHERSON","Repair Completed","15-00221836","MD","CLOSED","2015-03-20T11:58:39.000","2015-03-20T11:58:39.000","21214",1,-76.5611568,39.3485723
"Repair Pothole","700 E 25TH ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T11:54:26.000","2015-03-20T11:54:26.000","COLDSTREAM HOMESTEAD MONTEBELLO","Repair Completed","15-00221821","MD","CLOSED","2015-03-20T11:54:26.000","2015-03-20T11:54:57.000","21218",1,-76.605807,39.3186928
"Repair Pothole","ANNTANA AVE & WILLSHIRE AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T11:53:42.000","2015-03-20T11:53:42.000","FRANKFORD","Repair Completed","15-00221819","MD","CLOSED","2015-03-20T11:53:42.000","2015-03-20T11:53:42.000","21206",1,-76.542988,39.3351147
"Repair Pothole","811  GORSUCH AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-20T11:51:39.000","2015-03-20T11:51:39.000","BETTER WAVERLY","Repair Completed","15-00221812","MD","CLOSED","2015-03-20T11:51:39.000","2015-03-20T11:51:39.000","21218",1,-76.604913,39.326307
"Repair Pothole","6401  BECKLEY ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:51:08.000","2015-03-19T18:51:08.000","HOLABIRD INDUSTRIAL PARK","Repair Completed","15-00220544","MD","CLOSED","2015-03-19T18:51:08.000","2015-03-19T18:51:08.000","21224",1,-76.5349215,39.2671902
"Repair Pothole","2300  VAN DEMAN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:49:37.000","2015-03-19T18:49:37.000","HOLABIRD INDUSTRIAL PARK","Repair Completed","15-00220539","MD","CLOSED","2015-03-19T18:49:37.000","2015-03-19T18:49:37.000","21224",1,-76.5354839,39.2645689
"Repair Pothole","505 E BARNEY ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:48:58.000","2015-03-19T18:48:58.000","RIVERSIDE","Repair Completed","15-00220535","MD","CLOSED","2015-03-19T18:48:58.000","2015-03-19T18:48:58.000","21230",1,-76.605915,39.269552
"Repair Pothole","KEITH AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:43:59.000","2015-03-19T18:43:59.000","CANTON INDUSTRIAL AREA","Repair Completed","15-00220505","MD","CLOSED","2015-03-19T18:43:59.000","2015-03-19T18:43:59.000","21224",1,-76.5581348,39.265297
"Repair Pothole","5500  SINCLAIR LN","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:43:20.000","2015-03-19T18:43:20.000","FRANKFORD","Repair Completed","15-00220501","MD","CLOSED","2015-03-19T18:43:20.000","2015-03-19T18:43:20.000","21206",1,-76.5373343,39.3256959
"Repair Pothole","100 N BROADWAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:43:18.000","2015-03-19T18:43:18.000","WASHINGTON HILL","Repair Completed","15-00220504","MD","CLOSED","2015-03-19T18:43:18.000","2015-03-19T18:43:18.000","21231",1,-76.594589,39.292961
"Repair Pothole","5800  MORAVIA RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:42:33.000","2015-03-19T18:42:33.000","FRANKFORD","Repair Completed","15-00220491","MD","CLOSED","2015-03-19T18:42:33.000","2015-03-19T18:42:33.000","21206",1,-76.5463043,39.3184266
"Repair Pothole","1230 N BROADWAY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-03-19T18:42:24.000","2015-03-19T18:42:24.000","OLIVER","Repair Completed","15-00220490","MD","CLOSED","2015-03-19T18:42:24.000","2015-03-19T18:42:24.000","21213",1,-76.595042,39.304679
