"subType","name","block","type","numLanes","project","route","length","dateInstalled","lon","lat"
"STRPRD","W UNIVERSITY PKWY","500 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",70.31573456,2007,"-76.624397","39.337268"
"STRPRD","W UNIVERSITY PKWY","400 BLK W UNIVERSITY PKWY","SHARROW",1,"COLLEGETOWN"," ",385.5671008,2007,"-76.623354","39.336186"
"STRPRD","W UNIVERSITY PKWY","400 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",392.3572541,2007,"-76.623354","39.336186"
"STRPRD","W UNIVERSITY PKWY","300 BLK W UNIVERSITY PKWY","SHARROW",1,"COLLEGETOWN"," ",108.0481963,2007,"-76.623283","39.336148"
"STRPRD","W UNIVERSITY PKWY","300 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",78.69976067,2007,"-76.623283","39.336148"
"STRPRD","W UNIVERSITY PKWY","100 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",981.3737535,2007,"-76.620687","39.334798"
"STRPRD","W UNIVERSITY PKWY","100 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",245.3539279,2007,"-76.620687","39.334798"
"STRPRD","W UNIVERSITY PKWY","100 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",213.2909369,2007,"-76.620687","39.334798"
"STRPRD","W UNIVERSITY PKWY","100 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",198.3838022,2007,"-76.620687","39.334798"
"STRPRD","W UNIVERSITY PKWY","100 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",188.3827397,2007,"-76.620687","39.334798"
"STRPRD","W UNIVERSITY PKWY","100 BLK W UNIVERSITY PKWY","BIKE LANE",1,"COLLEGETOWN"," ",113.2827481,2007,"-76.620687","39.334798"
"STRPRD","N CHARLES ST","3300 BLK N CHARLES ST","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",360.749239,2007,"-76.618532","39.327636"
"STRPRD","N CHARLES ST","3400 BLK N CHARLES ST","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",352.5119745,2007,"-76.620046","39.330496"
"STRPRD","N CHARLES ST","3500 BLK N CHARLES ST","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",172.8110909,2007,"-76.617919","39.329645"
"STRPRD","N CHARLES ST","3500 BLK N CHARLES ST","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",219.2401875,2007,"-76.617919","39.329645"
"STRPRD","N CHARLES ST","3500 BLK N CHARLES ST","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",231.5938134,2007,"-76.617919","39.329645"
"STRPRD","ROLAND AVE",NA,"BIKE LANE",1,"COLLEGETOWN"," ",42.00335666,2007,NA,NA
"STRPRD","NOTRE DAME LANE","400 BLK NOTRE DAME LANE","SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",427.9063258,2007,"-76.613357","39.351670"
"STRPRD","PACIFIC ST",NA,"SHARROW",2,"COLLEGETOWN"," ",16.93555727,2007,NA,NA
"STRPRD","PENTWOOD ROAD",NA,"SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",65.83483103,2007,NA,NA
"STRPRD","PENTWOOD ROAD",NA,"SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",66.72838623,2007,NA,NA
"STRPRD","PENTWOOD ROAD",NA,"SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",175.0705856,2007,NA,NA
"STRPRD","PENTWOOD ROAD",NA,"SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",175.8824047,2007,NA,NA
"STRPRD","PENTWOOD ROAD","1300 BLK PENTWOOD ROAD","SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",966.7192324,2007,"-76.595836","39.348375"
"STRPRD","PENTWOOD ROAD","1400 BLK PENTWOOD ROAD","SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",994.8261227,2007,"-76.591556","39.348675"
"STRPRD","PENTWOOD ROAD","1600 BLK PENTWOOD ROAD","SIGNED ROUTE",2,"COLLEGETOWN","COLLEGETOWN",590.3030591,2007,"-76.587423","39.348089"
"STRPRD","E UNIVERSITY PKWY",NA,"SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",56.6338677,2007,NA,NA
"STRPRD","E UNIVERSITY PKWY",NA,"SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",58.80661273,2007,NA,NA
"STRPRD","E UNIVERSITY PKWY",NA,"SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",67.40131623,2007,NA,NA
"STRPRD","E UNIVERSITY PKWY","100 BLK E UNIVERSITY PKWY","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",379.8444349,2007,"-76.620687","39.334798"
"STRPRD","E UNIVERSITY PKWY","100 BLK E UNIVERSITY PKWY","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",421.6173611,2007,"-76.620687","39.334798"
"STRPRD","E UNIVERSITY PKWY","200 BLK E UNIVERSITY PKWY","SIGNED ROUTE",1,"COLLEGETOWN","COLLEGETOWN",241.645101,2007,"-76.623211","39.336111"
"STRPRD","N CHARLES ST","3200 BLK N CHARLES ST","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",207.8718841,2007,"-76.617752","39.326881"
"STRPRD","WYMAN PARK DR","3000 BLK WYMAN PARK DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",120.9789936,2007,"-76.622329","39.325534"
"STRPRD","WYMAN PARK DR","3000 BLK WYMAN PARK DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",53.32054697,2007,"-76.622329","39.325534"
"STRPRD","WYMAN PARK DR","3100 BLK WYMAN PARK DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",350.853741,2007,"-76.623007","39.325026"
"STRPRD","WYMAN PARK DR","3100 BLK WYMAN PARK DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",220.5697105,2007,"-76.623007","39.325026"
"STRPRD","WYMAN PARK DR",NA,"SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",222.4742718,2007,NA,NA
"STRPRD","N CHARLES ST","3100 BLK N CHARLES ST","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",202.0925435,2007,"-76.617675","39.325731"
"STRPRD","WYMAN PARK DR","3000 BLK WYMAN PARK DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",125.2244173,2007,"-76.622329","39.325534"
"STRPRD","N CHARLES ST","3200 BLK N CHARLES ST","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",229.1430213,2007,"-76.617752","39.326881"
"STRPRD","ART MUSEUM DR",NA,"SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",117.9013158,2007,NA,NA
"STRPRD","ART MUSEUM DR",NA,"SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",50.07543751,2007,NA,NA
"STRPRD","ART MUSEUM DR","UNIT BLK ART MUSEUM DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",664.997208,2007,"-76.618984","39.325394"
"STRPRD","WYMAN PARK DR","3100 BLK WYMAN PARK DR","SIGNED ROUTE",2,"COLLEGETOWN NETWORK"," ",211.7816063,2007,"-76.623007","39.325026"
"STRPRD","ARGONNE DR","2100 BLK ARGONNE DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",1312.608373,0,"-76.577010","39.338645"
"STRPRD","MORAVIA PARK DR","6500 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",502.4424193,2012,"-76.537619","39.313712"
"STRPRD","MORAVIA PARK DR","6800 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",879.7741716,2012,"-76.534382","39.310434"
"STRPRD","EASTERN AVE","4200 BLK EASTERN AVE","SIDEPATH",1,"ENGINEERING CONSTRUCTION"," ",612.1158548,2008,"-76.562424","39.286892"
"STRPRD","EASTERN AVE","4300 BLK EASTERN AVE","SIDEPATH",1,"ENGINEERING CONSTRUCTION"," ",639.0907697,2008,"-76.561693","39.287177"
"STRPRD","EASTERN AVE","4500 BLK EASTERN AVE","SIDEPATH",1,"ENGINEERING CONSTRUCTION"," ",192.3359085,2008,"-76.558117","39.286968"
"STRPRD","MORAVIA PARK DR","6100 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",187.3841532,2012,"-76.539448","39.315266"
"STRPRD","MORAVIA PARK DR","6700 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",825.3402693,2012,"-76.535343","39.312299"
"STRPRD","MORAVIA PARK DR","6100 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",179.3498681,2012,"-76.539448","39.315266"
"STRPRD","MORAVIA PARK DR","6500 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",229.656475,2012,"-76.537619","39.313712"
"STRPRD","MORAVIA PARK DR","6100 BLK MORAVIA PARK DR","BIKE LANE",2,"ENGINEERING CONSTRUCTION"," ",181.9927981,2012,"-76.539448","39.315266"
"STRPRD","MORAVIA PARK DR","6300 BLK MORAVIA PARK DR","SHARROW",2,"ENGINEERING CONSTRUCTION"," ",403.0804373,2012,"-76.555371","39.369028"
"STRPRD","GUILFORD AVE","2100 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",61.64810464,0,"-76.613089","39.313876"
"STRPRD","GUILFORD AVE","2000 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",178.1847581,0,"-76.612524","39.312385"
"STRPRD","GUILFORD AVE","2000 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",117.2422373,0,"-76.612524","39.312385"
"STRPRD","GUILFORD AVE","2000 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",76.57726134,0,"-76.612524","39.312385"
"STRPRD","GUILFORD AVE","1800 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",176.0925524,0,"-76.612646","39.310384"
"STRPRD","GUILFORD AVE","1800 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",142.9315705,0,"-76.612646","39.310384"
"STRPRD","GUILFORD AVE","1800 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",126.7708056,0,"-76.612646","39.310384"
"STRPRD","GUILFORD AVE","1700 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",244.8816488,0,"-76.612548","39.309123"
"STRPRD","GUILFORD AVE","1700 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",140.5259707,0,"-76.612548","39.309123"
" "," ",NA,"BIKE BOULEVARD",1,"GUILFORD AVE BIKE BLVD"," ",435.737877,0,NA,NA
"STRPRD","GUILFORD AVE","1600 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",385.8176103,0,"-76.612467","39.308229"
"STRPRD","GUILFORD AVE","1500 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",382.0958723,0,"-76.612138","39.306784"
"STRPRD","GUILFORD AVE","1400 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",267.6535733,0,"-76.612090","39.306078"
"STRPRD","GUILFORD AVE","1300 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",125.8411174,0,"-76.611993","39.304722"
"STRPRD","GUILFORD AVE","1300 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",55.74303819,0,"-76.611993","39.304722"
"STRPRD","GUILFORD AVE",NA,"BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",145.3341815,0,NA,NA
"STRPRD","GUILFORD AVE",NA,"BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",138.1030849,0,NA,NA
"STRPRD","GUILFORD AVE",NA,"BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",112.1684755,0,NA,NA
"STRPRD","GUILFORD AVE",NA,"BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",67.00852505,0,NA,NA
"STRPRD","GUILFORD AVE",NA,"BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",57.0608218,0,NA,NA
"STRPRD","GUILFORD AVE","2200 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",76.75620391,0,"-76.612660","39.314698"
"STRPRD","GUILFORD AVE","2100 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",120.6368118,0,"-76.613089","39.313876"
"STRPRD","GUILFORD AVE","2100 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",115.6180586,0,"-76.613089","39.313876"
"STRPRD","GUILFORD AVE","2100 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",67.0266199,0,"-76.613089","39.313876"
"STRPRD","GUILFORD TERR","3400 BLK GUILFORD TERR","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",269.1279605,0,"-76.613642","39.329922"
"STRPRD","GUILFORD TERR","3400 BLK GUILFORD TERR","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",158.4243776,0,"-76.613642","39.329922"
"STRPRD","GUILFORD TERR","3400 BLK GUILFORD TERR","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",131.1892107,0,"-76.613642","39.329922"
"STRPRD","GUILFORD TERR","3400 BLK GUILFORD TERR","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",13.72728144,0,"-76.613642","39.329922"
"STRPRD","GUILFORD TERR",NA,"BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",165.1627678,0,NA,NA
"STRPRD","GUILFORD AVE","3400 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",200.9350334,0,"-76.613621","39.329344"
"STRPRD","GUILFORD AVE","3300 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",232.4332825,0,"-76.613569","39.328727"
"STRPRD","GUILFORD AVE","3200 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",277.4526421,0,"-76.613724","39.327135"
"STRPRD","GUILFORD AVE","3200 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",129.389476,0,"-76.613724","39.327135"
"STRPRD","GUILFORD AVE","3100 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",202.1552301,0,"-76.613395","39.325945"
"STRPRD","GUILFORD AVE","3100 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",198.338117,0,"-76.613395","39.325945"
"STRPRD","GUILFORD AVE","3000 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",472.4082623,0,"-76.613675","39.324732"
"STRPRD","GUILFORD AVE","2900 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",464.6829975,0,"-76.613595","39.323497"
"STRPRD","GUILFORD AVE","2800 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",234.0147652,0,"-76.613511","39.322176"
"STRPRD","GUILFORD AVE","2800 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",232.9777817,0,"-76.613511","39.322176"
"STRPRD","GUILFORD AVE","2700 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",235.0503246,0,"-76.613425","39.320897"
"STRPRD","GUILFORD AVE","2700 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",232.5609073,0,"-76.613425","39.320897"
"STRPRD","GUILFORD AVE","2600 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",231.4139946,0,"-76.613338","39.319621"
"STRPRD","GUILFORD AVE","2600 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",228.0697006,0,"-76.613338","39.319621"
"STRPRD","GUILFORD AVE","2500 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",416.292574,0,"-76.613260","39.318421"
"STRPRD","GUILFORD AVE","2400 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",401.4002767,0,"-76.613144","39.316591"
"STRPRD","GUILFORD AVE","2400 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",144.869114,0,"-76.613144","39.316591"
"STRPRD","GUILFORD AVE","2300 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",243.0112291,0,"-76.612962","39.315538"
"STRPRD","GUILFORD AVE","2300 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",144.681957,0,"-76.612962","39.315538"
"STRPRD","GUILFORD AVE","2200 BLK GUILFORD AVE","BIKE BOULEVARD",2,"GUILFORD AVE BIKE BLVD"," ",189.4035477,0,"-76.612660","39.314698"
"STRPRD"," ",NA,"BIKE LANE",1,"MAINTENANCE"," ",695.6983167,2009,NA,NA
"STRPRD","DRUID PARK LAKE DR","900 BLK DRUID PARK LAKE DR","BIKE LANE",1,"MAINTENANCE"," ",688.7066533,2009,"-76.636167","39.316960"
"STRPRD","LAKE DR",NA,"BIKE LANE",1,"MAINTENANCE"," ",2916.52893,2009,NA,NA
"STRPRD","LAKE DR",NA,"BIKE LANE",1,"MAINTENANCE"," ",3467.675242,2009,NA,NA
"STRPRD","W BELVEDERE AVE","4100 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",167.7232637,2008,"-76.683604","39.342999"
"STCLN","EDMONDSON AVE","5300 BLK EDMONDSON AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",180.9254649,2011,"-76.711499","39.287613"
"STRPRD","BELAIR ROAD",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",33.93636393,2008,NA,NA
"STRPRD","BELAIR ROAD","4600 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",40.74726869,2008,"-76.561550","39.331433"
"STRPRD","BELAIR ROAD","4600 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",175.3078751,2008,"-76.561550","39.331433"
"STRPRD","BELAIR ROAD","4600 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",310.8051959,2008,"-76.561550","39.331433"
"STRPRD","BELAIR ROAD","4600 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",315.699887,2008,"-76.561550","39.331433"
"STRPRD","BELAIR ROAD","4700 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",108.5458255,2008,"-76.559303","39.333103"
"STRPRD","BELAIR ROAD","4700 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",204.5345945,2008,"-76.559303","39.333103"
"STRPRD","BELAIR ROAD","4800 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",255.7450706,2008,"-76.558199","39.334022"
"STRPRD","BELAIR ROAD","4800 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",367.2622859,2008,"-76.558199","39.334022"
"STRPRD","BELAIR ROAD","4900 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",172.3912042,2008,"-76.557010","39.334737"
"STRPRD","BELAIR ROAD","4900 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",177.5054639,2008,"-76.557010","39.334737"
"STRPRD","BELAIR ROAD","4900 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",324.3249888,2008,"-76.557010","39.334737"
"STRPRD","BELAIR ROAD","5000 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",270.0452383,2008,"-76.555324","39.335890"
"STRPRD","BELAIR ROAD","5100 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",213.9408502,2008,"-76.554628","39.336378"
"STRPRD","BELAIR ROAD","5100 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",231.2109508,2008,"-76.554628","39.336378"
"STRPRD","BELAIR ROAD","5200 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",46.44069193,2008,"-76.553636","39.337418"
"STRPRD","BELAIR ROAD","5200 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",72.54333463,2008,"-76.553636","39.337418"
"STRPRD","BELAIR ROAD","5200 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",209.8324,2008,"-76.553636","39.337418"
"STRPRD","BELAIR ROAD","5300 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",74.77336119,2008,"-76.552545","39.338823"
"STRPRD","BELAIR ROAD","5300 BLK BELAIR ROAD","SHARROW",2,"OPERATION ORANGE CONE"," ",194.6730455,2008,"-76.552545","39.338823"
"STRPRD","BOSTON ST",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",31.42981511,2011,NA,NA
"STRPRD","BOSTON ST",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",31.90874052,2011,NA,NA
"STRPRD","BOSTON ST","2100 BLK BOSTON ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",462.1682313,2008,"-76.586661","39.284662"
"STRPRD","BOSTON ST","2200 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",171.8877631,2008,"-76.585502","39.284028"
"STRPRD","BOSTON ST","2200 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",243.2411366,2008,"-76.585502","39.284028"
"STRPRD","BOSTON ST","2200 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",420.2187189,2008,"-76.585502","39.284028"
"STRPRD","BOSTON ST","2300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",242.6956227,2008,"-76.584312","39.283284"
"STRPRD","BOSTON ST","2300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",244.7184818,2008,"-76.584312","39.283284"
"STRPRD","BOSTON ST","5800 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",130.5358632,2011,"-76.545533","39.277965"
"STRPRD","BOSTON ST","5800 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",132.114592,2011,"-76.545533","39.277965"
"STRPRD","BOSTON ST","5900 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",126.7610324,2011,"-76.544660","39.277943"
"STRPRD","BOSTON ST","5900 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",141.8476131,2011,"-76.544660","39.277943"
"STRPRD","BOSTON ST","6000 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",179.250435,2011,"-76.543706","39.277966"
"STRPRD","BOSTON ST","6000 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",179.856993,2011,"-76.543706","39.277966"
"STRPRD","BOSTON ST","6100 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",185.6441577,2011,"-76.542955","39.278007"
"STRPRD","BOSTON ST","6100 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",188.6192289,2011,"-76.542955","39.278007"
"STRPRD","BOSTON ST","6100 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",656.1064611,2011,"-76.542955","39.278007"
"STRPRD","BOSTON ST","6200 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",92.6641027,2011,"-76.541577","39.278045"
"STRPRD","BOSTON ST","6200 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",187.7342864,2011,"-76.541577","39.278045"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",72.79401523,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",77.65017653,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",78.1650488,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",79.52686698,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",84.43292596,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",88.09202672,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",90.60225256,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",91.07964307,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",101.1510445,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",108.1915391,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",124.3065113,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",146.4256611,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",345.331903,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6300 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",562.974669,2011,"-76.540108","39.278103"
"STRPRD","BOSTON ST","6400 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",240.2525161,2011,"-76.537829","39.278478"
"STRPRD","BOSTON ST","6500 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",181.1895898,2011,"-76.536787","39.278827"
"STRPRD","BOSTON ST","6600 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",42.45444986,2011,"-76.535435","39.279340"
"STRPRD","BOSTON ST","6600 BLK BOSTON ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",93.66418563,2011,"-76.535435","39.279340"
