"lat","lon","type"
39.2887887622,-76.5993299193,"Arrest"
39.2887887622,-76.5993299193,"Arrest"
39.2858964294,-76.6722821766,"Arrest"
39.3467997197,-76.6574444731,"Arrest"
39.2526559735,-76.6466764939,"Arrest"
39.294905289,-76.5725624548,"Arrest"
39.3031563513,-76.6342260745,"Arrest"
39.3072126376,-76.6019122114,"Arrest"
39.277093921,-76.6120952925,"Arrest"
39.2769761596,-76.6131692798,"Arrest"
39.2319570523,-76.5991013932,"Arrest"
39.2945249204,-76.6649605814,"Arrest"
39.3257595225,-76.5410401171,"Arrest"
39.2867232389,-76.5649928964,"Arrest"
39.3121700754,-76.6701283267,"Arrest"
39.3260550805,-76.6147197575,"Arrest"
39.2908716931,-76.6384881198,"Arrest"
39.2865459544,-76.6374910771,"Arrest"
39.3666115148,-76.5917231675,"Arrest"
39.3638091223,-76.5959205148,"Arrest"
39.2913973694,-76.5656398534,"Arrest"
39.2769761596,-76.6131692798,"Arrest"
39.2769761596,-76.6131692798,"Arrest"
39.2896620209,-76.6097437571,"Arrest"
39.3227851184,-76.6071494551,"Arrest"
39.2885909921,-76.6100866421,"Arrest"
39.3214413538,-76.61219949,"Arrest"
39.3435686469,-76.5693481626,"Arrest"
39.2988532658,-76.5813933129,"Arrest"
39.3484039257,-76.6795829101,"Arrest"
39.3484039257,-76.6795829101,"Arrest"
39.3502271662,-76.6096706305,"Arrest"
39.3381901433,-76.5554000869,"Arrest"
39.2913289498,-76.608875013,"Arrest"
39.2913289498,-76.608875013,"Arrest"
39.3389686266,-76.6680183737,"Arrest"
39.2811980709,-76.6570817343,"Arrest"
39.317137318,-76.6018927098,"Arrest"
39.317137318,-76.6018927098,"Arrest"
39.3208789235,-76.5927111673,"Arrest"
39.2790711143,-76.6374470447,"Arrest"
39.3016654937,-76.6374772372,"Arrest"
39.2899031147,-76.6089086535,"Arrest"
39.2765617536,-76.6142534003,"Arrest"
39.2987100243,-76.5847764529,"Arrest"
39.3405473819,-76.6027947857,"Arrest"
39.3544018625,-76.6098977102,"Arrest"
39.3472708771,-76.6755399526,"Arrest"
39.2784096911,-76.6664895649,"Arrest"
39.2784096911,-76.6664895649,"Arrest"
39.3014440714,-76.6251649814,"Arrest"
39.2787320843,-76.656367203,"Arrest"
39.3199843866,-76.6085917653,"Arrest"
39.3501259267,-76.5344976532,"Arrest"
39.2981768662,-76.5713535093,"Arrest"
39.2894330613,-76.6194086962,"Arrest"
39.3292763417,-76.6991769535,"Arrest"
39.3436617206,-76.7074444188,"Arrest"
39.3418252083,-76.6095478691,"Arrest"
39.3072724473,-76.6649201914,"Arrest"
39.3129501426,-76.6799659953,"Arrest"
39.2987698841,-76.6287948199,"Arrest"
39.2953888694,-76.6127665663,"Arrest"
39.287133823,-76.5546904131,"Arrest"
39.3406819643,-76.6177896442,"Arrest"
39.3085382678,-76.6359415744,"Arrest"
39.230416413,-76.5904436345,"Arrest"
39.2886277547,-76.5665131847,"Arrest"
39.2941313855,-76.5719377244,"Arrest"
39.304693639,-76.6117878837,"Arrest"
39.3014917363,-76.6620776632,"Arrest"
39.3122574233,-76.6194151759,"Arrest"
39.3157791608,-76.6524485086,"Arrest"
39.2894744727,-76.6478919734,"Arrest"
39.3114669257,-76.5838274764,"Arrest"
39.3054288076,-76.6282203423,"Arrest"
39.3059564706,-76.5813536332,"Arrest"
39.2336985893,-76.5939520763,"Arrest"
39.2336985893,-76.5939520763,"Arrest"
39.2336985893,-76.5939520763,"Arrest"
39.2336985893,-76.5939520763,"Arrest"
39.3003548867,-76.626625481,"Arrest"
39.2866534343,-76.5558016631,"Arrest"
39.2808510691,-76.6835546811,"Arrest"
39.2533194096,-76.6421286638,"Arrest"
39.2851739912,-76.5785265358,"Arrest"
39.3069490158,-76.5804965936,"Arrest"
39.300342702,-76.6186728983,"Arrest"
39.3211858416,-76.5960771852,"Arrest"
39.283525096,-76.59411571,"Arrest"
39.308529353,-76.622082375,"Arrest"
39.308529353,-76.622082375,"Arrest"
39.2908100665,-76.5674652022,"Arrest"
39.2887041134,-76.6367046216,"Arrest"
39.2724936427,-76.605059631,"Arrest"
39.2733224806,-76.6146912717,"Arrest"
39.3222029384,-76.6050941577,"Arrest"
39.2980728647,-76.5866507316,"Arrest"
39.3476094957,-76.6737146887,"Arrest"
39.2960963571,-76.5696923514,"Arrest"
39.2960963571,-76.5696923514,"Arrest"
39.2814982318,-76.568606691,"Arrest"
39.3180624568,-76.611765719,"Arrest"
39.3221239168,-76.5915996642,"Arrest"
39.3356302073,-76.6641156031,"Arrest"
39.311108457,-76.6133683696,"Arrest"
39.2740805921,-76.6276929303,"Arrest"
39.2803080202,-76.6237159517,"Arrest"
39.2913120768,-76.6100972198,"Arrest"
39.2346399491,-76.6013478335,"Arrest"
39.2790208385,-76.6097243178,"Arrest"
39.2915010166,-76.6197893169,"Arrest"
39.2806042604,-76.6896356702,"Arrest"
39.3088774551,-76.5856946402,"Arrest"
39.3078015193,-76.6502754739,"Arrest"
39.2881792052,-76.647204117,"Arrest"
39.3677087989,-76.5832455061,"Arrest"
39.2740805921,-76.6276929303,"Arrest"
39.3247759006,-76.5952843835,"Arrest"
39.3110239617,-76.6161193435,"Arrest"
39.3444559528,-76.6096566116,"Arrest"
39.3438203333,-76.6759340808,"Arrest"
39.2916505507,-76.6196143847,"Arrest"
39.2916505507,-76.6196143847,"Arrest"
39.3128918838,-76.58756691,"Arrest"
39.2855825838,-76.6479002796,"Arrest"
39.3555639978,-76.5815777686,"Arrest"
39.3100495075,-76.643402823,"Arrest"
39.2989863343,-76.6394926629,"Arrest"
39.2828788716,-76.632603019,"Arrest"
39.2864656158,-76.6146748099,"Arrest"
39.2838822002,-76.6003078733,"Arrest"
39.2954139774,-76.6247153424,"Arrest"
39.2875199667,-76.5454867733,"Arrest"
39.3553689473,-76.6099187032,"Arrest"
39.2926279627,-76.6815777503,"Arrest"
39.3309699019,-76.6089116322,"Arrest"
39.3309699019,-76.6089116322,"Arrest"
39.3454449481,-76.5556329947,"Arrest"
39.3497591485,-76.6722830087,"Arrest"
39.2944318296,-76.6635585119,"Arrest"
39.2952870261,-76.5912864305,"Arrest"
39.2977386064,-76.6891464008,"Arrest"
39.2914246234,-76.5995425312,"Arrest"
39.2895077488,-76.6149460636,"Arrest"
39.3010340901,-76.5852406946,"Arrest"
39.3267027674,-76.6052813888,"Arrest"
39.3541281949,-76.5314600745,"Arrest"
39.2511804705,-76.6231222976,"Arrest"
39.2258382857,-76.5900877654,"Arrest"
39.3274394924,-76.6825914658,"Arrest"
39.2839441025,-76.6393239291,"Arrest"
39.2868155795,-76.5971853238,"Arrest"
39.3112693359,-76.6439807452,"Arrest"
39.2842183923,-76.6545720014,"Arrest"
39.2694525458,-76.6112460108,"Arrest"
39.2747317582,-76.6429615341,"Arrest"
39.3053601004,-76.6448064123,"Arrest"
39.307117981,-76.6445787022,"Arrest"
39.3068737523,-76.6454831029,"Arrest"
39.2832840876,-76.6415732194,"Arrest"
39.3119617603,-76.5992228788,"Arrest"
39.2367401293,-76.6036141282,"Arrest"
39.2959312622,-76.5793130768,"Arrest"
39.2380170919,-76.603954438,"Arrest"
39.3367469592,-76.6829104584,"Arrest"
39.3181165587,-76.5681692611,"Arrest"
39.3242163971,-76.5650899393,"Arrest"
39.30941799,-76.6417728041,"Arrest"
39.30941799,-76.6417728041,"Arrest"
39.2892562086,-76.6022776215,"Arrest"
39.2846419958,-76.6801883086,"Arrest"
39.2840091561,-76.6798154719,"Arrest"
39.2882304831,-76.5972664832,"Arrest"
39.2882304831,-76.5972664832,"Arrest"
39.3083333968,-76.603928531,"Arrest"
39.2987231167,-76.597157496,"Arrest"
39.3047120825,-76.6120267858,"Arrest"
39.2805312274,-76.6324777333,"Arrest"
39.2323872193,-76.600519834,"Arrest"
39.295653544,-76.6182419416,"Arrest"
39.3487863745,-76.669939994,"Arrest"
39.3446930797,-76.5677065836,"Arrest"
39.3314635947,-76.6958047126,"Arrest"
39.3583628045,-76.7107211516,"Arrest"
39.3212597057,-76.6241393938,"Arrest"
39.2918652887,-76.6824613187,"Arrest"
39.2918652887,-76.6824613187,"Arrest"
39.2918652887,-76.6824613187,"Arrest"
39.2866806364,-76.5660761375,"Arrest"
39.342538641,-76.5637504539,"Arrest"
39.2930331424,-76.6181594682,"Arrest"
39.2930331424,-76.6181594682,"Arrest"
39.2930331424,-76.6181594682,"Arrest"
39.3205644432,-76.7094275156,"Arrest"
39.3369453713,-76.6619763378,"Arrest"
39.2889291977,-76.6573248921,"Arrest"
39.293645607,-76.570998455,"Arrest"
39.2978684234,-76.6852268508,"Arrest"
39.3106453364,-76.657220779,"Arrest"
39.3045084625,-76.5898192106,"Arrest"
39.2886293275,-76.5951859555,"Arrest"
39.3140320382,-76.5875754162,"Arrest"
39.3099204467,-76.6178770663,"Arrest"
39.2741488538,-76.6279115474,"Arrest"
39.2940848884,-76.6169574107,"Arrest"
39.2969387653,-76.5807949333,"Arrest"
39.2969387653,-76.5807949333,"Arrest"
39.3210442858,-76.6923711668,"Arrest"
39.3424580198,-76.5394800634,"Arrest"
39.329536025,-76.5653086139,"Arrest"
39.2882641591,-76.5400314539,"Arrest"
39.3113311872,-76.6166065689,"Arrest"
39.3093286059,-76.6025117402,"Arrest"
39.2744487389,-76.5371079869,"Arrest"
39.2744487389,-76.5371079869,"Arrest"
39.3052758936,-76.6479266868,"Arrest"
39.3059564706,-76.5813536332,"Arrest"
39.2652742755,-76.6803484559,"Arrest"
39.2976221121,-76.6140897666,"Arrest"
39.2890746095,-76.5428533284,"Arrest"
39.2955982529,-76.648178023,"Arrest"
39.2944623608,-76.6784485837,"Arrest"
39.2875199667,-76.5454867733,"Arrest"
39.3484279445,-76.6749069021,"Arrest"
39.2972062754,-76.5800979374,"Arrest"
39.350922873,-76.5318546392,"Arrest"
39.2918741649,-76.6759769635,"Arrest"
39.320417528,-76.5697277195,"Arrest"
39.2989340467,-76.580779056,"Arrest"
39.2857348459,-76.6564038852,"Arrest"
39.3101434307,-76.5922958388,"Arrest"
39.3101017653,-76.5909834176,"Arrest"
39.2806930573,-76.6363307624,"Arrest"
39.2806930573,-76.6363307624,"Arrest"
39.2806930573,-76.6363307624,"Arrest"
39.3632458373,-76.5928721546,"Arrest"
39.29074807,-76.602118373,"Arrest"
39.3376883449,-76.6031554171,"Arrest"
39.2973134569,-76.5697716568,"Arrest"
39.2972629109,-76.5786882987,"Arrest"
39.3047512224,-76.6092077039,"Arrest"
39.2963535376,-76.5814678234,"Arrest"
39.2934917847,-76.6094875094,"Arrest"
39.2934917847,-76.6094875094,"Arrest"
39.2389308563,-76.6055344053,"Arrest"
39.316982028,-76.6690076527,"Arrest"
39.2612549073,-76.6462227258,"Arrest"
39.291705577,-76.5884266705,"Arrest"
39.3069716794,-76.6367504644,"Arrest"
39.3459941877,-76.587470652,"Arrest"
39.289927223,-76.6382601571,"Arrest"
39.2875403327,-76.6486678975,"Arrest"
39.2985763123,-76.6287628519,"Arrest"
39.2846868806,-76.5887582742,"Arrest"
39.347465903,-76.699052037,"Arrest"
39.347465903,-76.699052037,"Arrest"
39.330607575,-76.693169206,"Arrest"
39.3159335035,-76.5622787691,"Arrest"
39.2293427581,-76.5921913949,"Arrest"
39.2915557496,-76.6197949846,"Arrest"
39.2464495663,-76.6289228166,"Arrest"
39.3235505036,-76.5932940897,"Arrest"
39.3038354291,-76.5795639529,"Arrest"
39.2482830094,-76.629143124,"Arrest"
39.2482830094,-76.629143124,"Arrest"
39.349956472,-76.6603027417,"Arrest"
39.3216682855,-76.6204364936,"Arrest"
39.3118787514,-76.609509804,"Arrest"
39.2641491398,-76.6586404999,"Arrest"
39.3060269375,-76.6446784308,"Arrest"
39.3063678942,-76.6664668896,"Arrest"
39.3098041519,-76.5730911227,"Arrest"
39.3374615862,-76.6378668848,"Arrest"
39.2992079679,-76.634594399,"Arrest"
39.3177355344,-76.619132343,"Arrest"
39.3005035099,-76.5977803733,"Arrest"
39.2993165194,-76.5809423869,"Arrest"
39.3444532313,-76.6856165537,"Arrest"
39.3462855459,-76.6096389802,"Arrest"
39.3444559528,-76.6096566116,"Arrest"
39.3444559528,-76.6096566116,"Arrest"
39.3444559528,-76.6096566116,"Arrest"
39.3444984112,-76.6618636283,"Arrest"
39.3224284597,-76.5639125726,"Arrest"
39.3059649671,-76.5798013882,"Arrest"
39.3150344386,-76.6303262462,"Arrest"
39.3171827697,-76.6077768758,"Arrest"
39.342602192,-76.5572679147,"Arrest"
39.2914926383,-76.5642815743,"Arrest"
39.2770506863,-76.5669427721,"Arrest"
39.3057596832,-76.5851216335,"Arrest"
39.2715408156,-76.5989627199,"Arrest"
39.3660911749,-76.5868033873,"Arrest"
39.2866307165,-76.6352031119,"Arrest"
39.2909837863,-76.5939283661,"Arrest"
39.2834467859,-76.6277816352,"Arrest"
39.2823615553,-76.6525068524,"Arrest"
39.3131887053,-76.6728881002,"Arrest"
39.3285561285,-76.6678507708,"Arrest"
39.3215703595,-76.5734593317,"Arrest"
39.2947858855,-76.573101605,"Arrest"
39.2926794282,-76.6425804586,"Arrest"
39.3104135075,-76.6465710627,"Arrest"
39.2831547059,-76.6452615973,"Arrest"
39.2831547059,-76.6452615973,"Arrest"
39.3147708675,-76.592985117,"Arrest"
39.30204367,-76.6328507316,"Arrest"
39.3116924532,-76.6049530811,"Arrest"
39.286224896,-76.6437018092,"Arrest"
39.2740805921,-76.6276929303,"Arrest"
39.2740805921,-76.6276929303,"Arrest"
39.3574972823,-76.5952708349,"Arrest"
39.3288317501,-76.656618102,"Arrest"
39.3203674539,-76.5750833799,"Arrest"
39.3353202565,-76.6658859077,"Arrest"
39.3394805249,-76.6616131201,"Arrest"
39.3400113739,-76.6598187184,"Arrest"
39.2991007113,-76.6415831469,"Arrest"
39.2992241043,-76.6535242148,"Arrest"
39.2992892672,-76.6248293302,"Arrest"
39.3273875138,-76.5642462528,"Arrest"
39.3219963301,-76.6831417059,"Arrest"
39.3219963301,-76.6831417059,"Arrest"
39.2333321927,-76.5953392009,"Arrest"
39.3224281404,-76.5726116025,"Arrest"
39.3283757592,-76.6338859822,"Arrest"
39.2525406806,-76.6486346322,"Arrest"
39.3233138908,-76.5905816522,"Arrest"
39.3233138908,-76.5905816522,"Arrest"
39.3233138908,-76.5905816522,"Arrest"
39.3159344533,-76.6095128434,"Arrest"
39.3099061964,-76.6466242068,"Arrest"
39.2821666961,-76.643699225,"Arrest"
39.3031883423,-76.5963153212,"Arrest"
39.2989610159,-76.6417554573,"Arrest"
39.2896904876,-76.6412731602,"Arrest"
39.3040332793,-76.5833710557,"Arrest"
39.3307490485,-76.531674088,"Arrest"
39.359519261,-76.5885649754,"Arrest"
39.3154629378,-76.6092863057,"Arrest"
39.3445904106,-76.6590764363,"Arrest"
39.3284271918,-76.5579786634,"Arrest"
39.233262096,-76.6004790023,"Arrest"
39.3592964251,-76.5362948916,"Arrest"
39.3532405598,-76.6806052786,"Arrest"
39.3069151964,-76.5827083697,"Arrest"
39.3145377607,-76.5999038875,"Arrest"
39.3145377607,-76.5999038875,"Arrest"
39.3145377607,-76.5999038875,"Arrest"
39.3145377607,-76.5999038875,"Arrest"
39.2865939844,-76.6120382377,"Arrest"
39.2865939844,-76.6120382377,"Arrest"
39.3179753989,-76.6141758772,"Arrest"
39.3088777084,-76.6481377905,"Arrest"
39.2989610159,-76.6417554573,"Arrest"
39.2989610159,-76.6417554573,"Arrest"
39.2903642573,-76.6169543658,"Arrest"
39.3589830568,-76.5818075581,"Arrest"
39.3510757853,-76.6697887293,"Arrest"
39.2322001705,-76.6014212153,"Arrest"
39.2915026073,-76.5655231474,"Arrest"
39.3506718418,-76.5618939794,"Arrest"
39.3188357266,-76.5871991736,"Arrest"
39.3196678889,-76.6086626432,"Arrest"
39.3057206913,-76.5846552414,"Arrest"
39.3075485095,-76.5935737341,"Arrest"
39.3022060339,-76.6688732888,"Arrest"
39.3022060339,-76.6688732888,"Arrest"
39.3022060339,-76.6688732888,"Arrest"
39.3022060339,-76.6688732888,"Arrest"
39.3022060339,-76.6688732888,"Arrest"
39.3375552604,-76.6347411003,"Arrest"
39.2735450721,-76.6713695091,"Arrest"
39.2968930916,-76.633309771,"Arrest"
39.2979511988,-76.6057214686,"Arrest"
39.2323605776,-76.6004055301,"Arrest"
39.2888240755,-76.5448124296,"Arrest"
39.2332657173,-76.5943980523,"Arrest"
39.2356716815,-76.6026065201,"Arrest"
39.2356716815,-76.6026065201,"Arrest"
39.3528848664,-76.557841047,"Arrest"
39.3264861058,-76.5735814812,"Arrest"
39.3176619478,-76.5781853806,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2987716108,-76.5846223599,"Arrest"
39.2877203133,-76.5965655493,"Arrest"
39.3084256455,-76.6449413885,"Arrest"
39.3084256455,-76.6449413885,"Arrest"
39.3119998952,-76.5983494034,"Arrest"
39.3013665397,-76.6320056957,"Arrest"
39.3119617603,-76.5992228788,"Arrest"
39.3119617603,-76.5992228788,"Arrest"
39.2817566893,-76.6367746587,"Arrest"
39.2862155342,-76.6359028845,"Arrest"
39.2869506108,-76.58579113,"Arrest"
39.2969961214,-76.58079762,"Arrest"
39.2898145556,-76.6088188813,"Arrest"
39.2787097144,-76.6634881415,"Arrest"
39.310905999,-76.6752294239,"Arrest"
39.3034566201,-76.6675321808,"Arrest"
39.3394805249,-76.6616131201,"Arrest"
39.3323297626,-76.6470937174,"Arrest"
39.3012518539,-76.6318680051,"Arrest"
39.3093869504,-76.6008104222,"Arrest"
39.3311832462,-76.6313366074,"Arrest"
39.3311832462,-76.6313366074,"Arrest"
39.2972946341,-76.6037461352,"Arrest"
39.3385132204,-76.5324376389,"Arrest"
39.3520690618,-76.6098006118,"Arrest"
39.35297171,-76.6097673986,"Arrest"
39.2934997459,-76.6925746837,"Arrest"
39.3312695534,-76.6327029324,"Arrest"
39.3473249376,-76.6683147403,"Arrest"
39.3473798175,-76.668317042,"Arrest"
39.3229609976,-76.5901021342,"Arrest"
39.2928601651,-76.6024064051,"Arrest"
39.3600823746,-76.5547075575,"Arrest"
39.3357714461,-76.5549591828,"Arrest"
39.2949659642,-76.6226635964,"Arrest"
39.2928471107,-76.6212438101,"Arrest"
39.2883618665,-76.5409747612,"Arrest"
39.2915386417,-76.564457343,"Arrest"
39.2915386417,-76.564457343,"Arrest"
39.2370146999,-76.6119674479,"Arrest"
39.3296031361,-76.6591416879,"Arrest"
39.3248219264,-76.6278177898,"Arrest"
39.2788722985,-76.6564337516,"Arrest"
39.3146630301,-76.5998659463,"Arrest"
39.2893923646,-76.5760351607,"Arrest"
39.2893923646,-76.5760351607,"Arrest"
39.2832179326,-76.6450385413,"Arrest"
39.3068961752,-76.5855894364,"Arrest"
39.289643946,-76.6101772967,"Arrest"
39.2986229313,-76.5871146784,"Arrest"
39.3417805,-76.6944237314,"Arrest"
39.2915386417,-76.564457343,"Arrest"
39.2915386417,-76.564457343,"Arrest"
39.2915386417,-76.564457343,"Arrest"
39.3394248079,-76.5595417147,"Arrest"
39.2872968109,-76.5964721239,"Arrest"
39.34811835,-76.6137684601,"Arrest"
39.2946636004,-76.5762916408,"Arrest"
39.301670728,-76.6554003363,"Arrest"
39.2988491949,-76.5827937559,"Arrest"
39.2857523883,-76.5899974727,"Arrest"
39.3216057489,-76.595333559,"Arrest"
39.2740805921,-76.6276929303,"Arrest"
39.3050300388,-76.584140383,"Arrest"
39.2967968621,-76.6917336783,"Arrest"
39.2967968621,-76.6917336783,"Arrest"
39.2967968621,-76.6917336783,"Arrest"
39.2967968621,-76.6917336783,"Arrest"
39.2938010164,-76.5790976648,"Arrest"
39.2990267034,-76.6062466105,"Arrest"
39.2906117218,-76.6077045306,"Arrest"
39.2828265682,-76.706840897,"Arrest"
39.3080425155,-76.5908535671,"Arrest"
39.3080425155,-76.5908535671,"Arrest"
39.3080425155,-76.5908535671,"Arrest"
39.3017504721,-76.6652732974,"Arrest"
39.2811024494,-76.6348688597,"Arrest"
39.3024969938,-76.6536402364,"Arrest"
39.3136504658,-76.6321611598,"Arrest"
39.2915026073,-76.5655231474,"Arrest"
39.2915026073,-76.5655231474,"Arrest"
39.3371475389,-76.6774278876,"Arrest"
39.3214485001,-76.5905651809,"Arrest"
39.274976504,-76.6306708716,"Arrest"
39.3145675523,-76.6076490116,"Arrest"
39.342533642,-76.5694894216,"Arrest"
39.3398796306,-76.6629566759,"Arrest"
39.2927922722,-76.621240209,"Arrest"
39.3228221893,-76.6102042962,"Arrest"
39.3200139887,-76.6104253785,"Arrest"
39.3229545451,-76.6783977437,"Arrest"
39.3179957509,-76.6582134943,"Arrest"
39.3215703595,-76.5734593317,"Arrest"
39.2915557496,-76.6197949846,"Arrest"
39.3034434196,-76.6662981863,"Arrest"
39.2619774592,-76.6452065407,"Arrest"
39.3133799769,-76.6167380744,"Arrest"
39.3100874521,-76.6742170256,"Arrest"
39.2837731886,-76.6453972863,"Arrest"
39.3583078098,-76.583761543,"Arrest"
39.2963403057,-76.5676095674,"Arrest"
39.2866100055,-76.5680742637,"Arrest"
39.247701767,-76.6289654786,"Arrest"
39.247701767,-76.6289654786,"Arrest"
39.3260865874,-76.5917755546,"Arrest"
39.346368914,-76.5969342604,"Arrest"
39.2996902803,-76.5646361513,"Arrest"
39.3651310573,-76.6129243049,"Arrest"
39.3253451524,-76.5688008055,"Arrest"
39.2940894888,-76.6756729447,"Arrest"
39.3217130359,-76.5735744095,"Arrest"
39.324872792,-76.6094508561,"Arrest"
39.2952870261,-76.5912864305,"Arrest"
39.2740805921,-76.6276929303,"Arrest"
39.2937205189,-76.5748380567,"Arrest"
39.2936919648,-76.5694603884,"Arrest"
39.3425474598,-76.531293243,"Arrest"
39.2867307963,-76.6084370185,"Arrest"
39.3305651241,-76.5596269256,"Arrest"
39.3286078717,-76.5646235927,"Arrest"
39.3286078717,-76.5646235927,"Arrest"
39.2866748285,-76.5662365053,"Arrest"
39.3224541222,-76.5687843041,"Arrest"
39.3385882914,-76.6585662634,"Arrest"
39.2950342812,-76.5778248576,"Arrest"
39.3100495075,-76.643402823,"Arrest"
39.2855181349,-76.639790707,"Arrest"
39.2615698565,-76.6665663666,"Arrest"
39.2615698565,-76.6665663666,"Arrest"
39.2872408552,-76.6208255134,"Arrest"
39.3504217944,-76.5451262482,"Arrest"
39.3504217944,-76.5451262482,"Arrest"
39.3504217944,-76.5451262482,"Arrest"
39.3504217944,-76.5451262482,"Arrest"
39.2927015826,-76.6069531035,"Arrest"
39.2982508912,-76.5801635606,"Arrest"
39.3290956542,-76.5301483748,"Arrest"
39.3674713671,-76.6521749912,"Arrest"
39.2380190888,-76.6014159692,"Arrest"
39.2843416666,-76.6393481637,"Arrest"
39.2955620491,-76.5844585202,"Arrest"
39.2945386603,-76.6040693842,"Arrest"
39.2891065136,-76.5302142785,"Arrest"
39.3275540596,-76.5940393088,"Arrest"
39.2928264141,-76.598717577,"Arrest"
39.2832654812,-76.6847420691,"Arrest"
39.2852252117,-76.6461400392,"Arrest"
39.3077692503,-76.5914881683,"Arrest"
39.3011288989,-76.6351751313,"Arrest"
39.3118813359,-76.6009950157,"Arrest"
39.2967222271,-76.6455587098,"Arrest"
39.295130366,-76.6579302635,"Arrest"
39.3222041861,-76.5405359741,"Arrest"
39.2833900876,-76.6234405729,"Arrest"
39.2833900876,-76.6234405729,"Arrest"
39.2973379129,-76.5779136216,"Arrest"
39.2953888694,-76.6127665663,"Arrest"
39.2968357538,-76.5803108009,"Arrest"
39.2926056214,-76.6310885671,"Arrest"
39.349155213,-76.6712782787,"Arrest"
39.349155213,-76.6712782787,"Arrest"
39.2854220232,-76.5934443612,"Arrest"
39.318915062,-76.6907749816,"Arrest"
39.3296797719,-76.5655048112,"Arrest"
39.3296797719,-76.5655048112,"Arrest"
39.3474985955,-76.6736338753,"Arrest"
39.3492954258,-76.6731363273,"Arrest"
39.3192253262,-76.6241117895,"Arrest"
39.3544792957,-76.6623693839,"Arrest"
39.3075333504,-76.63401115,"Arrest"
39.368457975,-76.5983885844,"Arrest"
39.296968983,-76.6311162765,"Arrest"
39.296968983,-76.6311162765,"Arrest"
39.3298264583,-76.6059448042,"Arrest"
39.2954977313,-76.6740161355,"Arrest"
39.3253350376,-76.5301128013,"Arrest"
39.2245365042,-76.5868005931,"Arrest"
39.3199416315,-76.5711342271,"Arrest"
39.305120656,-76.5737297005,"Arrest"
39.3046923802,-76.5850389408,"Arrest"
39.3113985889,-76.5952374111,"Arrest"
39.3260857021,-76.5930426793,"Arrest"
39.304920756,-76.5870810351,"Arrest"
39.3196043673,-76.6498243849,"Arrest"
39.3322919364,-76.6070948176,"Arrest"
39.3484983838,-76.6037138698,"Arrest"
39.3296387014,-76.5654487547,"Arrest"
39.346157932,-76.5422300657,"Arrest"
39.2889400026,-76.5429549352,"Arrest"
39.2913120768,-76.6100972198,"Arrest"
39.2913120768,-76.6100972198,"Arrest"
39.2835623391,-76.5663617843,"Arrest"
39.3228760982,-76.5644206449,"Arrest"
39.3263389095,-76.5851799402,"Arrest"
39.2505609311,-76.6193038506,"Arrest"
39.2857654193,-76.7040893744,"Arrest"
39.2855956061,-76.6450136511,"Arrest"
39.287600235,-76.6121760162,"Arrest"
39.2902131839,-76.5937369424,"Arrest"
39.2883464359,-76.6222521711,"Arrest"
39.2858964294,-76.6722821766,"Arrest"
39.2953888694,-76.6127665663,"Arrest"
39.3304879919,-76.5454112547,"Arrest"
39.3396961284,-76.5725982406,"Arrest"
39.3412604324,-76.6396067416,"Arrest"
39.2367112475,-76.6039329174,"Arrest"
39.2980526043,-76.5735250888,"Arrest"
39.285227529,-76.6196981238,"Arrest"
39.3174962261,-76.6516167836,"Arrest"
39.3043080875,-76.5453286273,"Arrest"
39.3598032742,-76.6577319497,"Arrest"
39.3147550265,-76.5935619281,"Arrest"
39.2318299562,-76.5923205403,"Arrest"
39.2856098787,-76.6367517726,"Arrest"
39.3537962257,-76.5344877472,"Arrest"
39.3351895493,-76.6843683728,"Arrest"
39.3009279751,-76.6279064302,"Arrest"
39.3203785667,-76.5640467271,"Arrest"
39.3204696834,-76.6233926624,"Arrest"
39.2611565399,-76.6370319456,"Arrest"
39.3561575271,-76.6025628766,"Arrest"
39.2824371564,-76.534467111,"Arrest"
39.300182759,-76.5781783894,"Arrest"
39.3406353066,-76.5903383591,"Arrest"
39.2791882965,-76.6177122526,"Arrest"
39.3192761487,-76.5927562455,"Arrest"
39.2902909434,-76.6295952346,"Arrest"
39.2941387813,-76.5769932847,"Arrest"
39.3406353066,-76.5903383591,"Arrest"
39.300163102,-76.6662297051,"Arrest"
39.2992145848,-76.5733940212,"Arrest"
39.2963403057,-76.5676095674,"Arrest"
39.2949811779,-76.6943796695,"Arrest"
39.2906117218,-76.6077045306,"Arrest"
39.334729432,-76.5623000031,"Arrest"
39.334729432,-76.5623000031,"Arrest"
39.3217587308,-76.5718766194,"Arrest"
39.3526352314,-76.5810049787,"Arrest"
39.2889712995,-76.5673381312,"Arrest"
39.2881011288,-76.6488842516,"Arrest"
39.2975967568,-76.6336090039,"Arrest"
39.3077692503,-76.5914881683,"Arrest"
39.30400534,-76.6383018279,"Arrest"
39.3247882879,-76.6002908954,"Arrest"
39.3247882879,-76.6002908954,"Arrest"
39.2994496565,-76.5830852335,"Arrest"
39.2994496565,-76.5830852335,"Arrest"
39.2994496565,-76.5830852335,"Arrest"
39.2944235755,-76.5986623374,"Arrest"
39.239453206,-76.6023135252,"Arrest"
